ID	DOCULECT	GLOTTOCODE	CONCEPT	CONCEPTICON_ID	FORM	TOKENS	ASJP	DOLGO	SCA	COGNATE_CLASS	COGID	INFERRED_CLASS	TURCHINID
9046	Wik-Mungkan	wikm1247	FALL		eɲc	e ɲ c	e H T	V N K	E N C	FALL:3646	3646	FALL:HN	1164
9047	Wiradhuri	wira1262	FALL		bundiŋ	b u n d i ŋ	b u n d i N	P V N T V N	P Y N T I N	FALL:3633	3633	FALL:PN	1174
9048	Wirangu-Nauo	wira1260	FALL		waːɳ	w aː ɳ	w a n	W V N	W A N	FALL:3630	3630	FALL:WN	1185
9053	Yan-nhangu	yann1237	FALL		d̪ululuʔʲun	d̪ u l u l u ʔʲ u n	d u l u l u 7 u n	T V R V R V H V N	T Y L Y L Y H Y N	FALL:3658	3658	FALL:TR	1182
9054	Yandruwandha	yand1253	FALL		kaɹi	k a ɹ i	k a r i	K V R V	K A R I	FALL:3612	3612	FALL:KR	1170
9055	Yandruwandha	yand1253	FALL		waɭka	w a ɭ k a	w a L k a	W V R K V	W A L K A	FALL:3612	3612	FALL:WR	1186
9056	Yandruwandha	yand1253	FALL		waɭkat̪ara	w a ɭ k a t̪ a r a	w a L k a t a r a	W V R K V T V R V	W A L K A T A R A	FALL:3612	3612	FALL:WR	1186
9058	Yawarawarga	yawa1258	FALL		panpaŋaɹiɹi	p a n p a ŋ a ɹ i ɹ i	p a n p a N a r i r i	P V N P V N V R V R V	P A N P A N A R I R I	FALL:3648	3648	FALL:PN	1174
9060	Yindjibarndi	yind1247	FALL		buŋga	b u ŋ g a	b u N g a	P V N K V	P Y N K A	FALL:3616	3616	FALL:PN	1174
9061	Yorta Yorta	yort1237	FALL		dati	d a t i	d a t i	T V T V	T A T I	FALL:3631	3631	FALL:TT	1183
9063	Yulparitja	yulp1238	FALL		puŋkala	p u ŋ k a l a	p u N k a l a	P V N K V R V	P Y N K A L A	FALL:3616	3616	FALL:PN	1174
9064	Yuwaalaraay	yuwa1242	FALL		bundaːgi	b u n d aː g i	b u n d a g i	P V N T V K V	P Y N T A K I	FALL:3633	3633	FALL:PN	1174
9065	Adnyamathanha	adny1235	FAR		idni	i d n i	i d n i	V T N V	I T N I	FAR:3699	3699	FAR:HT	1189
9067	Alyawarr	alya1239	FAR		aɭeŋ	a ɭ e ŋ	a L e N	V R V N	A L E N	FAR:3718	3718	FAR:HR	1188
9069	Arabana	arab1267	FAR		paɹantcal̪i	p a ɹ a n t c a l̪ i	p a r a n t T a l i	P V R V N T K V R V	P A R A N T C A L I	FAR:3693	3693	FAR:PR	1211
9073	Yugambeh-Bandjalang	band1339	FAR		gawul_j	g a w u l j	g a w u l y	K V W V R J	K A W Y L J	FAR:3706	3706	FAR:KW	1200
9074	Yugambeh-Bandjalang	band1339	FAR		bagaɹ_g	b a g a ɹ g	b a g a r g	P V K V R K	P A K A R K	FAR:3706	3706	FAR:PK	1209
9075	Yugambeh-Bandjalang	band1339	FAR		w	w	w	W	W	FAR:3706	3706	FAR:WH	1216
9076	Yugambeh-Bandjalang	band1339	FAR		gajuhjnbaɹ_w	g a j u h j n b a ɹ w	g a y u h y n b a r w	K V J V H J N P V R W	K A J Y H J N P A R W	FAR:3706	3706	FAR:KJ	1194
9077	Yugambeh-Bandjalang	band1339	FAR		wi	w i	w i	W V	W I	FAR:3706	3706	FAR:WH	1216
9084	Dhangu	dhan1270	FAR		bærku	b æ r k u	b E r k u	P V R K V	P E R K Y	FAR:3685	3685	FAR:PR	1211
9085	Sydney	sydn1236	FAR		ŋguɹʔɹawaŋ	ŋ g u ɹ ʔ ɹ a w a ŋ	N g u r 7 r a w a N	N K V R H R V W V N	N K Y R H R A W A N	FAR:3711	3711	FAR:NK	1204
9088	Dhuwal	dhuw1249	FAR		barku	b a r k u	b a r k u	P V R K V	P A R K Y	FAR:3685	3685	FAR:PR	1211
9090	Dieri	dier1241	FAR		wadit̪a	w a d i t̪ a	w a d i t a	W V T V T V	W A T I T A	FAR:3739	3739	FAR:WT	1220
9091	Dyaabugay	dyaa1242	FAR		gagaj	g a g a j	g a g a y	K V K V J	K A K A J	FAR:3723	3723	FAR:KK	1195
9092	Djambarrpuyngu	djam1256	FAR		barku	b a r k u	b a r k u	P V R K V	P A R K Y	FAR:3685	3685	FAR:PR	1211
9094	Djinang	djin1253	FAR		walaŋgara	w a l a ŋ g a r a	w a l a N g a r a	W V R V N K V R V	W A L A N K A R A	FAR:3688	3688	FAR:WR	1219
9096	Gamilaraay	gami1243	FAR		biɹuː	b i ɹ uː	b i r u	P V R V	P I R Y	FAR:3714	3714	FAR:PR	1211
9099	Kumbainggar	kumb1268	FAR		mariːɹ	m a r iː ɹ	m a r i r	M V R V R	M A R I R	FAR:3680	3680	FAR:MR	1202
9103	Gupapuyngu	gupa1247	FAR		barku	b a r k u	b a r k u	P V R K V	P A R K Y	FAR:3685	3685	FAR:PR	1211
9104	Gurindji	guri1247	FAR		jikili	j i k i l i	y i k i l i	J V K V R V	J I K I L I	FAR:3696	3696	FAR:JK	1190
9106	Jaru	jaru1254	FAR		maɖijawu	m a ɖ i j a w u	m a d i y a w u	M V T V J V W V	M A T I J A W Y	FAR:3701	3701	FAR:MT	1203
9108	Djiwarli	djiw1241	FAR		t̪uɭi	t̪ u ɭ i	t u L i	T V R V	T Y L I	FAR:3717	3717	FAR:TR	1214
9111	Kalkutung	kalk1246	FAR		jarka	j a r k a	y a r k a	J V R K V	J A R K A	FAR:3715	3715	FAR:JR	1193
9112	Gamilaraay	gami1243	FAR		biru	b i r u	b i r u	P V R V	P I R Y	FAR:3714	3714	FAR:PR	1211
9113	Karadjeri	kara1476	FAR		kacaɹi	k a c a ɹ i	k a T a r i	K V K V R V	K A C A R I	FAR:3690	3690	FAR:KK	1195
9116	Kartujarra	kart1247	FAR		tiːwa	t iː w a	t i w a	T V W V	T I W A	FAR:3682	3682	FAR:TW	1215
9117	Kaurna	kaur1267	FAR		nuɳtianda	n u ɳ t i a n d a	n u n t i a n d a	N V N T V V N T V	N Y N T I A N T A	FAR:3702	3702	FAR:NN	1205
9119	Kukatja	kuka1246	FAR		maɹunpuɹu	m a ɹ u n p u ɹ u	m a r u n p u r u	M V R V N P V R V	M A R Y N P Y R Y	FAR:3720	3720	FAR:MR	1202
9120	Kuku-Yalanji	kuku1273	FAR		kalakalbaj	k a l a k a l b a j	k a l a k a l b a y	K V R V K V R P V J	K A L A K A L P A J	FAR:3700	3700	FAR:KR	1198
9123	Gurdjar	gurd1238	FAR		ruaːj	r u aː j	r u a y	R V V J	R Y A J	FAR:3735	3735	FAR:RJ	1213
9124	Kuuku-Ya'u	kuuk1238	FAR		kaci	k a c i	k a T i	K V K V	K A C I	FAR:3690	3690	FAR:KK	1195
9127	Kala Lagaw Ya	kala1377	FAR		poitai	p o i t a i	p o i t a i	P V V T V V	P U I T A I	FAR:3687	3687	FAR:PT	1212
9133	Margany	marg1253	FAR		gambari	g a m b a r i	g a m b a r i	K V M P V R V	K A M P A R I	FAR:3719	3719	FAR:KM	1196
9134	Martu Wangka	mart1256	FAR		tiwa	t i w a	t i w a	T V W V	T I W A	FAR:3682	3682	FAR:TW	1215
9140	Mudburra	mudb1240	FAR		jiːkajiːka	j iː k a j iː k a	y i k a y i k a	J V K V J V K V	J I K A J I K A	FAR:3696	3696	FAR:JK	1190
9142	Muruwari	muru1266	FAR		guaɹe	g u a ɹ e	g u a r e	K V V R V	K Y A R E	FAR:3716	3716	FAR:KR	1198
9144	Ngaanyatjarra	ngaa1240	FAR		tiwa	t i w a	t i w a	T V W V	T I W A	FAR:3682	3682	FAR:TW	1215
9146	Ngamini	ngam1284	FAR		waɹada	w a ɹ a d a	w a r a d a	W V R V T V	W A R A T A	FAR:3739	3739	FAR:WR	1219
9148	Ngarinman	ngar1235	FAR		jinburu	j i n b u r u	y i n b u r u	J V N P V R V	J I N P Y R Y	FAR:3705	3705	FAR:JN	1192
9150	Ngarluma	ngar1287	FAR		warba	w a r b a	w a r b a	W V R P V	W A R P A	FAR:3697	3697	FAR:WR	1219
9151	Narrinyeri	narr1259	FAR		ku_un	k u u n	k u u n	K V V N	K Y Y N	FAR:3707	3707	FAR:KN	1197
9156	Northern Coastal Nyangumarta	nort2754	FAR		wumaji	w u m a j i	w u m a y i	W V M V J V	W Y M A J I	FAR:3730	3730	FAR:WM	1217
9157	Nyamal	nyam1271	FAR		jarka	j a r k a	y a r k a	J V R K V	J A R K A	FAR:3715	3715	FAR:JR	1193
9158	Nyangumarta	nyan1301	FAR		kaca	k a c a	k a T a	K V K V	K A C A	FAR:3690	3690	FAR:KK	1195
9159	Nyunga	nyun1247	FAR		kudca	k u d c a	k u d T a	K V T K V	K Y T C A	FAR:3690	3690	FAR:KT	1199
9160	Nyunga	nyun1247	FAR		boːj	b oː j	b o y	P V J	P U J	FAR:3690	3690	FAR:PJ	1208
9161	Paakantyi	darl1243	FAR		baɹidciɹi	b a ɹ i d c i ɹ i	b a r i d T i r i	P V R V T K V R V	P A R I T C I R I	FAR:3693	3693	FAR:PR	1211
9164	Panytyima	pany1241	FAR		warpa	w a r p a	w a r p a	W V R P V	W A R P A	FAR:3697	3697	FAR:WR	1219
9165	Banggarla	bang1339	FAR		nureɹi	n u r e ɹ i	n u r e r i	N V R V R V	N Y R E R I	FAR:3703	3703	FAR:NR	1206
9166	Bayungu	bayu1240	FAR		kajiri	k a j i r i	k a y i r i	K V J V R V	K A J I R I	FAR:3690	3690	FAR:KJ	1194
9171	Pitjantjatjara	pitj1243	FAR		patu	p a t u	p a t u	P V T V	P A T Y	FAR:3683	3683	FAR:PT	1212
9172	Pitta Pitta	pitt1247	FAR		warhaɹa	w a r h a ɹ a	w a r h a r a	W V R H V R V	W A R H A R A	FAR:3739	3739	FAR:WR	1219
9174	Ritarungo	rita1239	FAR		barku	b a r k u	b a r k u	P V R K V	P A R K Y	FAR:3685	3685	FAR:PR	1211
9175	Dhalandji	dhal1245	FAR		kat̪aɹa	k a t̪ a ɹ a	k a t a r a	K V T V R V	K A T A R A	FAR:3690	3690	FAR:KT	1199
9176	Dhargari	dhar1247	FAR		t̪uɭi	t̪ u ɭ i	t u L i	T V R V	T Y L I	FAR:3717	3717	FAR:TR	1214
9179	Wagaya	waga1260	FAR		miŋkit̪eɭ	m i ŋ k i t̪ e ɭ	m i N k i t e L	M V N K V T V R	M I N K I T E L	FAR:3725	3725	FAR:MN	1201
9184	Ngura	ngur1261	FAR		kampa	k a m p a	k a m p a	K V M P V	K A M P A	FAR:3719	3719	FAR:KM	1196
9188	Warlpiri	warl1254	FAR		wuɳturu	w u ɳ t u r u	w u n t u r u	W V N T V R V	W Y N T Y R Y	FAR:3695	3695	FAR:WN	1218
9189	Wanman	wanm1242	FAR		wirili	w i r i l i	w i r i l i	W V R V R V	W I R I L I	FAR:3713	3713	FAR:WR	1219
9190	Wariyangga	wari1262	FAR		kat̪aɹa	k a t̪ a ɹ a	k a t a r a	K V T V R V	K A T A R A	FAR:3690	3690	FAR:KT	1199
9191	Warumungu	waru1265	FAR		watːi	w a tː i	w a t i	W V T V	W A T I	FAR:3686	3686	FAR:WT	1220
9194	Wik-Mungkan	wikm1247	FAR		kac	k a c	k a T	K V K	K A C	FAR:3690	3690	FAR:KK	1195
9195	Wiradhuri	wira1262	FAR		biraŋ	b i r a ŋ	b i r a N	P V R V N	P I R A N	FAR:3714	3714	FAR:PR	1211
9196	Wirangu-Nauo	wira1260	FAR		jamba	j a m b a	y a m b a	J V M P V	J A M P A	FAR:3704	3704	FAR:JM	1191
9201	Yan-nhangu	yann1237	FAR		d̪awal	d̪ a w a l	d a w a l	T V W V R	T A W A L	FAR:3689	3689	FAR:TW	1215
9202	Yandruwandha	yand1253	FAR		jundɹa	j u n d ɹ a	y u n d r a	J V N T R V	J Y N T R A	FAR:3708	3708	FAR:JN	1192
9205	Yindjibarndi	yind1247	FAR		warwa	w a r w a	w a r w a	W V R W V	W A R W A	FAR:3697	3697	FAR:WR	1219
9206	Yorta Yorta	yort1237	FAR		buraja	b u r a j a	b u r a y a	P V R V J V	P Y R A J A	FAR:3714	3714	FAR:PR	1211
9208	Yulparitja	yulp1238	FAR		pina	p i n a	p i n a	P V N V	P I N A	FAR:3684	3684	FAR:PN	1210
9209	Yuwaalaraay	yuwa1242	FAR		biu	b i u	b i u	P V V	P I Y	FAR:3714	3714	FAR:PH	1207
27805	Adnyamathanha	adny1235	FASTEN		juɳɖa	j u ɳ ɖ a	y u n d a	J V N T V	J Y N T A	FASTEN:11856	11856	FASTEN:JN	1223
27806	Alyawarr	alya1239	FASTEN		aɹeɳejel	a ɹ e ɳ e j e l	a r e n e y e l	V R V N V J V R	A R E N E J E L	FASTEN:11869	11869	FASTEN:HR	1222
27807	Arabana	arab1267	FASTEN		kara	k a r a	k a r a	K V R V	K A R A	FASTEN:11857	11857	FASTEN:KR	1227
27810	Yugambeh-Bandjalang	band1339	FASTEN		gani	g a n i	g a n i	K V N V	K A N I	FASTEN:11862	11862	FASTEN:KN	1226
27815	Dhangu	dhan1270	FASTEN		garpijun	g a r p i j u n	g a r p i y u n	K V R P V J V N	K A R P I J Y N	FASTEN:11890	11890	FASTEN:KR	1227
27816	Sydney	sydn1236	FASTEN		ŋara	ŋ a r a	N a r a	N V R V	N A R A	FASTEN:11863	11863	FASTEN:NR	1235
27821	Dhuwal	dhuw1249	FASTEN		garwiʔʲun	g a r w i ʔʲ u n	g a r w i 7 u n	K V R W V H V N	K A R W I H Y N	FASTEN:11890	11890	FASTEN:KR	1227
27823	Dieri	dier1241	FASTEN		waɹkamanra	w a ɹ k a m a n r a	w a r k a m a n r a	W V R K V M V N R V	W A R K A M A N R A	FASTEN:11874	11874	FASTEN:WR	1243
27824	Dyaabugay	dyaa1242	FASTEN		ganil	g a n i l	g a n i l	K V N V R	K A N I L	FASTEN:11862	11862	FASTEN:KN	1226
27825	Djambarrpuyngu	djam1256	FASTEN		garpin	g a r p i n	g a r p i n	K V R P V N	K A R P I N	FASTEN:11890	11890	FASTEN:KR	1227
27827	Djinang	djin1253	FASTEN		garpigi	g a r p i g i	g a r p i g i	K V R P V K V	K A R P I K I	FASTEN:11890	11890	FASTEN:KR	1227
27831	Kumbainggar	kumb1268	FASTEN		gani	g a n i	g a n i	K V N V	K A N I	FASTEN:11862	11862	FASTEN:KN	1226
27834	Gupapuyngu	gupa1247	FASTEN		ɖamarˀmaɹama	ɖ a m a r ˀm a ɹ a m a	d a m a r m a r a m a	T V M V R M V R V M V	T A M A R M A R A M A	FASTEN:11847	11847	FASTEN:TM	1238
27835	Gurindji	guri1247	FASTEN		calar_juwanana	c a l a r j u w a n a n a	T a l a r y u w a n a n a	K V R V R J V W V N V N V	C A L A R J Y W A N A N A	FASTEN:11844	11844	FASTEN:KR	1227
27837	Guyani	guya1249	FASTEN		muɹumuɹugutanta	m u ɹ u m u ɹ u g u t a n t a	m u r u m u r u g u t a n t a	M V R V M V R V K V T V N T V	M Y R Y M Y R Y K Y T A N T A	FASTEN:11849	11849	FASTEN:MR	1232
27838	Sydney	sydn1236	FASTEN		daɲi	d a ɲ i	d a H i	T V N V	T A N I	FASTEN:1	1	FASTEN:TN	1239
27839	Jaru	jaru1254	FASTEN		wirin_manan	w i r i n m a n a n	w i r i n m a n a n	W V R V N M V N V N	W I R I N M A N A N	FASTEN:11854	11854	FASTEN:WR	1243
27841	Djiwarli	djiw1241	FASTEN		cankaːɹu	c a n k aː ɹ u	T a n k a r u	K V N K V R V	C A N K A R Y	FASTEN:11889	11889	FASTEN:KN	1226
27843	Kalkutung	kalk1246	FASTEN		kanima	k a n i m a	k a n i m a	K V N V M V	K A N I M A	FASTEN:11862	11862	FASTEN:KN	1226
27844	Karadjeri	kara1476	FASTEN		kurminpa	k u r m i n p a	k u r m i n p a	K V R M V N P V	K Y R M I N P A	FASTEN:11875	11875	FASTEN:KR	1227
27846	Kartujarra	kart1247	FASTEN		karpi	k a r p i	k a r p i	K V R P V	K A R P I	FASTEN:11890	11890	FASTEN:KR	1227
27848	Kaurna	kaur1267	FASTEN		mamandi	m a m a n d i	m a m a n d i	M V M V N T V	M A M A N T I	FASTEN:11848	11848	FASTEN:MM	1230
27851	Kukatja	kuka1246	FASTEN		karpila	k a r p i l a	k a r p i l a	K V R P V R V	K A R P I L A	FASTEN:11890	11890	FASTEN:KR	1227
27852	Kuku-Yalanji	kuku1273	FASTEN		kaca	k a c a	k a T a	K V K V	K A C A	FASTEN:11858	11858	FASTEN:KK	1225
27853	Gurdjar	gurd1238	FASTEN		mokampilk	m o k a m p i l k	m o k a m p i l k	M V K V M P V R K	M U K A M P I L K	FASTEN:11860	11860	FASTEN:MK	1229
27854	Kuuku-Ya'u	kuuk1238	FASTEN		kat̪ana	k a t̪ a n a	k a t a n a	K V T V N V	K A T A N A	FASTEN:11858	11858	FASTEN:KT	1228
27856	Kala Lagaw Ya	kala1377	FASTEN		doɖimai	d o ɖ i m a i	d o d i m a i	T V T V M V V	T U T I M A I	FASTEN:11839	11839	FASTEN:TT	1242
27859	Margany	marg1253	FASTEN		gacu	g a c u	g a T u	K V K V	K A C Y	FASTEN:11858	11858	FASTEN:KK	1225
27860	Martu Wangka	mart1256	FASTEN		karpiɳu	k a r p i ɳ u	k a r p i n u	K V R P V N V	K A R P I N Y	FASTEN:1	1	FASTEN:KR	1227
27863	Mudburra	mudb1240	FASTEN		dirk	d i r k	d i r k	T V R K	T I R K	FASTEN:11852	11852	FASTEN:TR	1241
27865	Muruwari	muru1266	FASTEN		paɹi	p a ɹ i	p a r i	P V R V	P A R I	FASTEN:11866	11866	FASTEN:PR	1237
27867	Ngaanyatjarra	ngaa1240	FASTEN		karpilpa	k a r p i l p a	k a r p i l p a	K V R P V R P V	K A R P I L P A	FASTEN:11890	11890	FASTEN:KR	1227
27869	Lower Riverland	lowe1402	FASTEN		namenamun	n a m e n a m u n	n a m e n a m u n	N V M V N V M V N	N A M E N A M Y N	FASTEN:11883	11883	FASTEN:NM	1233
27870	Ngamini	ngam1284	FASTEN		woɹkamandɹana	w o ɹ k a m a n d ɹ a n a	w o r k a m a n d r a n a	W V R K V M V N T R V N V	W U R K A M A N T R A N A	FASTEN:1	1	FASTEN:WR	1243
27871	Ngarinman	ngar1235	FASTEN		dirb_mani	d i r b m a n i	d i r b m a n i	T V R P M V N V	T I R P M A N I	FASTEN:11853	11853	FASTEN:TR	1241
27873	Ngarluma	ngar1287	FASTEN		canka	c a n k a	T a n k a	K V N K V	C A N K A	FASTEN:11889	11889	FASTEN:KN	1226
27874	Narrinyeri	narr1259	FASTEN		pɹim	p ɹ i m	p r i m	P R V M	P R I M	FASTEN:11859	11859	FASTEN:PR	1237
27879	Northern Coastal Nyangumarta	nort2754	FASTEN		marca_kuɲmana	m a r c a k u ɲ m a n a	m a r T a k u H m a n a	M V R K V K V N M V N V	M A R C A K Y N M A N A	FASTEN:11888	11888	FASTEN:MR	1232
27880	Nyamal	nyam1271	FASTEN		kuɲcipi	k u ɲ c i p i	k u H T i p i	K V N K V P V	K Y N C I P I	FASTEN:1	1	FASTEN:KN	1226
27881	Nyangumarta	nyan1301	FASTEN		karpiɳi	k a r p i ɳ i	k a r p i n i	K V R P V N V	K A R P I N I	FASTEN:11864	11864	FASTEN:KR	1227
27882	Nyunga	nyun1247	FASTEN		judaɳ	j u d a ɳ	y u d a n	J V T V N	J Y T A N	FASTEN:11846	11846	FASTEN:JT	1224
27883	Paakantyi	darl1243	FASTEN		muni	m u n i	m u n i	M V N V	M Y N I	FASTEN:11842	11842	FASTEN:MN	1231
27884	Panytyima	pany1241	FASTEN		cacal	c a c a l	T a T a l	K V K V R	C A C A L	FASTEN:11871	11871	FASTEN:KK	1225
27885	Banggarla	bang1339	FASTEN		nunantata	n u n a n t a t a	n u n a n t a t a	N V N V N T V T V	N Y N A N T A T A	FASTEN:11850	11850	FASTEN:NN	1234
27886	Bayungu	bayu1240	FASTEN		ciːluɳinma	c iː l u ɳ i n m a	T i l u n i n m a	K V R V N V N M V	C I L Y N I N M A	FASTEN:11873	11873	FASTEN:KR	1227
27889	Pitjantjatjara	pitj1243	FASTEN		kaɹpini	k a ɹ p i n i	k a r p i n i	K V R P V N V	K A R P I N I	FASTEN:11890	11890	FASTEN:KR	1227
27890	Pitta Pitta	pitt1247	FASTEN		karha	k a r h a	k a r h a	K V R H V	K A R H A	FASTEN:11857	11857	FASTEN:KR	1227
27891	Ritarungo	rita1239	FASTEN		ɳiɳiʔʲun	ɳ i ɳ i ʔʲ u n	n i n i 7 u n	N V N V H V N	N I N I H Y N	FASTEN:11843	11843	FASTEN:NN	1234
27892	Dhalandji	dhal1245	FASTEN		cankuralgin	c a n k u r a l g i n	T a n k u r a l g i n	K V N K V R V R K V N	C A N K Y R A L K I N	FASTEN:11889	11889	FASTEN:KN	1226
27893	Dhargari	dhar1247	FASTEN		karbiɹu	k a r b i ɹ u	k a r b i r u	K V R P V R V	K A R P I R Y	FASTEN:11890	11890	FASTEN:KR	1227
27895	Wagaya	waga1260	FASTEN		int	i n t	i n t	V N T	I N T	FASTEN:11879	11879	FASTEN:HN	1221
27900	Ngura	ngur1261	FASTEN		kariwari	k a r i w a r i	k a r i w a r i	K V R V W V R V	K A R I W A R I	FASTEN:11857	11857	FASTEN:KR	1227
27903	Warlpiri	warl1254	FASTEN		kuɲukuɲupiɲi	k u ɲ u k u ɲ u p i ɲ i	k u H u k u H u p i H i	K V N V K V N V P V N V	K Y N Y K Y N Y P I N I	FASTEN:11864	11864	FASTEN:KN	1226
27905	Wanman	wanm1242	FASTEN		karpi	k a r p i	k a r p i	K V R P V	K A R P I	FASTEN:11890	11890	FASTEN:KR	1227
27906	Wariyangga	wari1262	FASTEN		canda	c a n d a	T a n d a	K V N T V	C A N T A	FASTEN:11886	11886	FASTEN:KN	1226
27907	Warumungu	waru1265	FASTEN		karpːanta	k a r pː a n t a	k a r p a n t a	K V R P V N T V	K A R P A N T A	FASTEN:11890	11890	FASTEN:KR	1227
27909	Wathawurrung	wath1238	FASTEN		ɲuna	ɲ u n a	H u n a	N V N V	N Y N A	FASTEN:11876	11876	FASTEN:NN	1234
27910	Wik-Mungkan	wikm1247	FASTEN		muːntaŋ	m uː n t a ŋ	m u n t a N	M V N T V N	M Y N T A N	FASTEN:11842	11842	FASTEN:MN	1231
27911	Wiradhuri	wira1262	FASTEN		bandara	b a n d a r a	b a n d a r a	P V N T V R V	P A N T A R A	FASTEN:11865	11865	FASTEN:PN	1236
27912	Wirangu-Nauo	wira1260	FASTEN		gaɹbiɳ	g a ɹ b i ɳ	g a r b i n	K V R P V N	K A R P I N	FASTEN:11890	11890	FASTEN:KR	1227
27916	Yan-nhangu	yann1237	FASTEN		d̪aɹˀt̪un	d̪ a ɹ ˀt̪ u n	d a r t u n	T V R T V N	T A R T Y N	FASTEN:11838	11838	FASTEN:TR	1241
27917	Yandruwandha	yand1253	FASTEN		karapada	k a r a p a d a	k a r a p a d a	K V R V P V T V	K A R A P A T A	FASTEN:11857	11857	FASTEN:KR	1227
27919	Yawarawarga	yawa1258	FASTEN		dupudupukindɹi	d u p u d u p u k i n d ɹ i	d u p u d u p u k i n d r i	T V P V T V P V K V N T R V	T Y P Y T Y P Y K I N T R I	FASTEN:11872	11872	FASTEN:TP	1240
27921	Yindjibarndi	yind1247	FASTEN		cankagu	c a n k a g u	T a n k a g u	K V N K V K V	C A N K A K Y	FASTEN:11889	11889	FASTEN:KN	1226
27923	Yorta Yorta	yort1237	FASTEN		guna	g u n a	g u n a	K V N V	K Y N A	FASTEN:11868	11868	FASTEN:KN	1226
27924	Yorta Yorta	yort1237	FASTEN		mondala	m o n d a l a	m o n d a l a	M V N T V R V	M U N T A L A	FASTEN:11868	11868	FASTEN:MN	1231
27926	Yulparitja	yulp1238	FASTEN		tincila	t i n c i l a	t i n T i l a	T V N K V R V	T I N C I L A	FASTEN:11837	11837	FASTEN:TN	1239
27927	Yuwaalaraay	yuwa1242	FASTEN		bindajbili	b i n d a j b i l i	b i n d a y b i l i	P V N T V J P V R V	P I N T A J P I L I	FASTEN:1	1	FASTEN:PN	1236
9210	Adnyamathanha	adny1235	FAT (ORGANIC SUBSTANCE)		maɳɳi_t̪ata	m a ɳ ɳ i t̪ a t a	m a n n i t a t a	M V N N V T V T V	M A N N I T A T A	FAT (ORGANIC SUBSTANCE):3750	3750	FAT (ORGANIC SUBSTANCE):MN	1251
9212	Alyawarr	alya1239	FAT (ORGANIC SUBSTANCE)		awek	a w e k	a w e k	V W V K	A W E K	FAT (ORGANIC SUBSTANCE):3787	3787	FAT (ORGANIC SUBSTANCE):HW	1245
9213	Alyawarr	alya1239	FAT (ORGANIC SUBSTANCE)		anteɹanːger	a n t e ɹ a nː g e r	a n t e r a n g e r	V N T V R V N K V R	A N T E R A N K E R	FAT (ORGANIC SUBSTANCE):3787	3787	FAT (ORGANIC SUBSTANCE):HN	1244
9214	Alyawarr	alya1239	FAT (ORGANIC SUBSTANCE)		anteɹ_akŋer	a n t e ɹ a k ŋ e r	a n t e r a k N e r	V N T V R V K N V R	A N T E R A K N E R	FAT (ORGANIC SUBSTANCE):3787	3787	FAT (ORGANIC SUBSTANCE):HN	1244
9216	Arabana	arab1267	FAT (ORGANIC SUBSTANCE)		maɳi	m a ɳ i	m a n i	M V N V	M A N I	FAT (ORGANIC SUBSTANCE):3750	3750	FAT (ORGANIC SUBSTANCE):MN	1251
9220	Yugambeh-Bandjalang	band1339	FAT (ORGANIC SUBSTANCE)		bunɹaɹagun	b u n ɹ a ɹ a g u n	b u n r a r a g u n	P V N R V R V K V N	P Y N R A R A K Y N	FAT (ORGANIC SUBSTANCE):3808	3808	FAT (ORGANIC SUBSTANCE):PN	1259
9229	Dhangu	dhan1270	FAT (ORGANIC SUBSTANCE)		dcukur	d c u k u r	d T u k u r	T K V K V R	T C Y K Y R	FAT (ORGANIC SUBSTANCE):3745	3745	FAT (ORGANIC SUBSTANCE):TK	1262
9231	Sydney	sydn1236	FAT (ORGANIC SUBSTANCE)		koːɹʔ_ɹaj	k oː ɹ ʔ ɹ a j	k o r 7 r a y	K V R H R V J	K U R H R A J	FAT (ORGANIC SUBSTANCE):3765	3765	FAT (ORGANIC SUBSTANCE):KR	1249
9236	Dhuwal	dhuw1249	FAT (ORGANIC SUBSTANCE)		dcukur	d c u k u r	d T u k u r	T K V K V R	T C Y K Y R	FAT (ORGANIC SUBSTANCE):3745	3745	FAT (ORGANIC SUBSTANCE):TK	1262
9238	Dieri	dier1241	FAT (ORGANIC SUBSTANCE)		maɳi	m a ɳ i	m a n i	M V N V	M A N I	FAT (ORGANIC SUBSTANCE):3750	3750	FAT (ORGANIC SUBSTANCE):MN	1251
9239	Dyaabugay	dyaa1242	FAT (ORGANIC SUBSTANCE)		gilmbar	g i l m b a r	g i l m b a r	K V R M P V R	K I L M P A R	FAT (ORGANIC SUBSTANCE):3779	3779	FAT (ORGANIC SUBSTANCE):KR	1249
9240	Djambarrpuyngu	djam1256	FAT (ORGANIC SUBSTANCE)		dcukur	d c u k u r	d T u k u r	T K V K V R	T C Y K Y R	FAT (ORGANIC SUBSTANCE):3745	3745	FAT (ORGANIC SUBSTANCE):TK	1262
9242	Djinang	djin1253	FAT (ORGANIC SUBSTANCE)		guɭtci	g u ɭ t c i	g u L t T i	K V R T K V	K Y L T C I	FAT (ORGANIC SUBSTANCE):3748	3748	FAT (ORGANIC SUBSTANCE):KR	1249
9247	Gamilaraay	gami1243	FAT (ORGANIC SUBSTANCE)		wamːoː	w a mː oː	w a m o	W V M V	W A M U	FAT (ORGANIC SUBSTANCE):3754	3754	FAT (ORGANIC SUBSTANCE):WM	1266
