ID	DOCULECT	ISO_CODE	CONCEPT	CONCEPTICON_ID	FORM	TOKENS	ASJP	DOLGO	SCA	COGNATE_CLASS	COGID	INFERRED_CLASS	TURCHINID
3198	Kharia	khr	ear		luˈtur	l u ˈt u r	l u t u r	R V T V R	L Y T Y R	2	540	ear:RT	639
3202	Santali	sat	ear		lutur	l u t u r	l u t u r	R V T V R	L Y T Y R	2	540	ear:RT	639
3203	Sora	srb	ear		lʔud	l ʔ u d	l 7 u d	R H V T	L H Y T	2	540	ear:RH	636
3204	Car	caq	ear		naŋ	n a ŋ	n a N	N V N	N A N	12	537	ear:NN	632
3206	Nancowri	ncb	ear		naŋ	n a ŋ	n a N	N V N	N A N	12	537	ear:NN	632
3216	Lawa(Ratanakul)	lcp	ear		suək	s uə k	s u k	S V K	S Y K	13	538	ear:SK	641
3218	ManMet	mml	ear		lăʔ⁵³sok³³	lăʔ⁵³ sok³³	l s	R S	L S	13	538	ear:RS	638
3220	Palaung-Dara'ang	pce	ear		Ɂaj̊ouɁ	Ɂ a j̊ ou Ɂ	7 a y o 7	H V J V H	H A J U H	13	538	ear:HJ	623
3221	Palaung-Kalaw	pce	ear		ʔaçawʔ	ʔa çawʔ	7 S	H S	H S	13	538	ear:HS	626
3223	Palaung-Namhsan	pce	ear		hjɔʔ	h j ɔ ʔ	h y o 7	H J V H	H J U H	13	538	ear:HJ	623
3224	Riang-Sak	ril	ear		tjor¹	t j o r	t y o r	T J V R	T J U R	2	540	ear:TJ	643
3228	Wa-Praok	prk	ear		jʰaɔk	jʰ aɔ k	y a k	J V K	J A K	12	537	ear:JK	627
3235	Karii	pkt	ear		saːj	s aː j	s a y	S V J	S A J	16	539	ear:SJ	640
3238	Ruc	scb	ear		saj	s a j	s a y	S V J	S A J	16	539	ear:SJ	640
3241	Vietnamese	vie	ear		tai	t ai	t a	T V	T A	16	539	ear:TH	642
3252	Alak	alk	earth (soil)		tənɛh	t ə n ɛ h	t I n E h	T V N V H	T E N E H	3	558	earth (soil):TN	662
3253	Bahnar-Golar	bdq	earth (soil)		tɛh	t ɛ h	t E h	T V H	T E H	4	559	earth (soil):TH	659
3254	Bahnar-Kontum	bdq	earth (soil)		tɛh	t ɛ h	t E h	T V H	T E H	4	559	earth (soil):TH	659
3255	Bahnar-Pleiku	bdq	earth (soil)		tɛh	t ɛ h	t E h	T V H	T E H	4	559	earth (soil):TH	659
3256	Brao	brb	earth (soil)		pədeh	p ə d e h	p I d e h	P V T V H	P E T E H	4	559	earth (soil):PT	654
3260	Cua	cua	earth (soil)		bəri	b ə r i	b I r i	P V R V	P E R I	2	553	earth (soil):PR	653
3261	Halang	hal	earth (soil)		təʔneh	t ə ʔ n e h	t I 7 n e h	T V H N V H	T E H N E H	3	558	earth (soil):TH	659
3262	Jeh	jeh	earth (soil)		ʔnɛh	ʔ n ɛ h	7 n E h	H N V H	H N E H	3	558	earth (soil):HN	648
3263	Jru-Laven	lbo	earth (soil)		pətɛh	p ə t ɛ h	p I t E h	P V T V H	P E T E H	4	559	earth (soil):PT	654
3267	Mnong-Rölöm	mng	earth (soil)		tɛh	t ɛ h	t E h	T V H	T E H	4	559	earth (soil):TH	659
3268	Nyaheun	nev	earth (soil)		brɛh	b r ɛ h	b r E h	P R V H	P R E H	3	558	earth (soil):PR	653
3270	Rengao	ren	earth (soil)		təʔnih	t ə ʔ n i h	t I 7 n i h	T V H N V H	T E H N I H	3	558	earth (soil):TH	659
3272	Sedang	sed	earth (soil)		tənɛj	t ə n ɛ j	t I n E y	T V N V J	T E N E J	3	558	earth (soil):TN	662
3273	Sre	kpm	earth (soil)		ʔuː	ʔ uː	7 u	H V	H Y	5	560	earth (soil):HH	647
3274	Stieng	sti	earth (soil)		sətɛh	s ə t ɛ h	s I t E h	S V T V H	S E T E H	4	559	earth (soil):ST	658
3277	Bru-Talan	oog	earth (soil)		kətɛˀɛʔ	k ə t ɛˀɛ ʔ	k I t E 7	K V T V H	K E T E H	6	561	earth (soil):KT	651
3278	Bru-Ubon	bru	earth (soil)		kətɛːʔ	k ə t ɛː ʔ	k I t E 7	K V T V H	K E T E H	6	561	earth (soil):KT	651
3279	Katang	kgd	earth (soil)		kəteːʔ	k ə t eː ʔ	k I t e 7	K V T V H	K E T E H	6	561	earth (soil):KT	651
3280	Katu-AnDiem	ktv	earth (soil)		kətiek	k ə t ie k	k I t i k	K V T V K	K E T I K	6	561	earth (soil):KT	651
3282	Kui(Sriwises1978)	kdt	earth (soil)		kətɛʔ	k ə t ɛ ʔ	k I t E 7	K V T V H	K E T E H	6	561	earth (soil):KT	651
3283	Kui(Huffman1979)	kdt	earth (soil)		kətɛːʔ	k ə t ɛː ʔ	k I t E 7	K V T V H	K E T E H	6	561	earth (soil):KT	651
3285	Mankong	sss	earth (soil)		kutɛːʔ	k u t ɛː ʔ	k u t E 7	K V T V H	K Y T E H	6	561	earth (soil):KT	651
3286	Nge'	ngt	earth (soil)		katiək	k a t iə k	k a t i k	K V T V K	K A T I K	6	561	earth (soil):KT	651
3287	Pacoh	pac	earth (soil)		kutíɛk	k u t íɛ k	k u t i k	K V T V K	K Y T I K	6	561	earth (soil):KT	651
3288	So-Khammouane	sss	earth (soil)		kutɛːk	k u t ɛː k	k u t E k	K V T V K	K Y T E K	6	561	earth (soil):KT	651
3289	So-SakonNakhon	sss	earth (soil)		kutɛːk	k u t ɛː k	k u t E k	K V T V K	K Y T E K	6	561	earth (soil):KT	651
3290	Souei-Saravan	kdt	earth (soil)		kətɛːʔ	k ə t ɛː ʔ	k I t E 7	K V T V H	K E T E H	6	561	earth (soil):KT	651
3291	TaOi	tto	earth (soil)		kətɛːʔ	k ə t ɛː ʔ	k I t E 7	K V T V H	K E T E H	6	561	earth (soil):KT	651
3292	Khasi	khi	earth (soil)		kʰɨndɔw	kʰ ɨ n d ɔ w	k I n d o w	K V N T V W	K I N T U W	7	562	earth (soil):KN	650
3294	Pnar	pbv	earth (soil)		kʰɨndaːw	kʰ ɨ n d aː w	k I n d a w	K V N T V W	K I N T A W	7	562	earth (soil):KN	650
3295	War-Lamin	aml	earth (soil)		ktjʊ	k t j ʊ	k t y u	K T J V	K T J Y	7	562	earth (soil):KT	651
3296	Khmer-Surin	kxm	earth (soil)		dɛj	d ɛ j	d E y	T V J	T E J	1	548	earth (soil):TJ	660
3297	Khmer-Standard	khm	earth (soil)		dɤj	d ɤ j	d o y	T V J	T E J	1	548	earth (soil):TJ	660
3298	Idu	tyh	earth (soil)		batâ̤j	b a t â̤ j	b a t a y	P V T V J	P A T A J	1	548	earth (soil):PT	654
3299	Khmu-Cuang	kjg	earth (soil)		pteʔ	p t e ʔ	p t e 7	P T V H	P T E H	1	548	earth (soil):PT	654
3301	Khmu-Yuan	kjg	earth (soil)		pté	p t é	p t e	P T V	P T E	4	559	earth (soil):PT	654
3303	Mal-T'in	mlf	earth (soil)		tʰɛː	tʰ ɛː	t E	T V	T E	1	548	earth (soil):TH	659
3309	Bugan	bbh	earth (soil)		ʑã̱¹³	ʑ ã̱	Z a	S V	S A	11	549	earth (soil):SH	657
3310	Mang	zng	earth (soil)		teː⁶	t eː	t e	T V	T E	1	548	earth (soil):TH	659
3311	Mon	mnw	earth (soil)		tɔeʔ	t ɔe ʔ	t o 7	T V H	T U H	1	548	earth (soil):TH	659
3312	Nyahkur	cbn	earth (soil)		tíːʔ	t íː ʔ	t i 7	T V H	T I H	1	548	earth (soil):TH	659
3316	Gorum	pcj	earth (soil)		loboʔ	l o b o ʔ	l o b o 7	R V P V H	L U P U H	14	550	earth (soil):RP	656
3318	Kharia	khr	earth (soil)		dharti	d h a r t i	d h a r t i	T H V R T V	T H A R T I	1	548	earth (soil):TH	659
3319	Kharia	khr	earth (soil)		loʔkʰa	l o ʔ kʰ a	l o 7 k a	R V H K V	L U H K A	16	551	earth (soil):RH	655
3324	Santali	sat	earth (soil)		ɔt	ɔ t	o t	V T	U T	1	548	earth (soil):HT	649
3325	Sora	srb	earth (soil)		lʌbɔ	l ʌ b ɔ	l o b o	R V P V	L E P U	14	550	earth (soil):RP	656
3326	Car	caq	earth (soil)		tumlat	t u m l a t	t u m l a t	T V M R V T	T Y M L A T	18	552	earth (soil):TM	661
3328	Nancowri	ncb	earth (soil)		du	d u	d u	T V	T Y	20	554	earth (soil):TH	659
3329	Nancowri	ncb	earth (soil)		ru	r u	r u	R V	R Y	20	554	earth (soil):RH	655
3341	Lawa(Ratanakul)	lcp	earth (soil)		teʔ	t e ʔ	t e 7	T V H	T E H	1	548	earth (soil):TH	659
3342	ManMet	mml	earth (soil)		pʰum⁵⁵tʰɛʔ⁵³	pʰum⁵⁵ tʰɛʔ⁵³	p t	P T	P T	1	548	earth (soil):PT	654
3344	Palaung-Dara'ang	pce	earth (soil)		kadaj	k a d a j	k a d a y	K V T V J	K A T A J	1	548	earth (soil):KT	651
3345	Palaung-Kalaw	pce	earth (soil)		kaɗaːe	ka ɗaːe	k d	K T	K T	1	548	earth (soil):KT	651
3347	Palaung-Namhsan	pce	earth (soil)		katɛ	k a t ɛ	k a t E	K V T V	K A T E	1	548	earth (soil):KT	651
3348	Riang-Sak	ril	earth (soil)		kᵊteʔ¹	kᵊ t e ʔ	k t e 7	K T V H	K T E H	1	548	earth (soil):KT	651
3352	Wa-Praok	prk	earth (soil)		tɛʔ	t ɛ ʔ	t E 7	T V H	T E H	1	548	earth (soil):TH	659
3359	Karii	pkt	earth (soil)		ʔatak	ʔ a t a k	7 a t a k	H V T V K	H A T A K	24	555	earth (soil):HT	649
3362	Ruc	scb	earth (soil)		bəːn³	b əː n	b I n	P V N	P E N	26	557	earth (soil):PN	652
3365	Vietnamese	vie	earth (soil)		đất	đ a t	8 a t	T V T	D A T	25	556	earth (soil):TT	663
3377	Alak	alk	egg		kantap	k a n t a p	k a n t a p	K V N T V P	K A N T A P	5	578	egg:KN	670
3378	Bahnar-Golar	bdq	egg		kətap	k ə t a p	k I t a p	K V T V P	K E T A P	5	578	egg:KT	672
3379	Bahnar-Kontum	bdq	egg		kətap	k ə t a p	k I t a p	K V T V P	K E T A P	5	578	egg:KT	672
3380	Bahnar-Pleiku	bdq	egg		kətap	k ə t a p	k I t a p	K V T V P	K E T A P	5	578	egg:KT	672
3381	Brao	brb	egg		kəleː	k ə l eː	k I l e	K V R V	K E L E	6	579	egg:KR	671
3385	Cua	cua	egg		katap	k a t a p	k a t a p	K V T V P	K A T A P	5	578	egg:KT	672
3386	Halang	hal	egg		kətap	k ə t a p	k I t a p	K V T V P	K E T A P	5	578	egg:KT	672
3387	Jeh	jeh	egg		tətap	t ə t a p	t I t a p	T V T V P	T E T A P	5	578	egg:TT	683
3388	Jru-Laven	lbo	egg		klɛː	k l ɛː	k l E	K R V	K L E	6	579	egg:KR	671
3392	Mnong-Rölöm	mng	egg		tap	t a p	t a p	T V P	T A P	5	578	egg:TP	681
3393	Nyaheun	nev	egg		klɛː	k l ɛː	k l E	K R V	K L E	6	579	egg:KR	671
3395	Rengao	ren	egg		kətap	k ə t a p	k I t a p	K V T V P	K E T A P	5	578	egg:KT	672
3397	Sedang	sed	egg		kətà	k ə t à	k I t a	K V T V	K E T A	5	578	egg:KT	672
3398	Sre	kpm	egg		tap	t a p	t a p	T V P	T A P	5	578	egg:TP	681
3399	Stieng	sti	egg		tap	t a p	t a p	T V P	T A P	5	578	egg:TP	681
3402	Bru-Talan	oog	egg		triˀal	t r iˀa l	t r i l	T R V R	T R I L	8	580	egg:TR	682
3403	Bru-Ubon	bru	egg		ntre̤ːl	n t r e̤ː l	n t r e l	N T R V R	N T R E L	8	580	egg:NT	673
3404	In	irr	egg		trḭal	t r ḭa l	t r i l	T R V R	T R I L	8	580	egg:TR	682
3405	Katang	kgd	egg		ntriːəl	n t r iːə l	n t r i l	N T R V R	N T R I L	8	580	egg:NT	673
3406	Katu-AnDiem	ktv	egg		karaːw	k a r aː w	k a r a w	K V R V W	K A R A W	9	581	egg:KR	671
3407	Kui(Sriwises1978)	kdt	egg		ntʰrèːl	n tʰ r èː l	n t r e l	N T R V R	N T R E L	8	580	egg:NT	673
3408	Kui(Huffman1979)	kdt	egg		ntrɛ̤ːl	n t r ɛ̤ː l	n t r E l	N T R V R	N T R E L	8	580	egg:NT	673
3410	Mankong	sss	egg		ntre̤ːl	n t r e̤ː l	n t r e l	N T R V R	N T R E L	8	580	egg:NT	673
3411	Nge'	ngt	egg		tareəl	t a r eə l	t a r e l	T V R V R	T A R E L	8	580	egg:TR	682
3412	Pacoh	pac	egg		tirḭal	t i r ḭa l	t i r i l	T V R V R	T I R I L	8	580	egg:TR	682
3413	So-Khammouane	sss	egg		kirɛ̤ːl	k i r ɛ̤ː l	k i r E l	K V R V R	K I R E L	8	580	egg:KR	671
3414	So-SakonNakhon	sss	egg		kirɛːl	k i r ɛː l	k i r E l	K V R V R	K I R E L	8	580	egg:KR	671
3415	Souei-Saravan	kdt	egg		tʽɛːl	tʽ ɛː l	t E l	T V R	T E L	8	580	egg:TR	682
3416	TaOi	tto	egg		trial	t r ia l	t r i l	T R V R	T R I L	8	580	egg:TR	682
3417	Khasi	khi	egg		pɨllɛŋ	p ɨ ll ɛ ŋ	p I l E N	P V R V N	P I L E N	2	572	egg:PR	676
3419	Pnar	pbv	egg		pɨllɛɲ	p ɨ ll ɛ ɲ	p I l E H	P V R V N	P I L E N	2	572	egg:PR	676
3420	War-Lamin	aml	egg		ləlʊn	l ə l ʊ n	l I l u n	R V R V N	L E L Y N	10	563	egg:RR	677
3421	Khmer-Surin	kxm	egg		puːaŋ	p uːa ŋ	p u N	P V N	P Y N	11	564	egg:PN	675
3422	Khmer-Standard	khm	egg		pɔːŋ	p ɔː ŋ	p o N	P V N	P U N	11	564	egg:PN	675
3423	Idu	tyh	egg		plâ̤ːʔîər	plâ̤ː ʔîər	p 7	P H	P H	12	565	egg:PH	674
3424	Khmu-Cuang	kjg	egg		kədoŋ	k ə d o ŋ	k I d o N	K V T V N	K E T U N	13	566	egg:KT	672
3426	Khmu-Yuan	kjg	egg		któŋ	k t ó ŋ	k t o N	K T V N	K T U N	13	566	egg:KT	672
3428	Mal-T'in	mlf	egg		tɔŋ	t ɔ ŋ	t o N	T V N	T U N	13	566	egg:TN	680
3432	Bugan	bbh	egg		tʰam³³	tʰ a m	t a m	T V M	T A M	14	567	egg:TM	679
3433	Mang	zng	egg		ʑua⁶	ʑ ua	Z u	S V	S Y	15	568	egg:SH	678
3434	Mon	mnw	egg		həmaɛ	h ə m aɛ	h I m a	H V M V	H E M A	16	569	egg:HM	666
3437	Gorum	pcj	egg		ariˀɟ	a r iˀ ɟ	a r i C	V R V K	A R I C	17	570	egg:HR	668
3440	Kharia	khr	egg		anɖa	a n ɖ a	a n d a	V N T V	A N T A	18	571	egg:HN	667
3443	Santali	sat	egg		bili	b i l i	b i l i	P V R V	P I L I	21	573	egg:PR	676
3444	Sora	srb	egg		ʌdrɛ	ʌ d r ɛ	o d r E	V T R V	E T R E	18	571	egg:HT	669
3445	Car	caq	egg		ʔuhaː	ʔ u h aː	7 u h a	H V H V	H Y H A	22	574	egg:HH	664
3447	Nancowri	ncb	egg		hujæ	h u j æ	h u y E	H V J V	H Y J E	22	574	egg:HJ	665
3457	Lawa(Ratanakul)	lcp	egg		tɔm	t ɔ m	t o m	T V M	T U M	14	567	egg:TM	679
3459	ManMet	mml	egg		tʰăm³⁵	tʰ ă m	t a m	T V M	T A M	14	567	egg:TM	679
3461	Palaung-Dara'ang	pce	egg		pǝn	p ǝ n	p I n	P V N	P E N	23	575	egg:PN	675
3462	Palaung-Kalaw	pce	egg		pəːŋ	p əː ŋ	p I N	P V N	P E N	23	575	egg:PN	675
3464	Palaung-Namhsan	pce	egg		kətəm	k ə t ə m	k I t I m	K V T V M	K E T E M	14	567	egg:KT	672
3465	Riang-Sak	ril	egg		tam¹	t a m	t a m	T V M	T A M	14	567	egg:TM	679
3469	Wa-Praok	prk	egg		tɔm	t ɔ m	t o m	T V M	T U M	14	567	egg:TM	679
3476	Karii	pkt	egg		tuluːrʔ	t u l uː r ʔ	t u l u r 7	T V R V R H	T Y L Y R H	24	576	egg:TR	682
3479	Ruc	scb	egg		tuluːl³	t u l uː l	t u l u l	T V R V R	T Y L Y L	24	576	egg:TR	682
3481	Vietnamese	vie	egg		trứng	t r u n g	t r u n g	T R V N K	T R Y N K	25	577	egg:TR	682
3482	Alak	alk	eight		taŋhaːm	t a ŋ h aː m	t a N h a m	T V N H V M	T A N H A M	1	582	eight:TN	700
3483	Bahnar-Golar	bdq	eight		təhŋam	t ə h ŋ a m	t I h N a m	T V H N V M	T E H N A M	1	582	eight:TH	697
3484	Bahnar-Kontum	bdq	eight		təhŋam	t ə h ŋ a m	t I h N a m	T V H N V M	T E H N A M	1	582	eight:TH	697
3485	Bahnar-Pleiku	bdq	eight		təhŋaːm	t ə h ŋ aː m	t I h N a m	T V H N V M	T E H N A M	1	582	eight:TH	697
3486	Brao	brb	eight		tʰaːm	tʰ aː m	t a m	T V M	T A M	1	582	eight:TM	699
3490	Cua	cua	eight		tʰəːm	tʰ əː m	t I m	T V M	T E M	1	582	eight:TM	699
3491	Halang	hal	eight		təhaːm	t ə h aː m	t I h a m	T V H V M	T E H A M	1	582	eight:TH	697
3492	Jeh	jeh	eight		təhaːm	t ə h aː m	t I h a m	T V H V M	T E H A M	1	582	eight:TH	697
3493	Jru-Laven	lbo	eight		tʰaːm	tʰ aː m	t a m	T V M	T A M	1	582	eight:TM	699
3497	Mnong-Rölöm	mng	eight		pʰaːm	pʰ aː m	p a m	P V M	P A M	1	582	eight:PM	692
3498	Nyaheun	nev	eight		tʰaːm	tʰ aː m	t a m	T V M	T A M	1	582	eight:TM	699
3500	Rengao	ren	eight		təhaːm	t ə h aː m	t I h a m	T V H V M	T E H A M	1	582	eight:TH	697
3502	Sedang	sed	eight		təhɛ̰əm	t ə h ɛ̰ə m	t I h E m	T V H V M	T E H E M	1	582	eight:TH	697
3503	Sre	kpm	eight		pʰam	pʰ a m	p a m	P V M	P A M	1	582	eight:PM	692
3504	Stieng	sti	eight		pʰaːm	pʰ aː m	p a m	P V M	P A M	1	582	eight:PM	692
3507	Bru-Talan	oog	eight		təkɔˀɔl	t ə k ɔˀɔ l	t I k o l	T V K V R	T E K U L	2	587	eight:TK	698
3508	Bru-Ubon	bru	eight		təkṳal	t ə k ṳa l	t I k i l	T V K V R	T E K Y L	2	587	eight:TK	698
3509	In	irr	eight		təkɔ̰ːl	t ə k ɔ̰ː l	t I k o l	T V K V R	T E K U L	2	587	eight:TK	698
3510	Katang	kgd	eight		təkuːal	t ə k uːa l	t I k u l	T V K V R	T E K Y L	2	587	eight:TK	698
3511	Katu-AnDiem	ktv	eight		takɑːl	t a k ɑː l	t a k o l	T V K V R	T A K A L	2	587	eight:TK	698
3512	Kui(Sriwises1978)	kdt	eight		takṳal	t a k ṳa l	t a k i l	T V K V R	T A K Y L	2	587	eight:TK	698
3513	Kui(Huffman1979)	kdt	eight		təko̤al	t ə k o̤a l	t I k o l	T V K V R	T E K U L	2	587	eight:TK	698
3515	Mankong	sss	eight		təkṳal	t ə k ṳa l	t I k i l	T V K V R	T E K Y L	2	587	eight:TK	698
3516	Nge'	ngt	eight		takɔːl	t a k ɔː l	t a k o l	T V K V R	T A K U L	2	587	eight:TK	698
3517	Pacoh	pac	eight		tikɔːl	t i k ɔː l	t i k o l	T V K V R	T I K U L	2	587	eight:TK	698
3518	So-Khammouane	sss	eight		təko̤al	t ə k o̤a l	t I k o l	T V K V R	T E K U L	2	587	eight:TK	698
3519	So-SakonNakhon	sss	eight		təko̤al	t ə k o̤a l	t I k o l	T V K V R	T E K U L	2	587	eight:TK	698
3520	Souei-Saravan	kdt	eight		təkɔːl	t ə k ɔː l	t I k o l	T V K V R	T E K U L	2	587	eight:TK	698
3521	TaOi	tto	eight		təkɔːl	t ə k ɔː l	t I k o l	T V K V R	T E K U L	2	587	eight:TK	698
3522	Khasi	khi	eight		pʰra	pʰ r a	p r a	P R V	P R A	3	588	eight:PR	693
3524	Pnar	pbv	eight		pʰra	pʰ r a	p r a	P R V	P R A	3	588	eight:PR	693
3525	War-Lamin	aml	eight		hmpʔə̃	h m p ʔ ə̃	h m p 7 I	H M P H V	H M P H E	4	589	eight:HM	685
3526	Khmer-Surin	kxm	eight		prambaj	p r a m b a j	p r a m b a y	P R V M P V J	P R A M P A J	5	590	eight:PR	693
3527	Khmer-Standard	khm	eight		prambaj	p r a m b a j	p r a m b a y	P R V M P V J	P R A M P A J	5	590	eight:PR	693
3528	Idu	tyh	eight		kʰrûŋ	kʰ r u ŋ	k r u N	K R V N	K R Y N	6	591	eight:KR	689
3529	Khmu-Cuang	kjg	eight		taːm	t aː m	t a m	T V M	T A M	1	582	eight:TM	699
3535	Bugan	bbh	eight		sã³	s ã	s a	S V	S A	8	592	eight:SH	694
3536	Mang	zng	eight		tam¹haːm²	tam¹ haːm²	t h	T H	T H	1	582	eight:TH	697
3537	Mon	mnw	eight		həcam	h ə c a m	h I T a m	H V K V M	H E C A M	9	593	eight:HK	684
3538	Nyahkur	cbn	eight		ɲcáːm	ɲ c áː m	H T a m	N K V M	N C A M	9	593	eight:NK	690
3543	Gorum	pcj	eight		tamgi	t a m g i	t a m g i	T V M K V	T A M K I	1	582	eight:TM	699
3546	Kharia	khr	eight		tʰɑm	tʰ ɑ m	t o m	T V M	T A M	1	582	eight:TM	699
3549	Santali	sat	eight		irəl	i r ə l	i r I l	V R V R	I R E L	12	583	eight:HR	687
3550	Sora	srb	eight		tamɟi	t a m ɟ i	t a m C i	T V M K V	T A M C I	1	582	eight:TM	699
3551	Car	caq	eight		hɛwhərɛ	h ɛ w h ə r ɛ	h E w h I r E	H V W H V R V	H E W H E R E	13	584	eight:HW	688
3553	Nancowri	ncb	eight		ʔenfoal	ʔ e n f oa l	7 e n f o l	H V N P V R	H E N B U L	14	585	eight:HN	686
3559	Lawa(Ratanakul)	lcp	eight		səteʔ	s ə t e ʔ	s I t e 7	S V T V H	S E T E H	16	586	eight:ST	696
3561	Palaung-Dara'ang	pce	eight		nda	n d a	n d a	N T V	N T A	16	586	eight:NT	691
3562	Palaung-Kalaw	pce	eight		ɗɯaɓok	ɗɯa ɓok	d b	T P	T P	16	586	eight:TP	701
3564	Palaung-Namhsan	pce	eight		ta	t a	t a	T V	T A	16	586	eight:TH	697
3565	Riang-Sak	ril	eight		pᵊr²tɑʔ¹	pᵊ r t ɑ ʔ	p r t o 7	P R T V H	P R T A H	16	586	eight:PR	693
3568	Wa-Praok	prk	eight		daiʔ	d ai ʔ	d a 7	T V H	T A H	16	586	eight:TH	697
3574	Karii	pkt	eight		saːmʔ	s aː m ʔ	s a m 7	S V M H	S A M H	8	592	eight:SM	695
3577	Ruc	scb	eight		tʰaːm³	tʰ aː m	t a m	T V M	T A M	8	592	eight:TM	699
3580	Vietnamese	vie	eight		tám	t á m	t a m	T V M	T A M	8	592	eight:TM	699
4079	Alak	alk	excrement/shit		ʔɔːʔ	ʔ ɔː ʔ	7 o 7	H V H	H U H	2	600	excrement/shit:HH	702
4080	Bahnar-Golar	bdq	excrement/shit		ʔic	ʔ i c	7 i T	H V K	H I C	1	594	excrement/shit:HK	704
4081	Bahnar-Kontum	bdq	excrement/shit		ʔic	ʔ i c	7 i T	H V K	H I C	1	594	excrement/shit:HK	704
4082	Bahnar-Pleiku	bdq	excrement/shit		ʔic	ʔ i c	7 i T	H V K	H I C	1	594	excrement/shit:HK	704
4083	Brao	brb	excrement/shit		trac	t r a c	t r a T	T R V K	T R A C	3	601	excrement/shit:TR	715
4085	Halang	hal	excrement/shit		ʔik	ʔ i k	7 i k	H V K	H I K	1	594	excrement/shit:HK	704
4086	Jeh	jeh	excrement/shit		ʔɛk	ʔ ɛ k	7 E k	H V K	H E K	1	594	excrement/shit:HK	704
4087	Jru-Laven	lbo	excrement/shit		ʔic	ʔ i c	7 i T	H V K	H I C	1	594	excrement/shit:HK	704
4091	Nyaheun	nev	excrement/shit		ʔic	ʔ i c	7 i T	H V K	H I C	1	594	excrement/shit:HK	704
4093	Rengao	ren	excrement/shit		ʔi̤k	ʔ i̤ k	7 i k	H V K	H I K	1	594	excrement/shit:HK	704
4094	Sedang	sed	excrement/shit		ʔeək	ʔ eə k	7 e k	H V K	H E K	1	594	excrement/shit:HK	704
4095	Sre	kpm	excrement/shit		ʔe	ʔ e	7 e	H V	H E	1	594	excrement/shit:HH	702
4096	Stieng	sti	excrement/shit		ʔac	ʔ a c	7 a T	H V K	H A C	1	594	excrement/shit:HK	704
4098	Bru-Talan	oog	excrement/shit		ʔɔˀɔʔ	ʔ ɔˀɔ ʔ	7 o 7	H V H	H U H	2	600	excrement/shit:HH	702
4099	Bru-Ubon	bru	excrement/shit		krɛʔ	k r ɛ ʔ	k r E 7	K R V H	K R E H	4	602	excrement/shit:KR	711
4100	In	irr	excrement/shit		ʔɔ̰ːʔ	ʔ ɔ̰ː ʔ	7 o 7	H V H	H U H	2	600	excrement/shit:HH	702
4101	Katang	kgd	excrement/shit		kreʔ	k r e ʔ	k r e 7	K R V H	K R E H	4	602	excrement/shit:KR	711
4102	Katu-AnDiem	ktv	excrement/shit		ʔɛh	ʔ ɛ h	7 E h	H V H	H E H	5	603	excrement/shit:HH	702
4103	Kui(Sriwises1978)	kdt	excrement/shit		klɑːŋ	k l ɑː ŋ	k l o N	K R V N	K L A N	6	604	excrement/shit:KR	711
4104	Kui(Huffman1979)	kdt	excrement/shit		klɑːŋ	k l ɑː ŋ	k l o N	K R V N	K L A N	6	604	excrement/shit:KR	711
4105	Mankong	sss	excrement/shit		krɛʔ	k r ɛ ʔ	k r E 7	K R V H	K R E H	4	602	excrement/shit:KR	711
4106	Nge'	ngt	excrement/shit		ʔɔːʔ	ʔ ɔː ʔ	7 o 7	H V H	H U H	2	600	excrement/shit:HH	702
4107	So-Khammouane	sss	excrement/shit		cikrɛʔ	c i k r ɛ ʔ	T i k r E 7	K V K R V H	C I K R E H	4	602	excrement/shit:KK	710
4108	So-SakonNakhon	sss	excrement/shit		krɛʔ	k r ɛ ʔ	k r E 7	K R V H	K R E H	4	602	excrement/shit:KR	711
4109	Souei-Saravan	kdt	excrement/shit		ʔɔːʔ	ʔ ɔː ʔ	7 o 7	H V H	H U H	2	600	excrement/shit:HH	702
4110	TaOi	tto	excrement/shit		ʔɔːʔ	ʔ ɔː ʔ	7 o 7	H V H	H U H	2	600	excrement/shit:HH	702
4111	Khasi	khi	excrement/shit		eit	ei t	e t	V T	E T	1	594	excrement/shit:HT	707
4112	Pnar	pbv	excrement/shit		et̪	e t̪	e t	V T	E T	1	594	excrement/shit:HT	707
4113	War-Lamin	aml	excrement/shit		ksɪəŋ	k s ɪə ŋ	k s i N	K S V N	K S I N	7	605	excrement/shit:KS	712
4114	Khmer-Surin	kxm	excrement/shit		ʔac	ʔ a c	7 a T	H V K	H A C	1	594	excrement/shit:HK	704
4115	Khmer-Standard	khm	excrement/shit		ʔac	ʔ a c	7 a T	H V K	H A C	1	594	excrement/shit:HK	704
4116	Idu	tyh	excrement/shit		jáʔ	j á ʔ	y a 7	J V H	J A H	8	606	excrement/shit:JH	708
4117	Khmu-Cuang	kjg	excrement/shit		ʔiak	ʔ ia k	7 i k	H V K	H I K	8	606	excrement/shit:HK	704
4118	Khmu-Yuan	kjg	excrement/shit		ʔjíak	ʔ j ía k	7 y i k	H J V K	H J I K	8	606	excrement/shit:HJ	703
4120	Mal-T'in	mlf	excrement/shit		ʔiak	ʔ ia k	7 i k	H V K	H I K	8	606	excrement/shit:HK	704
4124	Bugan	bbh	excrement/shit		a̱i̱³³	a̱i̱	a	V	A	9	607	excrement/shit:HH	702
