ID	DOCULECT	GLOTTOCODE	CONCEPT	CONCEPTICON_ID	FORM	TOKENS	ASJP	DOLGO	SCA	COGNATE_CLASS	COGID	INFERRED_CLASS	INFOMAPID
10086	Ngura	ngur1261	FIRE		wiji	w i j i	W V J V	w i y i	W I J I	FIRE:4083	4083	FIRE:1980	1980
10054	Northern Coastal Nyangumarta	nort2754	FIRE		maliri	m a l i r i	M V R V R V	m a l i r i	M A L I R I	FIRE:4103	4103	FIRE:1981	1981
10055	Nyamal	nyam1271	FIRE		ŋuta	ŋ u t a	N V T V	N u t a	N Y T A	FIRE:4090	4090	FIRE:1962	1962
10056	Nyangumarta	nyan1301	FIRE		wika	w i k a	W V K V	w i k a	W I K A	FIRE:4093	4093	FIRE:1959	1959
10057	Nyunga	nyun1247	FIRE		kahɭ	k a h ɭ	K V H R	k a h L	K A H L	FIRE:4129	4129	FIRE:1956	1956
10058	Paakantyi	darl1243	FIRE		guniga	g u n i g a	K V N V K V	g u n i g a	K Y N I K A	FIRE:4081	4081	FIRE:1982	1982
10061	Panytyima	pany1241	FIRE		kaɭa	k a ɭ a	K V R V	k a L a	K A L A	FIRE:4129	4129	FIRE:1956	1956
10071	Pitjantjatjara	pitj1243	FIRE		waɹu	w a ɹ u	W V R V	w a r u	W A R Y	FIRE:4113	4113	FIRE:1957	1957
10072	Pitjantjatjara	pitj1243	FIRE		kupaʈci	k u p a ʈ c i	K V P V T K V	k u p a t T i	K Y P A T C I	FIRE:4113	4113	FIRE:1992	1992
10073	Pitta Pitta	pitt1247	FIRE		maka	m a k a	M V K V	m a k a	M A K A	FIRE:4100	4100	FIRE:1958	1958
10075	Ritarungo	rita1239	FIRE		guʈha	g u ʈ h a	K V T H V	g u t h a	K Y T H A	FIRE:4078	4078	FIRE:1956	1956
9940	Sydney	sydn1236	FIRE		guinon	g u i n o n	K V V N V N	g u i n o n	K Y I N U N	FIRE:4089	4089	FIRE:1963	1963
9972	Sydney	sydn1236	FIRE		guejoŋ	g u e j o ŋ	K V V J V N	g u e y o N	K Y E J U N	FIRE:4089	4089	FIRE:1963	1963
10080	Wagaya	waga1260	FIRE		men̪al	m e n̪ a l	M V N V R	m e n a l	M E N A L	FIRE:4092	4092	FIRE:1983	1983
10093	Wanman	wanm1242	FIRE		ŋuca	ŋ u c a	N V K V	N u T a	N Y C A	FIRE:4090	4090	FIRE:1962	1962
10094	Wariyangga	wari1262	FIRE		kaɭa	k a ɭ a	K V R V	k a L a	K A L A	FIRE:4129	4129	FIRE:1956	1956
10091	Warlpiri	warl1254	FIRE		waɭu	w a ɭ u	W V R V	w a L u	W A L Y	FIRE:4113	4113	FIRE:1957	1957
10095	Warumungu	waru1265	FIRE		waɭukun	w a ɭ u k u n	W V R V K V N	w a L u k u n	W A L Y K Y N	FIRE:4113	4113	FIRE:1957	1957
10097	Wathawurrung	wath1238	FIRE		wijn	w i j n	W V J N	w i y n	W I J N	FIRE:4083	4083	FIRE:1984	1984
10101	Wik-Mungkan	wikm1247	FIRE		upaɹup	u p a ɹ u p	V P V R V P	u p a r u p	Y P A R Y P	FIRE:4102	4102	FIRE:1985	1985
10102	Wiradhuri	wira1262	FIRE		waŋgi	w a ŋ g i	W V N K V	w a N g i	W A N K I	FIRE:4085	4085	FIRE:1959	1959
10103	Wirangu-Nauo	wira1260	FIRE		kulːa	k u lː a	K V R V	k u l a	K Y L A	FIRE:4129	4129	FIRE:1956	1956
10109	Yan-nhangu	yann1237	FIRE		ɹulŋgitc	ɹ u l ŋ g i t c	R V R N K V T K	r u l N g i t T	R Y L N K I T C	FIRE:4076	4076	FIRE:1986	1986
10110	Yandruwandha	yand1253	FIRE		maka	m a k a	M V K V	m a k a	M A K A	FIRE:4100	4100	FIRE:1958	1958
10113	Yawarawarga	yawa1258	FIRE		maka	m a k a	M V K V	m a k a	M A K A	FIRE:4100	4100	FIRE:1958	1958
10115	Yindjibarndi	yind1247	FIRE		gaɭa	g a ɭ a	K V R V	g a L a	K A L A	FIRE:4129	4129	FIRE:1956	1956
10119	Yorta Yorta	yort1237	FIRE		bitca	b i t c a	P V T K V	b i t T a	P I T C A	FIRE:4096	4096	FIRE:1987	1987
9928	Yugambeh-Bandjalang	band1339	FIRE		weːbɹa	w eː b ɹ a	W V P R V	w e b r a	W E P R A	FIRE:4106	4106	FIRE:1988	1988
10121	Yulparitja	yulp1238	FIRE		kiljir	k i l j i r	K V R J V R	k i l y i r	K I L J I R	FIRE:4077	4077	FIRE:1989	1989
10122	Adnyamathanha	adny1235	FISH		varu	v a r u	W V R V	v a r u	B A R Y	FISH:4139	4139	FISH:1996	1996
10123	Alyawarr	alya1239	FISH		irpeŋ	i r p e ŋ	V R P V N	i r p e N	I R P E N	FISH:4137	4137	FISH:2031	2031
10124	Alyawarr	alya1239	FISH		ajlper	a j l p e r	V J R P V R	a y l p e r	A J L P E R	FISH:4137	4137	FISH:2012	2012
10126	Arabana	arab1267	FISH		maɹkaɹa	m a ɹ k a ɹ a	M V R K V R V	m a r k a r a	M A R K A R A	FISH:4155	4155	FISH:2030	2030
10253	Banggarla	bang1339	FISH		koːja	k oː j a	K V J V	k o y a	K U J A	FISH:4139	4139	FISH:1995	1995
10254	Bayungu	bayu1240	FISH		piljguɹu	p i l j g u ɹ u	P V R J K V R V	p i l y g u r u	P I L J K Y R Y	FISH:4168	4168	FISH:2001	2001
10265	Dhalandji	dhal1245	FISH		piljguɹu	p i l j g u ɹ u	P V R J K V R V	p i l y g u r u	P I L J K Y R Y	FISH:4168	4168	FISH:2001	2001
10138	Dhangu	dhan1270	FISH		guja	g u j a	K V J V	g u y a	K Y J A	FISH:4139	4139	FISH:1995	1995
10266	Dhargari	dhar1247	FISH		kanma	k a n m a	K V N M V	k a n m a	K A N M A	FISH:4166	4166	FISH:1999	1999
10144	Dhuwal	dhuw1249	FISH		ŋaɹiriʔ	ŋ a ɹ i r i ʔ	N V R V R V H	N a r i r i 7	N A R I R I H	FISH:4148	4148	FISH:2029	2029
10146	Dieri	dier1241	FISH		paru	p a r u	P V R V	p a r u	P A R Y	FISH:4167	4167	FISH:1996	1996
10148	Djambarrpuyngu	djam1256	FISH		guja	g u j a	K V J V	g u y a	K Y J A	FISH:4139	4139	FISH:1995	1995
10150	Djinang	djin1253	FISH		guji	g u j i	K V J V	g u y i	K Y J I	FISH:4139	4139	FISH:1995	1995
10174	Djiwarli	djiw1241	FISH		kanma	k a n m a	K V N M V	k a n m a	K A N M A	FISH:4166	4166	FISH:1999	1999
10147	Dyaabugay	dyaa1242	FISH		guju	g u j u	K V J V	g u y u	K Y J Y	FISH:4139	4139	FISH:1995	1995
10156	Gamilaraay	gami1243	FISH		guja	g u j a	K V J V	g u y a	K Y J A	FISH:4139	4139	FISH:1995	1995
10176	Gamilaraay	gami1243	FISH		kʷia	kʷ i a	K V V	k i a	K I A	FISH:4139	4139	FISH:2011	2011
10166	Gupapuyngu	gupa1247	FISH		guja	g u j a	K V J V	g u y a	K Y J A	FISH:4139	4139	FISH:1995	1995
10194	Gurdjar	gurd1238	FISH		woːj	w oː j	W V J	w o y	W U J	FISH:4191	4191	FISH:2028	2028
10195	Gurdjar	gurd1238	FISH		want̪oɹk	w a n t̪ o ɹ k	W V N T V R K	w a n t o r k	W A N T U R K	FISH:4191	4191	FISH:2002	2002
10196	Gurdjar	gurd1238	FISH		waːnt̪iɹk	w aː n t̪ i ɹ k	W V N T V R K	w a n t i r k	W A N T I R K	FISH:4191	4191	FISH:2002	2002
10167	Gurindji	guri1247	FISH		jawu	j a w u	J V W V	y a w u	J A W Y	FISH:4204	4204	FISH:1998	1998
10170	Guyani	guya1249	FISH		puɭi	p u ɭ i	P V R V	p u L i	P Y L I	FISH:4151	4151	FISH:2027	2027
10172	Jaru	jaru1254	FISH		jagu	j a g u	J V K V	y a g u	J A K Y	FISH:4204	4204	FISH:1998	1998
10199	Kala Lagaw Ya	kala1377	FISH		buz	b u z	P V S	b u z	P Y S	FISH:4141	4141	FISH:2026	2026
10175	Kalkutung	kalk1246	FISH		wakaɹi	w a k a ɹ i	W V K V R V	w a k a r i	W A K A R I	FISH:4193	4193	FISH:2000	2000
10177	Karadjeri	kara1476	FISH		gui	g u i	K V V	g u i	K Y I	FISH:1	1	FISH:1995	1995
10180	Kartujarra	kart1247	FISH		ɲamara	ɲ a m a r a	N V M V R V	H a m a r a	N A M A R A	FISH:4156	4156	FISH:2004	2004
10183	Kaurna	kaur1267	FISH		kuja	k u j a	K V J V	k u y a	K Y J A	FISH:4139	4139	FISH:1995	1995
10187	Kukatja	kuka1246	FISH		jagu	j a g u	J V K V	y a g u	J A K Y	FISH:4204	4204	FISH:1998	1998
10188	Kuku-Yalanji	kuku1273	FISH		kuju	k u j u	K V J V	k u y u	K Y J Y	FISH:4139	4139	FISH:1995	1995
10162	Kumbainggar	kumb1268	FISH		jamaːr	j a m aː r	J V M V R	y a m a r	J A M A R	FISH:4175	4175	FISH:2025	2025
10197	Kuuku-Ya'u	kuuk1238	FISH		puŋana	p u ŋ a n a	P V N V N V	p u N a n a	P Y N A N A	FISH:4147	4147	FISH:2024	2024
10232	Lower Riverland	lowe1402	FISH		goːeja	g oː e j a	K V V J V	g o e y a	K U E J A	FISH:4139	4139	FISH:1995	1995
10204	Margany	marg1253	FISH		guju	g u j u	K V J V	g u y u	K Y J Y	FISH:4139	4139	FISH:1995	1995
10221	Mudburra	mudb1240	FISH		kakawi	k a k a w i	K V K V W V	k a k a w i	K A K A W I	FISH:4165	4165	FISH:2000	2000
10222	Mudburra	mudb1240	FISH		kakuju	k a k u j u	K V K V J V	k a k u y u	K A K Y J Y	FISH:4165	4165	FISH:2003	2003
10224	Muruwari	muru1266	FISH		kuja	k u j a	K V J V	k u y a	K Y J A	FISH:4139	4139	FISH:1995	1995
10238	Narrinyeri	narr1259	FISH		tukːeɹi	t u kː e ɹ i	T V K V R V	t u k e r i	T Y K E R I	FISH:4153	4153	FISH:2023	2023
10227	Ngaanyatjarra	ngaa1240	FISH		kapiŋkatca	k a p i ŋ k a t c a	K V P V N K V T K V	k a p i N k a t T a	K A P I N K A T C A	FISH:4174	4174	FISH:2006	2006
10228	Ngaanyatjarra	ngaa1240	FISH		kuka_kapiŋkatca	k u k a k a p i ŋ k a t c a	K V K V K V P V N K V T K V	k u k a k a p i N k a t T a	K Y K A K A P I N K A T C A	FISH:4174	4174	FISH:2006	2006
10229	Ngaanyatjarra	ngaa1240	FISH		kukapiːlj	k u k a p iː l j	K V K V P V R J	k u k a p i l y	K Y K A P I L J	FISH:4174	4174	FISH:2009	2009
10230	Ngaanyatjarra	ngaa1240	FISH		piːtc	p iː t c	P V T K	p i t T	P I T C	FISH:4174	4174	FISH:2007	2007
10233	Ngamini	ngam1284	FISH		waɹi	w a ɹ i	W V R V	w a r i	W A R I	FISH:4181	4181	FISH:1996	1996
10235	Ngarinman	ngar1235	FISH		jawu	j a w u	J V W V	y a w u	J A W Y	FISH:4204	4204	FISH:1998	1998
10237	Ngarluma	ngar1287	FISH		wagaɹi	w a g a ɹ i	W V K V R V	w a g a r i	W A K A R I	FISH:4193	4193	FISH:2000	2000
10277	Ngura	ngur1261	FISH		kuwa	k u w a	K V W V	k u w a	K Y W A	FISH:4139	4139	FISH:1995	1995
10245	Northern Coastal Nyangumarta	nort2754	FISH		juta	j u t a	J V T V	y u t a	J Y T A	FISH:4184	4184	FISH:2005	2005
10246	Nyamal	nyam1271	FISH		juʈa	j u ʈ a	J V T V	y u t a	J Y T A	FISH:1	1	FISH:2005	2005
10247	Nyangumarta	nyan1301	FISH		kapi	k a p i	K V P V	k a p i	K A P I	FISH:4184	4184	FISH:1997	1997
10248	Nyunga	nyun1247	FISH		woːda	w oː d a	W V T V	w o d a	W U T A	FISH:4164	4164	FISH:2022	2022
10249	Paakantyi	darl1243	FISH		paɳtu	p a ɳ t u	P V N T V	p a n t u	P A N T Y	FISH:4144	4144	FISH:2021	2021
10252	Panytyima	pany1241	FISH		kapi	k a p i	K V P V	k a p i	K A P I	FISH:4174	4174	FISH:1997	1997
10259	Pitjantjatjara	pitj1243	FISH		antipina	a n t i p i n a	V N T V P V N V	a n t i p i n a	A N T I P I N A	FISH:4138	4138	FISH:2020	2020
10260	Pitta Pitta	pitt1247	FISH		kupi	k u p i	K V P V	k u p i	K Y P I	FISH:4163	4163	FISH:1997	1997
10264	Ritarungo	rita1239	FISH		guja	g u j a	K V J V	g u y a	K Y J A	FISH:4139	4139	FISH:1995	1995
10139	Sydney	sydn1236	FISH		maːɹa	m aː ɹ a	M V R V	m a r a	M A R A	FISH:4155	4155	FISH:2004	2004
10171	Sydney	sydn1236	FISH		magːɹo	m a gː ɹ o	M V K R V	m a g r o	M A K R U	FISH:4155	4155	FISH:2010	2010
10270	Wagaya	waga1260	FISH		kukumu	k u k u m u	K V K V M V	k u k u m u	K Y K Y M Y	FISH:4178	4178	FISH:2003	2003
10284	Wanman	wanm1242	FISH		kapi	k a p i	K V P V	k a p i	K A P I	FISH:4174	4174	FISH:1997	1997
10285	Wariyangga	wari1262	FISH		kanma	k a n m a	K V N M V	k a n m a	K A N M A	FISH:4166	4166	FISH:1999	1999
10282	Warlpiri	warl1254	FISH		lirwaɳapiɲi	l i r w a ɳ a p i ɲ i	R V R W V N V P V N V	l i r w a n a p i H i	L I R W A N A P I N I	FISH:4140	4140	FISH:2019	2019
10286	Warumungu	waru1265	FISH		liwanca	l i w a n c a	R V W V N K V	l i w a n T a	L I W A N C A	FISH:4140	4140	FISH:2018	2018
10288	Wathawurrung	wath1238	FISH		wirapijn	w i r a p i j n	W V R V P V J N	w i r a p i y n	W I R A P I J N	FISH:4154	4154	FISH:2017	2017
10292	Wik-Mungkan	wikm1247	FISH		ŋaʔ	ŋ a ʔ	N V H	N a 7	N A H	FISH:4146	4146	FISH:2016	2016
10293	Wiradhuri	wira1262	FISH		guːja	g uː j a	K V J V	g u y a	K Y J A	FISH:4139	4139	FISH:1995	1995
10294	Wirangu-Nauo	wira1260	FISH		guja	g u j a	K V J V	g u y a	K Y J A	FISH:4139	4139	FISH:1995	1995
10300	Yan-nhangu	yann1237	FISH		guja	g u j a	K V J V	g u y a	K Y J A	FISH:4139	4139	FISH:1995	1995
10301	Yandruwandha	yand1253	FISH		kaɭukaɭu	k a ɭ u k a ɭ u	K V R V K V R V	k a L u k a L u	K A L Y K A L Y	FISH:4139	4139	FISH:2015	2015
10302	Yandruwandha	yand1253	FISH		kuja	k u j a	K V J V	k u y a	K Y J A	FISH:4139	4139	FISH:1995	1995
10305	Yawarawarga	yawa1258	FISH		paɹu	p a ɹ u	P V R V	p a r u	P A R Y	FISH:4167	4167	FISH:1996	1996
10307	Yindjibarndi	yind1247	FISH		gawi	g a w i	K V W V	g a w i	K A W I	FISH:4174	4174	FISH:1997	1997
10310	Yorta Yorta	yort1237	FISH		mandiga	m a n d i g a	M V N T V K V	m a n d i g a	M A N T I K A	FISH:4159	4159	FISH:2014	2014
10130	Yugambeh-Bandjalang	band1339	FISH		mugim	m u g i m	M V K V M	m u g i m	M Y K I M	FISH:1	1	FISH:2013	2013
10312	Yulparitja	yulp1238	FISH		paɹulu	p a ɹ u l u	P V R V R V	p a r u l u	P A R Y L Y	FISH:4157	4157	FISH:1996	1996
10313	Yuwaalaraay	yuwa1242	FISH		guduː	g u d uː	K V T V	g u d u	K Y T Y	FISH:4161	4161	FISH:1995	1995
10314	Yuwaalaraay	yuwa1242	FISH		guwija	g u w i j a	K V W V J V	g u w i y a	K Y W I J A	FISH:4161	4161	FISH:1995	1995
10315	Yuwaalaraay	yuwa1242	FISH		ŋaːluːr	ŋ aː l uː r	N V R V R	N a l u r	N A L Y R	FISH:4161	4161	FISH:2008	2008
16546	Adnyamathanha	adny1235	FLESH OR MEAT		vaɳi	v a ɳ i	W V N V	v a n i	B A N I	FLESH OR MEAT:6857	6857	FLESH OR MEAT:2044	2044
16548	Alyawarr	alya1239	FLESH OR MEAT		akeɹ	a k e ɹ	V K V R	a k e r	A K E R	FLESH OR MEAT:6889	6889	FLESH OR MEAT:2045	2045
16550	Arabana	arab1267	FLESH OR MEAT		kat̪i	k a t̪ i	K V T V	k a t i	K A T I	FLESH OR MEAT:6862	6862	FLESH OR MEAT:2037	2037
16672	Banggarla	bang1339	FLESH OR MEAT		paɹu	p a ɹ u	P V R V	p a r u	P A R Y	FLESH OR MEAT:6869	6869	FLESH OR MEAT:2035	2035
16673	Bayungu	bayu1240	FLESH OR MEAT		muɭa	m u ɭ a	M V R V	m u L a	M Y L A	FLESH OR MEAT:6898	6898	FLESH OR MEAT:2034	2034
16683	Dhalandji	dhal1245	FLESH OR MEAT		mandu	m a n d u	M V N T V	m a n d u	M A N T Y	FLESH OR MEAT:6870	6870	FLESH OR MEAT:2033	2033
16564	Dhangu	dhan1270	FLESH OR MEAT		wæjin	w æ j i n	W V J V N	w E y i n	W E J I N	FLESH OR MEAT:6859	6859	FLESH OR MEAT:2046	2046
16684	Dhargari	dhar1247	FLESH OR MEAT		piru	p i r u	P V R V	p i r u	P I R Y	FLESH OR MEAT:6869	6869	FLESH OR MEAT:2035	2035
16570	Dhuwal	dhuw1249	FLESH OR MEAT		ŋanak	ŋ a n a k	N V N V K	N a n a k	N A N A K	FLESH OR MEAT:6864	6864	FLESH OR MEAT:2039	2039
16572	Dieri	dier1241	FLESH OR MEAT		ŋant̪i	ŋ a n t̪ i	N V N T V	N a n t i	N A N T I	FLESH OR MEAT:6872	6872	FLESH OR MEAT:2040	2040
16574	Djambarrpuyngu	djam1256	FLESH OR MEAT		ŋanak	ŋ a n a k	N V N V K	N a n a k	N A N A K	FLESH OR MEAT:6864	6864	FLESH OR MEAT:2039	2039
16576	Djinang	djin1253	FLESH OR MEAT		muɲdcal	m u ɲ d c a l	M V N T K V R	m u H d T a l	M Y N T C A L	FLESH OR MEAT:6856	6856	FLESH OR MEAT:2047	2047
16598	Djiwarli	djiw1241	FLESH OR MEAT		piru	p i r u	P V R V	p i r u	P I R Y	FLESH OR MEAT:6869	6869	FLESH OR MEAT:2035	2035
16573	Dyaabugay	dyaa1242	FLESH OR MEAT		ɲaɲdci	ɲ a ɲ d c i	N V N T K V	H a H d T i	N A N T C I	FLESH OR MEAT:6902	6902	FLESH OR MEAT:2040	2040
16581	Gamilaraay	gami1243	FLESH OR MEAT		juɹi	j u ɹ i	J V R V	y u r i	J Y R I	FLESH OR MEAT:6876	6876	FLESH OR MEAT:2048	2048
16602	Gamilaraay	gami1243	FLESH OR MEAT		bunːa	b u nː a	P V N V	b u n a	P Y N A	FLESH OR MEAT:6857	6857	FLESH OR MEAT:2069	2069
16592	Gupapuyngu	gupa1247	FLESH OR MEAT		ŋanak	ŋ a n a k	N V N V K	N a n a k	N A N A K	FLESH OR MEAT:6864	6864	FLESH OR MEAT:2039	2039
16618	Gurdjar	gurd1238	FLESH OR MEAT		iɲ	i ɲ	V N	i H	I N	FLESH OR MEAT:6871	6871	FLESH OR MEAT:2049	2049
16593	Gurindji	guri1247	FLESH OR MEAT		nijan	n i j a n	N V J V N	n i y a n	N I J A N	FLESH OR MEAT:6861	6861	FLESH OR MEAT:2050	2050
16596	Jaru	jaru1254	FLESH OR MEAT		guju	g u j u	K V J V	g u y u	K Y J Y	FLESH OR MEAT:6888	6888	FLESH OR MEAT:2041	2041
16621	Kala Lagaw Ya	kala1377	FLESH OR MEAT		uɹui	u ɹ u i	V R V V	u r u i	Y R Y I	FLESH OR MEAT:6858	6858	FLESH OR MEAT:2051	2051
16601	Kalkutung	kalk1246	FLESH OR MEAT		ati	a t i	V T V	a t i	A T I	FLESH OR MEAT:6862	6862	FLESH OR MEAT:2037	2037
16603	Karadjeri	kara1476	FLESH OR MEAT		gui	g u i	K V V	g u i	K Y I	FLESH OR MEAT:6888	6888	FLESH OR MEAT:2038	2038
16606	Kartujarra	kart1247	FLESH OR MEAT		kuka	k u k a	K V K V	k u k a	K Y K A	FLESH OR MEAT:6913	6913	FLESH OR MEAT:2036	2036
16608	Kaurna	kaur1267	FLESH OR MEAT		ica	i c a	V K V	i T a	I C A	FLESH OR MEAT:6868	6868	FLESH OR MEAT:2052	2052
16612	Kukatja	kuka1246	FLESH OR MEAT		kuka	k u k a	K V K V	k u k a	K Y K A	FLESH OR MEAT:6913	6913	FLESH OR MEAT:2036	2036
16613	Kuku-Yalanji	kuku1273	FLESH OR MEAT		miɲa	m i ɲ a	M V N V	m i H a	M I N A	FLESH OR MEAT:6871	6871	FLESH OR MEAT:2033	2033
16587	Kumbainggar	kumb1268	FLESH OR MEAT		wiciːr	w i c iː r	W V K V R	w i T i r	W I C I R	FLESH OR MEAT:6885	6885	FLESH OR MEAT:2053	2053
16619	Kuuku-Ya'u	kuuk1238	FLESH OR MEAT		miɲa	m i ɲ a	M V N V	m i H a	M I N A	FLESH OR MEAT:6871	6871	FLESH OR MEAT:2033	2033
16650	Lower Riverland	lowe1402	FLESH OR MEAT		məam	m ə a m	M V V M	m I a m	M E A M	FLESH OR MEAT:6900	6900	FLESH OR MEAT:2054	2054
16626	Margany	marg1253	FLESH OR MEAT		juɖi	j u ɖ i	J V T V	y u d i	J Y T I	FLESH OR MEAT:6876	6876	FLESH OR MEAT:2055	2055
16627	Martu Wangka	mart1256	FLESH OR MEAT		kuka	k u k a	K V K V	k u k a	K Y K A	FLESH OR MEAT:6913	6913	FLESH OR MEAT:2036	2036
16643	Mudburra	mudb1240	FLESH OR MEAT		cija	c i j a	K V J V	T i y a	C I J A	FLESH OR MEAT:6875	6875	FLESH OR MEAT:2056	2056
16645	Muruwari	muru1266	FLESH OR MEAT		widci	w i d c i	W V T K V	w i d T i	W I T C I	FLESH OR MEAT:6885	6885	FLESH OR MEAT:2057	2057
16657	Narrinyeri	narr1259	FLESH OR MEAT		tinini	t i n i n i	T V N V N V	t i n i n i	T I N I N I	FLESH OR MEAT:6909	6909	FLESH OR MEAT:2058	2058
16648	Ngaanyatjarra	ngaa1240	FLESH OR MEAT		jiljtcanpa	j i l j t c a n p a	J V R J T K V N P V	y i l y t T a n p a	J I L J T C A N P A	FLESH OR MEAT:6914	6914	FLESH OR MEAT:2059	2059
16651	Ngamini	ngam1284	FLESH OR MEAT		ŋaɲci	ŋ a ɲ c i	N V N K V	N a H T i	N A N C I	FLESH OR MEAT:6872	6872	FLESH OR MEAT:2040	2040
16654	Ngarinman	ngar1235	FLESH OR MEAT		ŋaɹin	ŋ a ɹ i n	N V R V N	N a r i n	N A R I N	FLESH OR MEAT:6865	6865	FLESH OR MEAT:2042	2042
16656	Ngarluma	ngar1287	FLESH OR MEAT		muɭa	m u ɭ a	M V R V	m u L a	M Y L A	FLESH OR MEAT:6898	6898	FLESH OR MEAT:2034	2034
16692	Ngura	ngur1261	FLESH OR MEAT		ŋut̪i	ŋ u t̪ i	N V T V	N u t i	N Y T I	FLESH OR MEAT:6873	6873	FLESH OR MEAT:2060	2060
16665	Northern Coastal Nyangumarta	nort2754	FLESH OR MEAT		kuwi	k u w i	K V W V	k u w i	K Y W I	FLESH OR MEAT:6888	6888	FLESH OR MEAT:2038	2038
16666	Nyamal	nyam1271	FLESH OR MEAT		mantu	m a n t u	M V N T V	m a n t u	M A N T Y	FLESH OR MEAT:6870	6870	FLESH OR MEAT:2033	2033
16667	Nyangumarta	nyan1301	FLESH OR MEAT		kuwi	k u w i	K V W V	k u w i	K Y W I	FLESH OR MEAT:6888	6888	FLESH OR MEAT:2038	2038
16668	Nyunga	nyun1247	FLESH OR MEAT		d̪atc	d̪ a t c	T V T K	d a t T	T A T C	FLESH OR MEAT:6863	6863	FLESH OR MEAT:2061	2061
16669	Paakantyi	darl1243	FLESH OR MEAT		maːnpa	m aː n p a	M V N P V	m a n p a	M A N P A	FLESH OR MEAT:6854	6854	FLESH OR MEAT:2033	2033
16671	Panytyima	pany1241	FLESH OR MEAT		cacanmara	c a c a n m a r a	K V K V N M V R V	T a T a n m a r a	C A C A N M A R A	FLESH OR MEAT:6911	6911	FLESH OR MEAT:2062	2062
16678	Pitjantjatjara	pitj1243	FLESH OR MEAT		kuka	k u k a	K V K V	k u k a	K Y K A	FLESH OR MEAT:6913	6913	FLESH OR MEAT:2036	2036
16679	Pitta Pitta	pitt1247	FLESH OR MEAT		kat̪i	k a t̪ i	K V T V	k a t i	K A T I	FLESH OR MEAT:6862	6862	FLESH OR MEAT:2037	2037
16681	Ritarungo	rita1239	FLESH OR MEAT		d̪æŋgu	d̪ æ ŋ g u	T V N K V	d E N g u	T E N K Y	FLESH OR MEAT:6853	6853	FLESH OR MEAT:2032	2032
16595	Sydney	sydn1236	FLESH OR MEAT		ŋarun	ŋ a r u n	N V R V N	N a r u n	N A R Y N	FLESH OR MEAT:1	1	FLESH OR MEAT:2042	2042
16687	Wagaya	waga1260	FLESH OR MEAT		kiljʔaɭ	k i l j ʔ a ɭ	K V R J H V R	k i l y 7 a L	K I L J H A L	FLESH OR MEAT:6897	6897	FLESH OR MEAT:2063	2063
16699	Wanman	wanm1242	FLESH OR MEAT		kuwiji	k u w i j i	K V W V J V	k u w i y i	K Y W I J I	FLESH OR MEAT:6888	6888	FLESH OR MEAT:2038	2038
16700	Wariyangga	wari1262	FLESH OR MEAT		piru	p i r u	P V R V	p i r u	P I R Y	FLESH OR MEAT:6869	6869	FLESH OR MEAT:2035	2035
16697	Warlpiri	warl1254	FLESH OR MEAT		kuju	k u j u	K V J V	k u y u	K Y J Y	FLESH OR MEAT:6888	6888	FLESH OR MEAT:2041	2041
16701	Warumungu	waru1265	FLESH OR MEAT		kuju	k u j u	K V J V	k u y u	K Y J Y	FLESH OR MEAT:6888	6888	FLESH OR MEAT:2041	2041
16703	Wathawurrung	wath1238	FLESH OR MEAT		bulgena	b u l g e n a	P V R K V N V	b u l g e n a	P Y L K E N A	FLESH OR MEAT:6906	6906	FLESH OR MEAT:2064	2064
16706	Wik-Mungkan	wikm1247	FLESH OR MEAT		kemp	k e m p	K V M P	k e m p	K E M P	FLESH OR MEAT:6890	6890	FLESH OR MEAT:2065	2065
16707	Wiradhuri	wira1262	FLESH OR MEAT		ceːn	c eː n	K V N	T e n	C E N	FLESH OR MEAT:6909	6909	FLESH OR MEAT:2032	2032
16708	Wirangu-Nauo	wira1260	FLESH OR MEAT		buldja	b u l d j a	P V R T J V	b u l d y a	P Y L T J A	FLESH OR MEAT:6867	6867	FLESH OR MEAT:2066	2066
16713	Yan-nhangu	yann1237	FLESH OR MEAT		dæŋgu	d æ ŋ g u	T V N K V	d E N g u	T E N K Y	FLESH OR MEAT:6853	6853	FLESH OR MEAT:2032	2032
16714	Yandruwandha	yand1253	FLESH OR MEAT		kat̪i	k a t̪ i	K V T V	k a t i	K A T I	FLESH OR MEAT:6862	6862	FLESH OR MEAT:2037	2037
16715	Yandruwandha	yand1253	FLESH OR MEAT		palgupalgu	p a l g u p a l g u	P V R K V P V R K V	p a l g u p a l g u	P A L K Y P A L K Y	FLESH OR MEAT:6862	6862	FLESH OR MEAT:2070	2070
16719	Yindjibarndi	yind1247	FLESH OR MEAT		muɭa	m u ɭ a	M V R V	m u L a	M Y L A	FLESH OR MEAT:6898	6898	FLESH OR MEAT:2034	2034
16722	Yorta Yorta	yort1237	FLESH OR MEAT		dcitiga	d c i t i g a	T K V T V K V	d T i t i g a	T C I T I K A	FLESH OR MEAT:6882	6882	FLESH OR MEAT:2067	2067
16554	Yugambeh-Bandjalang	band1339	FLESH OR MEAT		jigam	j i g a m	J V K V M	y i g a m	J I K A M	FLESH OR MEAT:6905	6905	FLESH OR MEAT:2068	2068
16555	Yugambeh-Bandjalang	band1339	FLESH OR MEAT		bulah_j	b u l a h j	P V R V H J	b u l a h y	P Y L A H J	FLESH OR MEAT:6905	6905	FLESH OR MEAT:2043	2043
