ID	DOCULECT	ISO_CODE	CONCEPT	CONCEPTICON_ID	FORM	TOKENS	ASJP	DOLGO	SCA	COGNATE_CLASS	COGID	INFERRED_CLASS	SCAID
63638	FutunaEast	?	fog		ko/kofu	k o k o f u	K V K V P V	k o k o f u	K U K U B Y	1	328	fog:1371	1371
18627	Imorod	?	fog		kanaepkep	k a n ae p k e p	K V N V P K V P	k a n a p k e p	K A N A P K E P	18	331	fog:1377	1377
18628	Imorod	?	fog		tahahaso	t a h a h a s o	T V H V H V S V	t a h a h a s o	T A H A H A S U	19	332	fog:1405	1405
63225	Indonesian	?	fog		kabut	k a b u t	K V P V T	k a b u t	K A P Y T	1	328	fog:1371	1371
30000	Iraralay	?	fog		kepkep	k e p k e p	K V P K V P	k e p k e p	K E P K E P	18	331	fog:1377	1377
30001	Iraralay	?	fog		tahahaso	t a h a h a s o	T V H V H V S V	t a h a h a s o	T A H A H A S U	19	332	fog:1405	1405
2075	Isamorong	?	fog		kahehep	k a h e h e p	K V H V H V P	k a h e h e p	K A H E H E P	18	331	fog:1377	1377
50695	Itbayat	?	fog		kaxepkep	k a x e p k e p	K V K V P K V P	k a x e p k e p	K A G E P K E P	18	331	fog:1377	1377
13306	Itbayaten	?	fog		kaxepkep	k a x e p k e p	K V K V P K V P	k a x e p k e p	K A G E P K E P	18	331	fog:1377	1377
32551	Ivasay	?	fog		kahephep	k a h e p h e p	K V H V P H V P	k a h e p h e p	K A H E P H E P	18	331	fog:1377	1377
19796	Katingan	?	fog		hawun	h a w u n	H V W V N	h a w u n	H A W Y N	27	336	fog:1373	1373
19361	Lakalai	?	fog		veto	v e t o	W V T V	v e t o	B E T U	21	333	fog:1385	1385
19362	Lakalai	?	fog		gauku	g au k u	K V K V	g a k u	K A K Y	14	330	fog:1371	1371
21559	Luangiua	?	fog		ohu	o h u	V H V	o h u	U H Y	1	328	fog:1386	1386
10351	MalayBahasaIndonesia	?	fog		kabut	k a b u t	K V P V T	k a b u t	K A P Y T	1	328	fog:1371	1371
53771	Maori	?	fog		kohu	k o h u	K V H V	k o h u	K U H Y	1	328	fog:1386	1386
36757	Marquesan	?	fog		kohu	k o h u	K V H V	k o h u	K U H Y	1	328	fog:1386	1386
45855	Minangkabau	?	fog		kabuiʔ	k a b ui ʔ	K V P V H	k a b u 7	K A P Y H	1	328	fog:1371	1371
66459	NakanaiBilekiDialect	?	fog		veto	v e t o	W V T V	v e t o	B E T U	21	333	fog:1385	1385
66460	NakanaiBilekiDialect	?	fog		gahuku	g a h u k u	K V H V K V	g a h u k u	K A H Y K Y	14	330	fog:1386	1386
44528	Ogan	?	fog		kabut	k a b u t	K V P V T	k a b u t	K A P Y T	1	328	fog:1371	1371
17216	Penrhyn	?	fog		kohu	k o h u	K V H V	k o h u	K U H Y	1	328	fog:1386	1386
40222	RapanuiEasterIsland	?	fog		kapua	k a p ua	K V P V	k a p u	K A P Y	1	328	fog:1371	1371
29131	Rarotongan	?	fog		maauu	m aauu	M V	m a	M A	10	329	fog:1395	1395
29132	Rarotongan	?	fog		kou	k ou	K V	k o	K U	1	328	fog:1386	1386
25769	Rennellese	?	fog		kohu	k o h u	K V H V	k o h u	K U H Y	1	328	fog:1386	1386
48401	Samoan	?	fog		nefu	n e f u	N V P V	n e f u	N E B Y	22	334	fog:1370	1370
48402	Samoan	?	fog		puao	p uao	P V	p u	P Y	36	339	fog:1410	1410
59986	Sikaiana	?	fog		kohu	k o h u	K V H V	k o h u	K U H Y	1	328	fog:1386	1386
14455	Surigaonon	?	fog		gabongabon	g a b o n g a b o n	K V P V N K V P V N	g a b o n g a b o n	K A P U N K A P U N	3	337	fog:1399	1399
51276	Tagalog	?	fog		hamog	h a m o g	H V M V K	h a m o g	H A M U K	26	335	fog:1400	1400
10393	Tikopia	?	fog		nefu	n e f u	N V P V	n e f u	N E B Y	22	334	fog:1370	1370
12713	Tongan	?	fog		kakapu	k a k a p u	K V K V P V	k a k a p u	K A K A P Y	1	328	fog:1371	1371
27507	Tuamotu	?	fog		maahu	m aa h u	M V H V	m a h u	M A H Y	10	329	fog:1395	1395
27508	Tuamotu	?	fog		kohu	k o h u	K V H V	k o h u	K U H Y	1	328	fog:1386	1386
21773	UveaEast	?	fog		kokofu	k o k o f u	K V K V P V	k o k o f u	K U K U B Y	1	328	fog:1371	1371
4138	Anuta	?	four		paa	p aa	P V	p a	P A	1	341	four:1411	1411
59752	BanjareseMalay	?	four		ampat	a m p a t	V M P V T	a m p a t	A M P A T	1	341	four:1412	1412
16271	Carolinian	?	four		faa	f aa	P V	f a	B A	1	341	four:1411	1411
27347	Cebuano	?	four		upat	u p a t	V P V T	u p a t	Y P A T	1	341	four:1412	1412
51092	Chuukese	?	four		faa	f aa	P V	f a	B A	1	341	four:1411	1411
63322	ChuukeseAKATrukese	?	four		faan	f aa n	P V N	f a n	B A N	1	341	four:1411	1411
863	DayakNgaju	?	four		epat	e p a t	V P V T	e p a t	E P A T	1	341	four:1412	1412
17433	EastSumbaneseKamberaSoutherndialect	?	four		patu	p a t u	P V T V	p a t u	P A T Y	1	341	four:1412	1412
48029	EastSumbaneseUmbuRatuNggaidialect	?	four		patu	p a t u	P V T V	p a t u	P A T Y	1	341	four:1412	1412
59200	FutunaEast	?	four		faa	f aa	P V	f a	B A	1	341	four:1411	1411
27078	Imorod	?	four		apat	a p a t	V P V T	a p a t	A P A T	1	341	four:1412	1412
12850	Indonesian	?	four		empat	e m p a t	V M P V T	e m p a t	E M P A T	1	341	four:1412	1412
16234	Iraralay	?	four		papat	p a p a t	P V P V T	p a p a t	P A P A T	1	341	four:1412	1412
55853	Isamorong	?	four		apat	a p a t	V P V T	a p a t	A P A T	1	341	four:1412	1412
53298	Itbayat	?	four		apat	a p a t	V P V T	a p a t	A P A T	1	341	four:1412	1412
49012	Itbayaten	?	four		qaqpat	q a q p a t	K V K P V T	q a q p a t	K A K P A T	1	341	four:1412	1412
46343	Ivasay	?	four		apat	a p a t	V P V T	a p a t	A P A T	1	341	four:1412	1412
60961	Katingan	?	four		ɛpat	ɛ p a t	V P V T	E p a t	E P A T	1	341	four:1412	1412
19107	Lakalai	?	four		vaa	v aa	W V	v a	B A	1	341	four:1411	1411
12527	Luangiua	?	four		ha	h a	H V	h a	H A	1	341	four:1430	1430
31553	MalayBahasaIndonesia	?	four		empat	e m p a t	V M P V T	e m p a t	E M P A T	1	341	four:1412	1412
20085	Maori	?	four		whaa	w h aa	W H V	w h a	W H A	1	341	four:1430	1430
21475	Marquesan	?	four		faa	f aa	P V	f a	B A	1	341	four:1411	1411
38920	Minangkabau	?	four		ampeʔ	a m p e ʔ	V M P V H	a m p e 7	A M P E H	1	341	four:1434	1434
45429	NakanaiBilekiDialect	?	four		ivaa	i v aa	V W V	i v a	I B A	1	341	four:1411	1411
63089	Niue	?	four		faa	f aa	P V	f a	B A	1	341	four:1411	1411
17922	Ogan	?	four		əmpat	ə m p a t	V M P V T	I m p a t	E M P A T	1	341	four:1412	1412
40351	Penrhyn	?	four		haa	h aa	H V	h a	H A	1	341	four:1430	1430
9127	RapanuiEasterIsland	?	four		ha	h a	H V	h a	H A	1	341	four:1430	1430
26538	Rarotongan	?	four		aa	aa	V	a	A	1	341	four:1440	1440
20856	Rennellese	?	four		haa	h aa	H V	h a	H A	1	341	four:1430	1430
36085	Rurutuan	?	four		ʔa	ʔ a	H V	7 a	H A	1	341	four:1430	1430
19132	Sikaiana	?	four		ha	h a	H V	h a	H A	1	341	four:1430	1430
56608	Surigaonon	?	four		upat	u p a t	V P V T	u p a t	Y P A T	1	341	four:1412	1412
58024	Tagalog	?	four		apat	a p a t	V P V T	a p a t	A P A T	1	341	four:1412	1412
60715	TagalogAnthonydelaPaz	?	four		apat	a p a t	V P V T	a p a t	A P A T	1	341	four:1412	1412
32587	TahitianModern	?	four		maha	m a h a	M V H V	m a h a	M A H A	1	341	four:1430	1430
19393	Tikopia	?	four		faa	f aa	P V	f a	B A	1	341	four:1411	1411
16361	Tongan	?	four		fa	f a	P V	f a	B A	1	341	four:1411	1411
24643	Tuamotu	?	four		haa	h aa	H V	h a	H A	1	341	four:1430	1430
27303	UveaEast	?	four		faa	f aa	P V	f a	B A	1	341	four:1411	1411
58398	WesternBukidnonManobo	?	four		heqepat	h e q e p a t	H V K V P V T	h e q e p a t	H E K E P A T	1	341	four:1412	1412
6669	Woleai	?	four		faa	f aa	P V	f a	B A	1	341	four:1411	1411
47919	Yami	?	four		apat	a p a t	V P V T	a p a t	A P A T	1	341	four:1412	1412
21910	Anuta	?	fruit		pua	p ua	P V	p u	P Y	1	342	fruit:1441	1441
56483	BanjareseMalay	?	fruit		buah	b ua h	P V H	b u h	P Y H	1	342	fruit:1441	1441
12633	Carolinian	?	fruit		uwa	u w a	V W V	u w a	Y W A	1	342	fruit:1443	1443
58193	Cebuano	?	fruit		bunga	b u n g a	P V N K V	b u n g a	P Y N K A	9	346	fruit:1444	1444
28680	Chuukese	?	fruit		wuwa	w u w a	W V W V	w u w a	W Y W A	1	342	fruit:1443	1443
16389	ChuukeseAKATrukese	?	fruit		wuwaa	w u w aa	W V W V	w u w a	W Y W A	1	342	fruit:1443	1443
22545	DayakNgaju	?	fruit		bua	b ua	P V	b u	P Y	1	342	fruit:1441	1441
63113	EastSumbaneseKamberaSoutherndialect	?	fruit		wo	w o	W V	w o	W U	1	342	fruit:1441	1441
4948	EastSumbaneseUmbuRatuNggaidialect	?	fruit		wua	w ua	W V	w u	W Y	1	342	fruit:1441	1441
39683	FutunaEast	?	fruit		fua	f ua	P V	f u	B Y	1	342	fruit:1441	1441
51388	Indonesian	?	fruit		buahbuahan	b ua h b ua h a n	P V H P V H V N	b u h b u h a n	P Y H P Y H A N	1	342	fruit:1451	1451
38632	Isamorong	?	fruit		asi	a s i	V S V	a s i	A S I	10	343	fruit:1452	1452
52610	Itbayat	?	fruit		asi	a s i	V S V	a s i	A S I	10	343	fruit:1452	1452
6096	Itbayaten	?	fruit		qaqsiq	q a q s i q	K V K S V K	q a q s i q	K A K S I K	10	343	fruit:1454	1454
11916	Ivasay	?	fruit		asi	a s i	V S V	a s i	A S I	10	343	fruit:1452	1452
67125	Katingan	?	fruit		buaʔ	b ua ʔ	P V H	b u 7	P Y H	1	342	fruit:1441	1441
3575	Lakalai	?	fruit		vavua	v a v ua	W V W V	v a v u	B A B Y	1	342	fruit:1457	1457
36307	Luangiua	?	fruit		hua	h ua	H V	h u	H Y	1	342	fruit:1458	1458
27867	MalayBahasaIndonesia	?	fruit		buah	b ua h	P V H	b u h	P Y H	1	342	fruit:1441	1441
60271	Maori	?	fruit		hua	h ua	H V	h u	H Y	1	342	fruit:1458	1458
42426	Marquesan	?	fruit		hua	h ua	H V	h u	H Y	1	342	fruit:1458	1458
66970	Minangkabau	?	fruit		buahbuahan	b ua h b ua h a n	P V H P V H V N	b u h b u h a n	P Y H P Y H A N	1	342	fruit:1451	1451
3407	NakanaiBilekiDialect	?	fruit		va|vua|la	v a| v ua| l a	W V W V R V	v a v u l a	B A B Y L A	1	342	fruit:1457	1457
6278	Niue	?	fruit		fua	f ua	P V	f u	B Y	1	342	fruit:1441	1441
51002	Ogan	?	fruit		buabuahan	b ua b ua h a n	P V P V H V N	b u b u h a n	P Y P Y H A N	1	342	fruit:1451	1451
65878	Penrhyn	?	fruit		hua	h ua	H V	h u	H Y	1	342	fruit:1458	1458
60019	Rarotongan	?	fruit		ua	ua	V	u	Y	1	342	fruit:1467	1467
8605	Rennellese	?	fruit		hua	h ua	H V	h u	H Y	1	342	fruit:1458	1458
19099	Rurutuan	?	fruit		maaʔa	m aa ʔ a	M V H V	m a 7 a	M A H A	14	344	fruit:1469	1469
15068	Samoan	?	fruit		fua	f ua	P V	f u	B Y	1	342	fruit:1441	1441
61949	Sikaiana	?	fruit		hua	h ua	H V	h u	H Y	1	342	fruit:1458	1458
12205	Surigaonon	?	fruit		bunga	b u n g a	P V N K V	b u n g a	P Y N K A	9	346	fruit:1444	1444
24747	Tagalog	?	fruit		bunga	b u n g a	P V N K V	b u n g a	P Y N K A	9	346	fruit:1444	1444
8266	TagalogAnthonydelaPaz	?	fruit		bunga	b u n g a	P V N K V	b u n g a	P Y N K A	9	346	fruit:1444	1444
37616	TahitianModern	?	fruit		maaa	m aaa	M V	m a	M A	14	344	fruit:1469	1469
35117	Tikopia	?	fruit		fua	f ua	P V	f u	B Y	1	342	fruit:1441	1441
32497	Tongan	?	fruit		fua	f ua	P V	f u	B Y	1	342	fruit:1441	1441
29810	Tuamotu	?	fruit		hua	h ua	H V	h u	H Y	1	342	fruit:1458	1458
27495	UveaEast	?	fruit		fua	f ua	P V	f u	B Y	1	342	fruit:1441	1441
62666	WesternBukidnonManobo	?	fruit		beǥas	b e ǥ a s	P V K V S	b e x a s	P E K A S	15	345	fruit:1444	1444
66881	Woleai	?	fruit		uwaa	u w aa	V W V	u w a	Y W A	1	342	fruit:1443	1443
27282	Yami	?	fruit		ʔasi	ʔ a s i	H V S V	7 a s i	H A S I	10	343	fruit:1452	1452
45648	Anuta	?	good		rerei	r e r ei	R V R V	r e r e	R E R E	17	351	good:1470	1470
31629	BanjareseMalay	?	good		baik	b ai k	P V K	b a k	P A K	33	356	good:1471	1471
57977	Carolinian	?	good		ris	r i s	R V S	r i s	R I S	19	352	good:1472	1472
9453	Chuukese	?	good		ris	r i s	R V S	r i s	R I S	19	352	good:1472	1472
55166	DayakNgaju	?	good		bahalap	b a h a l a p	P V H V R V P	b a h a l a p	P A H A L A P	36	357	good:1474	1474
1852	EastSumbaneseKamberaSoutherndialect	?	good		hamu	h a m u	H V M V	h a m u	H A M Y	6	360	good:1475	1475
14931	EastSumbaneseUmbuRatuNggaidialect	?	good		hamu	h a m u	H V M V	h a m u	H A M Y	6	360	good:1475	1475
22969	FutunaEast	?	good		maalie	m aa l ie	M V R V	m a l i	M A L I	16	350	good:1477	1477
67214	Indonesian	?	good		bagus	b a g u s	P V K V S	b a g u s	P A K Y S	31	355	good:1471	1471
67215	Indonesian	?	good		baik	b ai k	P V K	b a k	P A K	33	356	good:1471	1471
63185	Iraralay	?	good		mapiya	m a p iya	M V P V	m a p i	M A P I	1	347	good:1479	1479
32599	Isamorong	?	good		piya	p iya	P V	p i	P I	1	347	good:1479	1479
15327	Itbayat	?	good		mapiya	m a p iya	M V P V	m a p i	M A P I	1	347	good:1479	1479
62192	Itbayaten	?	good		mapiaq	m a p ia q	M V P V K	m a p i q	M A P I K	1	347	good:1479	1479
7072	Ivasay	?	good		mapia	m a p ia	M V P V	m a p i	M A P I	1	347	good:1479	1479
32331	Lakalai	?	good		tigi	t i g i	T V K V	t i g i	T I K I	24	353	good:1484	1484
64463	Luangiua	?	good		kau/lea/	k au l ea	K V R V	k a l e	K A L E	14	348	good:1477	1477
47098	MalayBahasaIndonesia	?	good		baik	b ai k	P V K	b a k	P A K	33	356	good:1471	1471
50473	Marquesan	?	good		eka	e k a	V K V	e k a	E K A	14	348	good:1470	1470
50474	Marquesan	?	good		meitai	m ei t ai	M V T V	m e t a	M E T A	15	349	good:1496	1496
50475	Marquesan	?	good		kanahau	k a n a h au	K V N V H V	k a n a h a	K A N A H A	62	361	good:1517	1517
25751	Minangkabau	?	good		eloʔ	e l o ʔ	V R V H	e l o 7	E L U H	68	362	good:1477	1477
32292	NakanaiBilekiDialect	?	good		taritigi	t a r i t i g i	T V R V T V K V	t a r i t i g i	T A R I T I K I	24	353	good:1484	1484
21382	Niue	?	good		melie	m e l ie	M V R V	m e l i	M E L I	16	350	good:1477	1477
4796	Ogan	?	good		iluk	i l u k	V R V K	i l u k	I L Y K	68	362	good:1477	1477
14459	Penrhyn	?	good		reka	r e k a	R V K V	r e k a	R E K A	14	348	good:1470	1470
14460	Penrhyn	?	good		maitaki	m ai t a k i	M V T V K V	m a t a k i	M A T A K I	15	349	good:1496	1496
50749	RapanuiEasterIsland	?	good		reka	r e k a	R V K V	r e k a	R E K A	14	348	good:1470	1470
50029	Rarotongan	?	good		reka	r e k a	R V K V	r e k a	R E K A	14	348	good:1470	1470
50030	Rarotongan	?	good		meitaki	m ei t a k i	M V T V K V	m e t a k i	M E T A K I	15	349	good:1496	1496
49140	Rennellese	?	good		ŋgaoi	ŋ g aoi	N K V	N g a	N K A	58	359	good:1495	1495
51625	Rurutuan	?	good		maitaʔi	m ai t a ʔ i	M V T V H V	m a t a 7 i	M A T A H I	15	349	good:1496	1496
27973	Samoan	?	good		lelei	l e l ei	R V R V	l e l e	L E L E	17	351	good:1477	1477
27974	Samoan	?	good		malie	m a l ie	M V R V	m a l i	M A L I	16	350	good:1477	1477
29023	Sikaiana	?	good		tau/leka/leka/	t au l e k a l e k a	T V R V K V R V K V	t a l e k a l e k a	T A L E K A L E K A	14	348	good:1498	1498
41115	Surigaonon	?	good		maradjao	m a r a d j ao	M V R V T J V	m a r a d y a	M A R A T J A	29	354	good:1499	1499
6170	Tagalog	?	good		mabuti	m a b u t i	M V P V T V	m a b u t i	M A P Y T I	44	358	good:1479	1479
15453	TagalogAnthonydelaPaz	?	good		mabuti	m a b u t i	M V P V T V	m a b u t i	M A P Y T I	44	358	good:1479	1479
58297	TahitianModern	?	good		maitai	m ai t ai	M V T V	m a t a	M A T A	15	349	good:1496	1496
32628	Tikopia	?	good		tau/rekareka/	t au r e k a r e k a	T V R V K V R V K V	t a r e k a r e k a	T A R E K A R E K A	14	348	good:1498	1498
58073	Tongan	?	good		lelei	l e l ei	R V R V	l e l e	L E L E	17	351	good:1477	1477
52887	Tuamotu	?	good		reka	r e k a	R V K V	r e k a	R E K A	14	348	good:1470	1470
52888	Tuamotu	?	good		meitaki	m ei t a k i	M V T V K V	m e t a k i	M E T A K I	15	349	good:1496	1496
53092	UveaEast	?	good		lelei	l e l ei	R V R V	l e l e	L E L E	17	351	good:1477	1477
53093	UveaEast	?	good		maalie	m aa l ie	M V R V	m a l i	M A L I	16	350	good:1477	1477
32692	WesternBukidnonManobo	?	good		upiya	u p iya	V P V	u p i	Y P I	1	347	good:1479	1479
58501	Woleai	?	good		fishɪ	f i s h ɪ	P V S H V	f i s h i	B I S H I	19	352	good:1508	1508
43603	Yami	?	good		apia	a p ia	V P V	a p i	A P I	1	347	good:1479	1479
18151	Carolinian	?	grass		fetil	f e t i l	P V T V R	f e t i l	B E T I L	1	363	grass:1518	1518
51891	Cebuano	?	grass		sagbut	s a g b u t	S V K P V T	s a g b u t	S A K P Y T	23	366	grass:1519	1519
41088	Chuukese	?	grass		fetin	f e t i n	P V T V N	f e t i n	B E T I N	1	363	grass:1518	1518
21842	ChuukeseAKATrukese	?	grass		fetini	f e t i n i	P V T V N V	f e t i n i	B E T I N I	1	363	grass:1518	1518
53006	DayakNgaju	?	grass		uru	u r u	V R V	u r u	Y R Y	2	365	grass:1522	1522
25155	EastSumbaneseKamberaSoutherndialect	?	grass		rumba	r u m b a	R V M P V	r u m b a	R Y M P A	47	374	grass:1523	1523
62838	FutunaEast	?	grass		mutie	m u t ie	M V T V	m u t i	M Y T I	13	364	grass:1524	1524
50495	Imorod	?	grass		tamek	t a m e k	T V M V K	t a m e k	T A M E K	25	368	grass:1525	1525
40376	Indonesian	?	grass		rumput	r u m p u t	R V M P V T	r u m p u t	R Y M P Y T	27	370	grass:1523	1523
6994	Iraralay	?	grass		tamek	t a m e k	T V M V K	t a m e k	T A M E K	25	368	grass:1525	1525
32443	Isamorong	?	grass		tamek	t a m e k	T V M V K	t a m e k	T A M E K	25	368	grass:1525	1525
32444	Isamorong	?	grass		dibobot	d i b o b o t	T V P V P V T	d i b o b o t	T I P U P U T	26	369	grass:1558	1558
14561	Itbayat	?	grass		vocivok	v o c i v o k	W V K V W V K	v o T i v o k	B U C I B U K	24	367	grass:1529	1529
14562	Itbayat	?	grass		tamek	t a m e k	T V M V K	t a m e k	T A M E K	25	368	grass:1525	1525
13916	Itbayaten	?	grass		vochivok	v o c h i v o k	W V K H V W V K	v o T h i v o k	B U C H I B U K	24	367	grass:1529	1529
64250	Ivasay	?	grass		tamek	t a m e k	T V M V K	t a m e k	T A M E K	25	368	grass:1525	1525
64251	Ivasay	?	grass		dibobot	d i b o b o t	T V P V P V T	d i b o b o t	T I P U P U T	26	369	grass:1558	1558
33246	Katingan	?	grass		ruput	r u p u t	R V P V T	r u p u t	R Y P Y T	2	365	grass:1523	1523
15454	Luangiua	?	grass		veve	v e v e	W V W V	v e v e	B E B E	30	371	grass:1533	1533
64979	MalayBahasaIndonesia	?	grass		rumput	r u m p u t	R V M P V T	r u m p u t	R Y M P Y T	27	370	grass:1523	1523
65729	Maori	?	grass		karaaihe	k a r aai h e	K V R V H V	k a r a h e	K A R A H E	56	375	grass:1535	1535
56007	Marquesan	?	grass		mutie	m u t ie	M V T V	m u t i	M Y T I	13	364	grass:1524	1524
26605	Minangkabau	?	grass		rumpuiʔ	r u m p ui ʔ	R V M P V H	r u m p u 7	R Y M P Y H	27	370	grass:1523	1523
62954	NakanaiBilekiDialect	?	grass		gaeke	g ae k e	K V K V	g a k e	K A K E	41	373	grass:1538	1538
61490	Ogan	?	grass		xumput	x u m p u t	K V M P V T	x u m p u t	G Y M P Y T	27	370	grass:1519	1519
36459	Penrhyn	?	grass		mauku	m au k u	M V K V	m a k u	M A K Y	2	365	grass:1524	1524
4170	RapanuiEasterIsland	?	grass		mouku	m ou k u	M V K V	m o k u	M U K Y	2	365	grass:1524	1524
48293	Rarotongan	?	grass		mauku	m au k u	M V K V	m a k u	M A K Y	2	365	grass:1524	1524
48294	Rarotongan	?	grass		matie	m a t ie	M V T V	m a t i	M A T I	13	364	grass:1524	1524
61845	Rennellese	?	grass		mutie	m u t ie	M V T V	m u t i	M Y T I	13	364	grass:1524	1524
39514	Rurutuan	?	grass		matie	m a t ie	M V T V	m a t i	M A T I	13	364	grass:1524	1524
19545	Samoan	?	grass		mutia	m u t ia	M V T V	m u t i	M Y T I	13	364	grass:1524	1524
23918	Sikaiana	?	grass		veve	v e v e	W V W V	v e v e	B E B E	30	371	grass:1533	1533
26481	Surigaonon	?	grass		sagbut	s a g b u t	S V K P V T	s a g b u t	S A K P Y T	23	366	grass:1519	1519
64571	Tagalog	?	grass		damo	d a m o	T V M V	d a m o	T A M U	36	372	grass:1525	1525
7203	TagalogAnthonydelaPaz	?	grass		damo	d a m o	T V M V	d a m o	T A M U	36	372	grass:1525	1525
35492	TahitianModern	?	grass		matie	m a t ie	M V T V	m a t i	M A T I	13	364	grass:1524	1524
64493	Tikopia	?	grass		mauku	m au k u	M V K V	m a k u	M A K Y	2	365	grass:1524	1524
9305	Tongan	?	grass		mohuku	m o h u k u	M V H V K V	m o h u k u	M U H Y K Y	2	365	grass:1524	1524
42850	Tuamotu	?	grass		moouku	m oou k u	M V K V	m o k u	M U K Y	2	365	grass:1524	1524
50666	UveaEast	?	grass		mohuku	m o h u k u	M V H V K V	m o h u k u	M U H Y K Y	2	365	grass:1524	1524
50667	UveaEast	?	grass		musie	m u s ie	M V S V	m u s i	M Y S I	13	364	grass:1524	1524
28218	WesternBukidnonManobo	?	grass		sagbet	s a g b e t	S V K P V T	s a g b e t	S A K P E T	23	366	grass:1519	1519
1636	Woleai	?	grass		fatilɪ	f a t i l ɪ	P V T V R V	f a t i l i	B A T I L I	1	363	grass:1518	1518
38843	Yami	?	grass		tamək	t a m ə k	T V M V K	t a m I k	T A M E K	25	368	grass:1525	1525
21398	Anuta	?	green		mata	m a t a	M V T V	m a t a	M A T A	11	377	green:1559	1559
21399	Anuta	?	green		kepu	k e p u	K V P V	k e p u	K E P Y	9	386	green:1595	1595
52049	BanjareseMalay	?	green		hijau	h i j au	H V J V	h i y a	H I J A	25	380	green:1560	1560
24945	Carolinian	?	green		araw	a r a w	V R V W	a r a w	A R A W	13	379	green:1561	1561
41773	Cebuano	?	green		hilaw	h i l a w	H V R V W	h i l a w	H I L A W	25	380	green:1561	1561
5556	Chuukese	?	green		araw	a r a w	V R V W	a r a w	A R A W	13	379	green:1561	1561
66182	ChuukeseAKATrukese	?	green		arawaraw	a r a w a r a w	V R V W V R V W	a r a w a r a w	A R A W A R A W	13	379	green:1564	1564
36350	DayakNgaju	?	green		hijaw	h i j a w	H V J V W	h i y a w	H I J A W	25	380	green:1560	1560
11022	EastSumbaneseKamberaSoutherndialect	?	green		muru	m u r u	M V R V	m u r u	M Y R Y	4	383	green:1566	1566
54721	EastSumbaneseUmbuRatuNggaidialect	?	green		moru	m o r u	M V R V	m o r u	M U R Y	4	383	green:1566	1566
80	FutunaEast	?	green		moto	m o t o	M V T V	m o t o	M U T U	10	376	green:1559	1559
31094	Imorod	?	green		mogaraw	m o g a r a w	M V K V R V W	m o g a r a w	M U K A R A W	29	381	green:1561	1561
57599	Indonesian	?	green		hijau	h i j au	H V J V	h i y a	H I J A	25	380	green:1560	1560
24363	Isamorong	?	green		marem	m a r e m	M V R V M	m a r e m	M A R E M	30	382	green:1566	1566
43308	Itbayat	?	green		maharem	m a h a r e m	M V H V R V M	m a h a r e m	M A H A R E M	30	382	green:1566	1566
34381	Ivasay	?	green		maarem	m aa r e m	M V R V M	m a r e m	M A R E M	30	382	green:1566	1566
28495	Katingan	?	green		bahijau	b a h i j au	P V H V J V	b a h i y a	P A H I J A	25	380	green:1560	1560
49303	Lakalai	?	green		kakesa	k a k e s a	K V K V S V	k a k e s a	K A K E S A	8	385	green:1575	1575
12874	MalayBahasaIndonesia	?	green		hijau	h i j au	H V J V	h i y a	H I J A	25	380	green:1560	1560
27077	Minangkabau	?	green		ijau	i j au	V J V	i y a	I J A	25	380	green:1560	1560
53121	NakanaiBilekiDialect	?	green		kakesa	k a k e s a	K V K V S V	k a k e s a	K A K E S A	8	385	green:1575	1575
64806	Ogan	?	green		ijau	i j au	V J V	i y a	I J A	25	380	green:1560	1560
2914	Penrhyn	?	green		matie	m a t ie	M V T V	m a t i	M A T I	11	377	green:1559	1559
43583	RapanuiEasterIsland	?	green		mata	m a t a	M V T V	m a t a	M A T A	11	377	green:1559	1559
61527	Rarotongan	?	green		tamatie	t a m a t ie	T V M V T V	t a m a t i	T A M A T I	11	377	green:1559	1559
33218	Rennellese	?	green		moto	m o t o	M V T V	m o t o	M U T U	10	376	green:1559	1559
19359	Rurutuan	?	green		matie	m a t ie	M V T V	m a t i	M A T I	11	377	green:1559	1559
45616	Samoan	?	green		lanumeamata	l a n u m ea m a t a	R V N V M V M V T V	l a n u m e m a t a	L A N Y M E M A T A	12	378	green:1559	1559
57441	Sikaiana	?	green		m/moto/	m m o t o	M M V T V	m m o t o	M M U T U	10	376	green:1559	1559
64084	TahitianModern	?	green		matie	m a t ie	M V T V	m a t i	M A T I	11	377	green:1559	1559
50686	Tikopia	?	green		mata	m a t a	M V T V	m a t a	M A T A	11	377	green:1559	1559
50687	Tikopia	?	green		kefu	k e f u	K V P V	k e f u	K E B Y	9	386	green:1595	1595
60456	Tongan	?	green		lanumata	l a n u m a t a	R V N V M V T V	l a n u m a t a	L A N Y M A T A	12	378	green:1559	1559
31449	Tuamotu	?	green		matie	m a t ie	M V T V	m a t i	M A T I	11	377	green:1559	1559
30809	UveaEast	?	green		moto	m o t o	M V T V	m o t o	M U T U	10	376	green:1559	1559
