ID	DOCULECT	ISO_CODE	CONCEPT	CONCEPTICON_ID	FORM	TOKENS	ASJP	DOLGO	SCA	COGNATE_CLASS	COGID	INFERRED_CLASS	TURCHINID
55156	Tikopia	?	five		rima	r i m a	r i m a	R V M V	R I M A	1	314	five:RM	482
55404	Ivasay	?	five		dima	d i m a	d i m a	T V M V	T I M A	1	314	five:TM	484
39135	MalayBahasaIndonesia	?	five		lima	l i m a	l i m a	R V M V	L I M A	1	314	five:RM	482
66599	Maori	?	five		rima	r i m a	r i m a	R V M V	R I M A	1	314	five:RM	482
39561	Yami	?	five		lima	l i m a	l i m a	R V M V	L I M A	1	314	five:RM	482
23936	Itbayaten	?	five		limaq	l i m a q	l i m a q	R V M V K	L I M A K	1	314	five:RM	482
16355	Minangkabau	?	five		limo	l i m o	l i m o	R V M V	L I M U	1	314	five:RM	482
24218	Tongan	?	five		nima	n i m a	n i m a	N V M V	N I M A	1	314	five:NM	480
24605	Sikaiana	?	five		lima	l i m a	l i m a	R V M V	L I M A	1	314	five:RM	482
10497	Anuta	?	five		nima	n i m a	n i m a	N V M V	N I M A	1	314	five:NM	480
10854	Indonesian	?	five		lima	l i m a	l i m a	R V M V	L I M A	1	314	five:RM	482
11495	Iraralay	?	five		alima	a l i m a	a l i m a	V R V M V	A L I M A	1	314	five:HR	478
4663	Rurutuan	?	five		pae	p ae	p a	P V	P A	9	316	five:PH	481
51140	UveaEast	?	five		nima	n i m a	n i m a	N V M V	N I M A	1	314	five:NM	480
61199	TahitianModern	?	five		pae	p ae	p a	P V	P A	9	316	five:PH	481
61200	TahitianModern	?	five		rima	r i m a	r i m a	R V M V	R I M A	1	314	five:RM	482
12842	Penrhyn	?	five		rima	r i m a	r i m a	R V M V	R I M A	1	314	five:RM	482
62091	Niue	?	five		lima	l i m a	l i m a	R V M V	L I M A	1	314	five:RM	482
45880	DayakNgaju	?	five		lime	l i m e	l i m e	R V M V	L I M E	1	314	five:RM	482
13558	Luangiua	?	five		lima	l i m a	l i m a	R V M V	L I M A	1	314	five:RM	482
13792	FutunaEast	?	five		lima	l i m a	l i m a	R V M V	L I M A	1	314	five:RM	482
47509	NakanaiBilekiDialect	?	five		ilima	i l i m a	i l i m a	V R V M V	I L I M A	1	314	five:HR	478
57127	EastSumbaneseKamberaSoutherndialect	?	five		lima	l i m a	l i m a	R V M V	L I M A	1	314	five:RM	482
13525	Imorod	?	five		alima	a l i m a	a l i m a	V R V M V	A L I M A	1	314	five:HR	478
48430	TagalogAnthonydelaPaz	?	five		lima	l i m a	l i m a	R V M V	L I M A	1	314	five:RM	482
32602	ChuukeseAKATrukese	?	five		niim	n ii m	n i m	N V M	N I M	1	314	five:NM	480
49635	Minangkabau	?	flower		buŋo	b u ŋ o	b u N o	P V N V	P Y N U	1	317	flower:PN	491
17138	Sikaiana	?	flower		see	s ee	s e	S V	S E	9	327	flower:SH	497
994	UveaEast	?	flower		fisi	f i s i	f i s i	P V S V	B I S I	8	326	flower:PS	493
17416	EastSumbaneseKamberaSoutherndialect	?	flower		wala	w a l a	w a l a	W V R V	W A L A	4	324	flower:WR	501
67269	Chuukese	?	flower		pee	p ee	p e	P V	P E	10	318	flower:PH	489
34624	Itbayat	?	flower		savong	s a v o n g	s a v o n g	S V W V N K	S A B U N K	24	322	flower:SW	499
18509	Katingan	?	flower		kanbaŋ	k a n b a ŋ	k a n b a N	K V N P V N	K A N P A N	21	320	flower:KN	488
52130	Tikopia	?	flower		see	s ee	s e	S V	S E	9	327	flower:SH	497
3056	TagalogAnthonydelaPaz	?	flower		bulaklak	b u l a k l a k	b u l a k l a k	P V R V K R V K	P Y L A K L A K	22	321	flower:PR	492
60607	Anuta	?	flower		pua	p ua	p u	P V	P Y	1	317	flower:PH	489
4025	Penrhyn	?	flower		pua	p ua	p u	P V	P Y	1	317	flower:PH	489
20582	WesternBukidnonManobo	?	flower		bulak	b u l a k	b u l a k	P V R V K	P Y L A K	22	321	flower:PR	492
20621	ChuukeseAKATrukese	?	flower		peen	p ee n	p e n	P V N	P E N	10	318	flower:PN	491
55362	Ivasay	?	flower		savong	s a v o n g	s a v o n g	S V W V N K	S A B U N K	24	322	flower:SW	499
21447	Iraralay	?	flower		savong	s a v o n g	s a v o n g	S V W V N K	S A B U N K	24	322	flower:SW	499
54344	Tuamotu	?	flower		pua	p ua	p u	P V	P Y	1	317	flower:PH	489
54744	Maori	?	flower		puaawai	p uaa w ai	p u w a	P V W V	P Y W A	1	317	flower:PW	495
5920	DayakNgaju	?	flower		kambang	k a m b a n g	k a m b a n g	K V M P V N K	K A M P A N K	21	320	flower:KM	487
39157	Carolinian	?	flower		filoris	f i l o r i s	f i l o r i s	P V R V R V S	B I L U R I S	10	318	flower:PR	492
39473	Tagalog	?	flower		bulaklak	b u l a k l a k	b u l a k l a k	P V R V K R V K	P Y L A K L A K	22	321	flower:PR	492
6981	Surigaonon	?	flower		buyak	b uya k	b u k	P V K	P Y K	22	321	flower:PK	490
23892	MalayBahasaIndonesia	?	flower		bunga	b u n g a	b u n g a	P V N K V	P Y N K A	1	317	flower:PN	491
47700	Indonesian	?	flower		buŋa	b u ŋ a	b u N a	P V N V	P Y N A	1	317	flower:PN	491
56899	EastSumbaneseUmbuRatuNggaidialect	?	flower		wala	w a l a	w a l a	W V R V	W A L A	4	324	flower:WR	501
7980	Yami	?	flower		savosavong	s a v o s a v o n g	s a v o s a v o n g	S V W V S V W V N K	S A B U S A B U N K	24	322	flower:SW	499
8164	Rennellese	?	flower		laka	l a k a	l a k a	R V K V	L A K A	38	323	flower:RK	496
42510	Luangiua	?	flower		uke	u k e	u k e	V K V	Y K E	1	317	flower:HK	486
9596	Woleai	?	flower		peo	p eo	p e	P V	P E	10	318	flower:PH	489
42610	RapanuiEasterIsland	?	flower		pua	p ua	p u	P V	P Y	1	317	flower:PH	489
43067	Imorod	?	flower		savong	s a v o n g	s a v o n g	S V W V N K	S A B U N K	24	322	flower:SW	499
26775	FutunaEast	?	flower		fiti	f i t i	f i t i	P V T V	B I T I	8	326	flower:PT	494
26776	FutunaEast	?	flower		see	s ee	s e	S V	S E	9	327	flower:SH	497
10429	Niue	?	flower		fiti	f i t i	f i t i	P V T V	B I T I	8	326	flower:PT	494
61629	Marquesan	?	flower		pua	p ua	p u	P V	P Y	1	317	flower:PH	489
62048	Rarotongan	?	flower		pua	p ua	p u	P V	P Y	1	317	flower:PH	489
29668	Samoan	?	flower		fuŋa	f u ŋ a	f u N a	P V N V	B Y N A	1	317	flower:PN	491
13149	Isamorong	?	flower		savosavong	s a v o s a v o n g	s a v o s a v o n g	S V W V S V W V N K	S A B U S A B U N K	24	322	flower:SW	499
62624	Rurutuan	?	flower		tiare	t ia r e	t i r e	T V R V	T I R E	7	325	flower:TR	500
62749	BanjareseMalay	?	flower		kambang	k a m b a n g	k a m b a n g	K V M P V N K	K A M P A N K	21	320	flower:KM	487
43229	NakanaiBilekiDialect	?	flower		sese	s e s e	s e s e	S V S V	S E S E	16	319	flower:SS	498
31634	Ogan	?	flower		buŋə	b u ŋ ə	b u N I	P V N V	P Y N E	1	317	flower:PN	491
13477	Cebuano	?	flower		bulak	b u l a k	b u l a k	P V R V K	P Y L A K	22	321	flower:PR	492
48264	Lakalai	?	flower		sesee	s e s ee	s e s e	S V S V	S E S E	16	319	flower:SS	498
45814	Itbayaten	?	flower		savung	s a v u n g	s a v u n g	S V W V N K	S A B Y N K	24	322	flower:SW	499
16201	TahitianModern	?	flower		taire	t ai r e	t a r e	T V R V	T A R E	7	325	flower:TR	500
17216	Penrhyn	?	fog		kohu	k o h u	k o h u	K V H V	K U H Y	1	328	fog:KH	506
66459	NakanaiBilekiDialect	?	fog		veto	v e t o	v e t o	W V T V	B E T U	21	333	fog:WT	514
66460	NakanaiBilekiDialect	?	fog		gahuku	g a h u k u	g a h u k u	K V H V K V	K A H Y K Y	14	330	fog:KH	506
24054	EastSumbaneseKamberaSoutherndialect	?	fog		hambongu	h a m b o n g u	h a m b o n g u	H V M P V N K V	H A M P U N K Y	6	340	fog:HM	503
19362	Lakalai	?	fog		gauku	g au k u	g a k u	K V K V	K A K Y	14	330	fog:KK	507
50695	Itbayat	?	fog		kaxepkep	k a x e p k e p	k a x e p k e p	K V K V P K V P	K A G E P K E P	18	331	fog:KK	507
2075	Isamorong	?	fog		kahehep	k a h e h e p	k a h e h e p	K V H V H V P	K A H E H E P	18	331	fog:KH	506
51276	Tagalog	?	fog		hamog	h a m o g	h a m o g	H V M V K	H A M U K	26	335	fog:HM	503
18627	Imorod	?	fog		kanaepkep	k a n ae p k e p	k a n a p k e p	K V N V P K V P	K A N A P K E P	18	331	fog:KN	508
18628	Imorod	?	fog		tahahaso	t a h a h a s o	t a h a h a s o	T V H V H V S V	T A H A H A S U	19	332	fog:TH	513
19361	Lakalai	?	fog		veto	v e t o	v e t o	W V T V	B E T U	21	333	fog:WT	514
19796	Katingan	?	fog		hawun	h a w u n	h a w u n	H V W V N	H A W Y N	27	336	fog:HW	505
63638	FutunaEast	?	fog		ko/kofu	k o k o f u	k o k o f u	K V K V P V	K U K U B Y	1	328	fog:KK	507
36757	Marquesan	?	fog		kohu	k o h u	k o h u	K V H V	K U H Y	1	328	fog:KH	506
53771	Maori	?	fog		kohu	k o h u	k o h u	K V H V	K U H Y	1	328	fog:KH	506
30096	Anuta	?	fog		nepu	n e p u	n e p u	N V P V	N E P Y	22	334	fog:NP	511
32551	Ivasay	?	fog		kahephep	k a h e p h e p	k a h e p h e p	K V H V P H V P	K A H E P H E P	18	331	fog:KH	506
21773	UveaEast	?	fog		kokofu	k o k o f u	k o k o f u	K V K V P V	K U K U B Y	1	328	fog:KK	507
40222	RapanuiEasterIsland	?	fog		kapua	k a p ua	k a p u	K V P V	K A P Y	1	328	fog:KP	509
14455	Surigaonon	?	fog		gabongabon	g a b o n g a b o n	g a b o n g a b o n	K V P V N K V P V N	K A P U N K A P U N	3	337	fog:KP	509
41938	BanjareseMalay	?	fog		kabut	k a b u t	k a b u t	K V P V T	K A P Y T	1	328	fog:KP	509
25769	Rennellese	?	fog		kohu	k o h u	k o h u	K V H V	K U H Y	1	328	fog:KH	506
10393	Tikopia	?	fog		nefu	n e f u	n e f u	N V P V	N E B Y	22	334	fog:NP	511
12713	Tongan	?	fog		kakapu	k a k a p u	k a k a p u	K V K V P V	K A K A P Y	1	328	fog:KK	507
27507	Tuamotu	?	fog		maahu	m aa h u	m a h u	M V H V	M A H Y	10	329	fog:MH	510
27508	Tuamotu	?	fog		kohu	k o h u	k o h u	K V H V	K U H Y	1	328	fog:KH	506
44528	Ogan	?	fog		kabut	k a b u t	k a b u t	K V P V T	K A P Y T	1	328	fog:KP	509
29131	Rarotongan	?	fog		maauu	m aauu	m a	M V	M A	10	329	fog:MH	510
29132	Rarotongan	?	fog		kou	k ou	k o	K V	K U	1	328	fog:KH	506
10351	MalayBahasaIndonesia	?	fog		kabut	k a b u t	k a b u t	K V P V T	K A P Y T	1	328	fog:KP	509
45855	Minangkabau	?	fog		kabuiʔ	k a b ui ʔ	k a b u 7	K V P V H	K A P Y H	1	328	fog:KP	509
13306	Itbayaten	?	fog		kaxepkep	k a x e p k e p	k a x e p k e p	K V K V P K V P	K A G E P K E P	18	331	fog:KK	507
30000	Iraralay	?	fog		kepkep	k e p k e p	k e p k e p	K V P K V P	K E P K E P	18	331	fog:KP	509
30001	Iraralay	?	fog		tahahaso	t a h a h a s o	t a h a h a s o	T V H V H V S V	T A H A H A S U	19	332	fog:TH	513
46812	EastSumbaneseUmbuRatuNggaidialect	?	fog		habuang	h a b ua n g	h a b u n g	H V P V N K	H A P Y N K	6	340	fog:HP	504
63225	Indonesian	?	fog		kabut	k a b u t	k a b u t	K V P V T	K A P Y T	1	328	fog:KP	509
46182	DayakNgaju	?	fog		ambun	a m b u n	a m b u n	V M P V N	A M P Y N	35	338	fog:HM	503
21559	Luangiua	?	fog		ohu	o h u	o h u	V H V	U H Y	1	328	fog:HH	502
59931	Cebuano	?	fog		gabon	g a b o n	g a b o n	K V P V N	K A P U N	3	337	fog:KP	509
48401	Samoan	?	fog		nefu	n e f u	n e f u	N V P V	N E B Y	22	334	fog:NP	511
48402	Samoan	?	fog		puao	p uao	p u	P V	P Y	36	339	fog:PH	512
59986	Sikaiana	?	fog		kohu	k o h u	k o h u	K V H V	K U H Y	1	328	fog:KH	506
24643	Tuamotu	?	four		haa	h aa	h a	H V	H A	1	341	four:HH	515
863	DayakNgaju	?	four		epat	e p a t	e p a t	V P V T	E P A T	1	341	four:HP	518
17433	EastSumbaneseKamberaSoutherndialect	?	four		patu	p a t u	p a t u	P V T V	P A T Y	1	341	four:PT	525
17922	Ogan	?	four		əmpat	ə m p a t	I m p a t	V M P V T	E M P A T	1	341	four:HM	517
63089	Niue	?	four		faa	f aa	f a	P V	B A	1	341	four:PH	522
51092	Chuukese	?	four		faa	f aa	f a	P V	B A	1	341	four:PH	522
19132	Sikaiana	?	four		ha	h a	h a	H V	H A	1	341	four:HH	515
19393	Tikopia	?	four		faa	f aa	f a	P V	B A	1	341	four:PH	522
36085	Rurutuan	?	four		ʔa	ʔ a	7 a	H V	H A	1	341	four:HH	515
20085	Maori	?	four		whaa	w h aa	w h a	W H V	W H A	1	341	four:WH	526
4138	Anuta	?	four		paa	p aa	p a	P V	P A	1	341	four:PH	522
53298	Itbayat	?	four		apat	a p a t	a p a t	V P V T	A P A T	1	341	four:HP	518
21475	Marquesan	?	four		faa	f aa	f a	P V	B A	1	341	four:PH	522
60961	Katingan	?	four		ɛpat	ɛ p a t	E p a t	V P V T	E P A T	1	341	four:HP	518
38920	Minangkabau	?	four		ampeʔ	a m p e ʔ	a m p e 7	V M P V H	A M P E H	1	341	four:HM	517
6669	Woleai	?	four		faa	f aa	f a	P V	B A	1	341	four:PH	522
55853	Isamorong	?	four		apat	a p a t	a p a t	V P V T	A P A T	1	341	four:HP	518
56608	Surigaonon	?	four		upat	u p a t	u p a t	V P V T	Y P A T	1	341	four:HP	518
40351	Penrhyn	?	four		haa	h aa	h a	H V	H A	1	341	four:HH	515
59752	BanjareseMalay	?	four		ampat	a m p a t	a m p a t	V M P V T	A M P A T	1	341	four:HM	517
58024	Tagalog	?	four		apat	a p a t	a p a t	V P V T	A P A T	1	341	four:HP	518
9127	RapanuiEasterIsland	?	four		ha	h a	h a	H V	H A	1	341	four:HH	515
58398	WesternBukidnonManobo	?	four		heqepat	h e q e p a t	h e q e p a t	H V K V P V T	H E K E P A T	1	341	four:HK	516
19107	Lakalai	?	four		vaa	v aa	v a	W V	B A	1	341	four:WH	526
59200	FutunaEast	?	four		faa	f aa	f a	P V	B A	1	341	four:PH	522
26538	Rarotongan	?	four		aa	aa	a	V	A	1	341	four:HH	515
16361	Tongan	?	four		fa	f a	f a	P V	B A	1	341	four:PH	522
20856	Rennellese	?	four		haa	h aa	h a	H V	H A	1	341	four:HH	515
27078	Imorod	?	four		apat	a p a t	a p a t	V P V T	A P A T	1	341	four:HP	518
27303	UveaEast	?	four		faa	f aa	f a	P V	B A	1	341	four:PH	522
27347	Cebuano	?	four		upat	u p a t	u p a t	V P V T	Y P A T	1	341	four:HP	518
60715	TagalogAnthonydelaPaz	?	four		apat	a p a t	a p a t	V P V T	A P A T	1	341	four:HP	518
12850	Indonesian	?	four		empat	e m p a t	e m p a t	V M P V T	E M P A T	1	341	four:HM	517
16234	Iraralay	?	four		papat	p a p a t	p a p a t	P V P V T	P A P A T	1	341	four:PP	524
12527	Luangiua	?	four		ha	h a	h a	H V	H A	1	341	four:HH	515
45429	NakanaiBilekiDialect	?	four		ivaa	i v aa	i v a	V W V	I B A	1	341	four:HW	519
49012	Itbayaten	?	four		qaqpat	q a q p a t	q a q p a t	K V K P V T	K A K P A T	1	341	four:KK	520
63322	ChuukeseAKATrukese	?	four		faan	f aa n	f a n	P V N	B A N	1	341	four:PN	523
47919	Yami	?	four		apat	a p a t	a p a t	V P V T	A P A T	1	341	four:HP	518
31553	MalayBahasaIndonesia	?	four		empat	e m p a t	e m p a t	V M P V T	E M P A T	1	341	four:HM	517
48029	EastSumbaneseUmbuRatuNggaidialect	?	four		patu	p a t u	p a t u	P V T V	P A T Y	1	341	four:PT	525
32587	TahitianModern	?	four		maha	m a h a	m a h a	M V H V	M A H A	1	341	four:MH	521
46343	Ivasay	?	four		apat	a p a t	a p a t	V P V T	A P A T	1	341	four:HP	518
16271	Carolinian	?	four		faa	f aa	f a	P V	B A	1	341	four:PH	522
16389	ChuukeseAKATrukese	?	fruit		wuwaa	w u w aa	w u w a	W V W V	W Y W A	1	342	fruit:WW	537
65878	Penrhyn	?	fruit		hua	h ua	h u	H V	H Y	1	342	fruit:HH	527
8266	TagalogAnthonydelaPaz	?	fruit		bunga	b u n g a	b u n g a	P V N K V	P Y N K A	9	346	fruit:PN	534
60271	Maori	?	fruit		hua	h ua	h u	H V	H Y	1	342	fruit:HH	527
66970	Minangkabau	?	fruit		buahbuahan	b ua h b ua h a n	b u h b u h a n	P V H P V H V N	P Y H P Y H A N	1	342	fruit:PH	532
67125	Katingan	?	fruit		buaʔ	b ua ʔ	b u 7	P V H	P Y H	1	342	fruit:PH	532
51002	Ogan	?	fruit		buabuahan	b ua b ua h a n	b u b u h a n	P V P V H V N	P Y P Y H A N	1	342	fruit:PP	535
51388	Indonesian	?	fruit		buahbuahan	b ua h b ua h a n	b u h b u h a n	P V H P V H V N	P Y H P Y H A N	1	342	fruit:PH	532
35117	Tikopia	?	fruit		fua	f ua	f u	P V	B Y	1	342	fruit:PH	532
19099	Rurutuan	?	fruit		maaʔa	m aa ʔ a	m a 7 a	M V H V	M A H A	14	344	fruit:MH	531
3407	NakanaiBilekiDialect	?	fruit		va|vua|la	v a| v ua| l a	v a v u l a	W V W V R V	B A B Y L A	1	342	fruit:WW	537
52610	Itbayat	?	fruit		asi	a s i	a s i	V S V	A S I	10	343	fruit:HS	528
36307	Luangiua	?	fruit		hua	h ua	h u	H V	H Y	1	342	fruit:HH	527
3575	Lakalai	?	fruit		vavua	v a v ua	v a v u	W V W V	B A B Y	1	342	fruit:WW	537
37616	TahitianModern	?	fruit		maaa	m aaa	m a	M V	M A	14	344	fruit:MH	531
4948	EastSumbaneseUmbuRatuNggaidialect	?	fruit		wua	w ua	w u	W V	W Y	1	342	fruit:WH	536
21910	Anuta	?	fruit		pua	p ua	p u	P V	P Y	1	342	fruit:PH	532
38632	Isamorong	?	fruit		asi	a s i	a s i	V S V	A S I	10	343	fruit:HS	528
22545	DayakNgaju	?	fruit		bua	b ua	b u	P V	P Y	1	342	fruit:PH	532
6278	Niue	?	fruit		fua	f ua	f u	P V	B Y	1	342	fruit:PH	532
39683	FutunaEast	?	fruit		fua	f ua	f u	P V	B Y	1	342	fruit:PH	532
56483	BanjareseMalay	?	fruit		buah	b ua h	b u h	P V H	P Y H	1	342	fruit:PH	532
66881	Woleai	?	fruit		uwaa	u w aa	u w a	V W V	Y W A	1	342	fruit:HW	529
24747	Tagalog	?	fruit		bunga	b u n g a	b u n g a	P V N K V	P Y N K A	9	346	fruit:PN	534
8605	Rennellese	?	fruit		hua	h ua	h u	H V	H Y	1	342	fruit:HH	527
58193	Cebuano	?	fruit		bunga	b u n g a	b u n g a	P V N K V	P Y N K A	9	346	fruit:PN	534
42426	Marquesan	?	fruit		hua	h ua	h u	H V	H Y	1	342	fruit:HH	527
27282	Yami	?	fruit		ʔasi	ʔ a s i	7 a s i	H V S V	H A S I	10	343	fruit:HS	528
27495	UveaEast	?	fruit		fua	f ua	f u	P V	B Y	1	342	fruit:PH	532
27867	MalayBahasaIndonesia	?	fruit		buah	b ua h	b u h	P V H	P Y H	1	342	fruit:PH	532
11916	Ivasay	?	fruit		asi	a s i	a s i	V S V	A S I	10	343	fruit:HS	528
12205	Surigaonon	?	fruit		bunga	b u n g a	b u n g a	P V N K V	P Y N K A	9	346	fruit:PN	534
12633	Carolinian	?	fruit		uwa	u w a	u w a	V W V	Y W A	1	342	fruit:HW	529
61949	Sikaiana	?	fruit		hua	h ua	h u	H V	H Y	1	342	fruit:HH	527
29810	Tuamotu	?	fruit		hua	h ua	h u	H V	H Y	1	342	fruit:HH	527
62666	WesternBukidnonManobo	?	fruit		beǥas	b e ǥ a s	b e x a s	P V K V S	P E K A S	15	345	fruit:PK	533
28680	Chuukese	?	fruit		wuwa	w u w a	w u w a	W V W V	W Y W A	1	342	fruit:WW	537
63113	EastSumbaneseKamberaSoutherndialect	?	fruit		wo	w o	w o	W V	W U	1	342	fruit:WH	536
6096	Itbayaten	?	fruit		qaqsiq	q a q s i q	q a q s i q	K V K S V K	K A K S I K	10	343	fruit:KK	530
15068	Samoan	?	fruit		fua	f ua	f u	P V	B Y	1	342	fruit:PH	532
60019	Rarotongan	?	fruit		ua	ua	u	V	Y	1	342	fruit:HH	527
32497	Tongan	?	fruit		fua	f ua	f u	P V	B Y	1	342	fruit:PH	532
50029	Rarotongan	?	good		reka	r e k a	r e k a	R V K V	R E K A	14	348	good:RK	551
50030	Rarotongan	?	good		meitaki	m ei t a k i	m e t a k i	M V T V K V	M E T A K I	15	349	good:MT	546
50473	Marquesan	?	good		eka	e k a	e k a	V K V	E K A	14	348	good:HK	538
50474	Marquesan	?	good		meitai	m ei t ai	m e t a	M V T V	M E T A	15	349	good:MT	546
50475	Marquesan	?	good		kanahau	k a n a h au	k a n a h a	K V N V H V	K A N A H A	62	361	good:KN	542
15327	Itbayat	?	good		mapiya	m a p iya	m a p i	M V P V	M A P I	1	347	good:MP	544
67214	Indonesian	?	good		bagus	b a g u s	b a g u s	P V K V S	P A K Y S	31	355	good:PK	549
67215	Indonesian	?	good		baik	b ai k	b a k	P V K	P A K	33	356	good:PK	549
1852	EastSumbaneseKamberaSoutherndialect	?	good		hamu	h a m u	h a m u	H V M V	H A M Y	6	360	good:HM	539
51625	Rurutuan	?	good		maitaʔi	m ai t a ʔ i	m a t a 7 i	M V T V H V	M A T A H I	15	349	good:MT	546
52887	Tuamotu	?	good		reka	r e k a	r e k a	R V K V	R E K A	14	348	good:RK	551
52888	Tuamotu	?	good		meitaki	m ei t a k i	m e t a k i	M V T V K V	M E T A K I	15	349	good:MT	546
53092	UveaEast	?	good		lelei	l e l ei	l e l e	R V R V	L E L E	17	351	good:RR	552
53093	UveaEast	?	good		maalie	m aa l ie	m a l i	M V R V	M A L I	16	350	good:MR	545
27973	Samoan	?	good		lelei	l e l ei	l e l e	R V R V	L E L E	17	351	good:RR	552
47098	MalayBahasaIndonesia	?	good		baik	b ai k	b a k	P V K	P A K	33	356	good:PK	549
55166	DayakNgaju	?	good		bahalap	b a h a l a p	b a h a l a p	P V H V R V P	P A H A L A P	36	357	good:PH	548
6170	Tagalog	?	good		mabuti	m a b u t i	m a b u t i	M V P V T V	M A P Y T I	44	358	good:MP	544
22969	FutunaEast	?	good		maalie	m aa l ie	m a l i	M V R V	M A L I	16	350	good:MR	545
14460	Penrhyn	?	good		maitaki	m ai t a k i	m a t a k i	M V T V K V	M A T A K I	15	349	good:MT	546
41115	Surigaonon	?	good		maradjao	m a r a d j ao	m a r a d y a	M V R V T J V	M A R A T J A	29	354	good:MR	545
57977	Carolinian	?	good		ris	r i s	r i s	R V S	R I S	19	352	good:RS	553
58073	Tongan	?	good		lelei	l e l ei	l e l e	R V R V	L E L E	17	351	good:RR	552
58297	TahitianModern	?	good		maitai	m ai t ai	m a t a	M V T V	M A T A	15	349	good:MT	546
58501	Woleai	?	good		fishɪ	f i s h ɪ	f i s h i	P V S H V	B I S H I	19	352	good:PS	550
25751	Minangkabau	?	good		eloʔ	e l o ʔ	e l o 7	V R V H	E L U H	68	362	good:HR	541
9453	Chuukese	?	good		ris	r i s	r i s	R V S	R I S	19	352	good:RS	553
50749	RapanuiEasterIsland	?	good		reka	r e k a	r e k a	R V K V	R E K A	14	348	good:RK	551
7072	Ivasay	?	good		mapia	m a p ia	m a p i	M V P V	M A P I	1	347	good:MP	544
27974	Samoan	?	good		malie	m a l ie	m a l i	M V R V	M A L I	16	350	good:MR	545
4796	Ogan	?	good		iluk	i l u k	i l u k	V R V K	I L Y K	68	362	good:HR	541
32599	Isamorong	?	good		piya	p iya	p i	P V	P I	1	347	good:PH	548
29023	Sikaiana	?	good		tau/leka/leka/	t au l e k a l e k a	t a l e k a l e k a	T V R V K V R V K V	T A L E K A L E K A	14	348	good:TR	555
45648	Anuta	?	good		rerei	r e r ei	r e r e	R V R V	R E R E	17	351	good:RR	552
62192	Itbayaten	?	good		mapiaq	m a p ia q	m a p i q	M V P V K	M A P I K	1	347	good:MP	544
21382	Niue	?	good		melie	m e l ie	m e l i	M V R V	M E L I	16	350	good:MR	545
63185	Iraralay	?	good		mapiya	m a p iya	m a p i	M V P V	M A P I	1	347	good:MP	544
14459	Penrhyn	?	good		reka	r e k a	r e k a	R V K V	R E K A	14	348	good:RK	551
14931	EastSumbaneseUmbuRatuNggaidialect	?	good		hamu	h a m u	h a m u	H V M V	H A M Y	6	360	good:HM	539
64463	Luangiua	?	good		kau/lea/	k au l ea	k a l e	K V R V	K A L E	14	348	good:KR	543
15453	TagalogAnthonydelaPaz	?	good		mabuti	m a b u t i	m a b u t i	M V P V T V	M A P Y T I	44	358	good:MP	544
43603	Yami	?	good		apia	a p ia	a p i	V P V	A P I	1	347	good:HP	540
32292	NakanaiBilekiDialect	?	good		taritigi	t a r i t i g i	t a r i t i g i	T V R V T V K V	T A R I T I K I	24	353	good:TR	555
32331	Lakalai	?	good		tigi	t i g i	t i g i	T V K V	T I K I	24	353	good:TK	554
31629	BanjareseMalay	?	good		baik	b ai k	b a k	P V K	P A K	33	356	good:PK	549
32628	Tikopia	?	good		tau/rekareka/	t au r e k a r e k a	t a r e k a r e k a	T V R V K V R V K V	T A R E K A R E K A	14	348	good:TR	555
32692	WesternBukidnonManobo	?	good		upiya	u p iya	u p i	V P V	Y P I	1	347	good:HP	540
49140	Rennellese	?	good		ŋgaoi	ŋ g aoi	N g a	N K V	N K A	58	359	good:NK	547
65729	Maori	?	grass		karaaihe	k a r aai h e	k a r a h e	K V R V H V	K A R A H E	56	375	grass:KR	559
62838	FutunaEast	?	grass		mutie	m u t ie	m u t i	M V T V	M Y T I	13	364	grass:MT	563
33246	Katingan	?	grass		ruput	r u p u t	r u p u t	R V P V T	R Y P Y T	2	365	grass:RP	566
41088	Chuukese	?	grass		fetin	f e t i n	f e t i n	P V T V N	B E T I N	1	363	grass:PT	564
50495	Imorod	?	grass		tamek	t a m e k	t a m e k	T V M V K	T A M E K	25	368	grass:TM	568
50666	UveaEast	?	grass		mohuku	m o h u k u	m o h u k u	M V H V K V	M U H Y K Y	2	365	grass:MH	560
18151	Carolinian	?	grass		fetil	f e t i l	f e t i l	P V T V R	B E T I L	1	363	grass:PT	564
35492	TahitianModern	?	grass		matie	m a t ie	m a t i	M V T V	M A T I	13	364	grass:MT	563
51891	Cebuano	?	grass		sagbut	s a g b u t	s a g b u t	S V K P V T	S A K P Y T	23	366	grass:SK	567
19545	Samoan	?	grass		mutia	m u t ia	m u t i	M V T V	M Y T I	13	364	grass:MT	563
36459	Penrhyn	?	grass		mauku	m au k u	m a k u	M V K V	M A K Y	2	365	grass:MK	561
53006	DayakNgaju	?	grass		uru	u r u	u r u	V R V	Y R Y	2	365	grass:HR	556
4170	RapanuiEasterIsland	?	grass		mouku	m ou k u	m o k u	M V K V	M U K Y	2	365	grass:MK	561
64251	Ivasay	?	grass		dibobot	d i b o b o t	d i b o b o t	T V P V P V T	T I P U P U T	26	369	grass:TP	569
21842	ChuukeseAKATrukese	?	grass		fetini	f e t i n i	f e t i n i	P V T V N V	B E T I N I	1	363	grass:PT	564
