# Wordlist

# DATA
ID	DOCULECT	CONCEPT	TOKENS	GLOTTOCODE	COGID
41303	Mangala	BE HUNGRY	m a r k u n	mang1383	1
41304	Northern Coastal Nyangumarta	BE HUNGRY	c a n p a r	nort2754	1
41305	Nyamal	BE HUNGRY	w o ŋ a	nyam1271	1
41306	Nyangumarta	BE HUNGRY	c a n p a r	nyan1301	1
41307	Nyunga	BE HUNGRY	w eː ɹ a t	nyun1247	1
41308	Paakantyi	BE HUNGRY	w e i l k u kː a	darl1243	1
41309	Paakantyi	BE HUNGRY	j a r a ŋ e	darl1243	1
41310	Pakanha	BE HUNGRY	m aː c i	paka1251	1
41311	Panytyima	BE HUNGRY	k a m u ŋ u	pany1241	1
41312	Banggarla	BE HUNGRY	k u ɳ p a	bang1339	1
41313	Bayungu	BE HUNGRY	k a m u	bayu1240	1
41314	Western Victoria	BE HUNGRY	d a b u n	west2443	1
41315	Pintupi-Luritja	BE HUNGRY	m u l k u t c i r a t c a	pint1250	1
41316	Pintupi-Luritja	BE HUNGRY	m u l k u r t c i r a t c a	pint1250	1
41317	Pintupi-Luritja	BE HUNGRY	j a ɲ m a t c i r a t c a	pint1250	1
41318	Pitta Pitta	BE HUNGRY	ŋ a m a l j c a	pitt1247	1
41319	Rirratjingu	BE HUNGRY	m a r j a ʔ	rirr1238	1
41321	Dhalandji	BE HUNGRY	ŋ a n u	dhal1245	1
41322	Dhargari	BE HUNGRY	k a m u	dhar1247	1
41323	Umpila	BE HUNGRY	uː l i	umpi1239	1
41324	Wajarri	BE HUNGRY	ɲ a ɹ u n	waja1257	1
41325	Wagaya	BE HUNGRY	m u ɲ c u ʈ	waga1260	1
41327	Wangganguru	BE HUNGRY	w a d l a ɹ a	wang1290	1
41328	Pintiini	BE HUNGRY	a ɲ m a	pint1251	1
41329	Wanggamala	BE HUNGRY	ŋ a m a l a t̪ a	wang1289	1
41330	Ngura	BE HUNGRY	k u ŋ a ŋ a n d c a	ngur1261	1
41331	Wardandi	BE HUNGRY	j oː k i n	ward1248	1
41332	Warrgamay	BE HUNGRY	ŋ a m i ɽ i	warr1255	1
41333	Warlmanpa	BE HUNGRY	j a ɳ u n c u k u	warl1255	1
41334	Warlpiri	BE HUNGRY	j a n u ɳ c u k u	warl1254	1
41335	Warluwara	BE HUNGRY	k a n a t̪ a r aː	warl1256	1
41336	Wanman	BE HUNGRY	ɲ a r u ɹ i	wanm1242	1
41337	Wariyangga	BE HUNGRY	k a m u	wari1262	1
41338	Warumungu	BE HUNGRY	j u k u ɳ u kː u	waru1265	1
41339	Warrungo	BE HUNGRY	g u j i	waru1264	1
41340	Wathawurrung	BE HUNGRY	m a i r a ?/ʔ	wath1238	1
41341	Wadiwadi	BE HUNGRY	p i a	wadi1249	1
41342	Wajuk	BE HUNGRY	b u n t i ŋ	waju1234	1
41343	Western Arrarnta	BE HUNGRY	t n e ʈ e _ u ɭ t e	west2441	1
41344	Wik-Mungkan	BE HUNGRY	m eː c	wikm1247	1
41345	Wiradhuri	BE HUNGRY	ŋ a r a n	wira1262	1
41346	Wirangu-Nauo	BE HUNGRY	m e a m u kː a	wira1260	1
41347	Woiwurrung	BE HUNGRY	ɲ i r e b ɹ u i n	woiw1237	1
41348	Wulguru	BE HUNGRY	u l a ɲ	wulg1239	1
41349	Yabula Yabula	BE HUNGRY	m uː l ʔ i n m i	yabu1234	1
41350	Yagara	BE HUNGRY	w u a e ɹ a	yaga1262	1
41351	Yalarnnga	BE HUNGRY	ŋ a m a c a l a	yala1262	1
41352	Yan-nhangu	BE HUNGRY	n̪ o n u	yann1237	1
41353	Yandruwandha	BE HUNGRY	m a u a l i	yand1253	1
41354	Yanyuwa	BE HUNGRY	m a l i n c i ŋ u ɭ u	yany1243	1
41355	Yarluyandi	BE HUNGRY	m u w a n d u	yarl1238	1
41356	Yawarawarga	BE HUNGRY	m a u a l i	yawa1258	1
41357	Yidiñ	BE HUNGRY	d a l i j i	yidi1250	1
41358	Yindjibarndi	BE HUNGRY	g a m u ŋ u	yind1247	1
41359	Yindjilandji	BE HUNGRY	b ɪ l e g a ɹ ɪ dʒ ɪ ɹ ɪ	yind1248	1
41360	Bidyara	BE HUNGRY	k a b a ɹ	bidy1243	1
41361	Yirandhali	BE HUNGRY	w i n g i n a ɹ oː	yira1239	1
41362	Yorta Yorta	BE HUNGRY	d u ŋ u d c a _ m u l a n w i t c	yort1237	1
41364	Yulparitja	BE HUNGRY	k a m a	yulp1238	1
41365	Yuwaalaraay	BE HUNGRY	j uː l ŋ i n	yuwa1242	1
#
32239	Adnyamathanha	BEARD	ŋ a ɳ g a	adny1235	733
32240	Aghu Tharnggalu	BEARD	w u k ə ɹ	aghu1254	1
32241	Alyawarr	BEARD	a r w e ʈ	alya1239	1
32242	Alyawarr	BEARD	a r a n k	alya1239	1
32243	Andegerebinha	BEARD	a r u l t	ande1247	722
32244	Arabana	BEARD	n u m k a	arab1267	733
32245	Awabakal	BEARD	j a ɹ i j i	awab1243	722
32246	Badimaya	BEARD	ŋ a ŋ u	badi1246	733
32247	Badjiri	BEARD	ŋ u ɳ k u ɹ u	badj1244	733
32248	Yugambeh-Bandjalang	BEARD	j e ɹ i n	band1339	722
32249	Kabikabi	BEARD	j a ɹ a n c	kabi1260	722
32250	Southern Maric	BEARD	j a r a ɲ	sout2765	1
32251	Biri	BEARD	ŋ a ŋ g a	biri1256	733
32252	Birrpayi	BEARD	j e ɹ a ŋ	birr1241	722
32253	Bunganditj	BEARD	ŋ u ɹ _ l a _ ŋ e ɳ e	bung1264	1
32254	Colac	BEARD	b o ŋ g n e n n o k w o ɹ o	cola1237	1
32255	Hawkesbury	BEARD	j a ɹ a j n	hawk1239	722
32256	Dhangu	BEARD	b o l u t c u	dhan1270	727
32257	Thurawal	BEARD	w a lː u	thur1254	724
32258	Sydney	BEARD	j a r i ŋ	sydn1236	722
32259	Dharumbal	BEARD	a n u n	dhar1248	1
32260	Dhudhuroa	BEARD	j e r a	dhud1236	722
32261	Dhurga	BEARD	j a ɹ ɹ a ɲ	dhur1239	722
32262	Dhuwal	BEARD	b o l u t c u	dhuw1249	727
32263	Dieri	BEARD	ŋ a n k a	dier1241	733
32264	Dyaabugay	BEARD	ɲ u ŋ g a	dyaa1242	733
32265	Djambarrpuyngu	BEARD	b o l u t c u	djam1256	727
32266	Djapu	BEARD	b o l u t c u	djap1238	727
32267	Djinang	BEARD	d c a b i r m a r	djin1253	1
32269	Duungidjawu	BEARD	j eː d c a ɹ	duun1241	1
32270	Dyirbal	BEARD	ɲ u m b u l	dyir1250	1
32271	Flinders Island	BEARD	a l p a r	flin1247	729
32272	Flinders Island	BEARD	a k a l	flin1247	729
32273	Wadjigu	BEARD	j a r i ŋ	wadj1255	722
32274	Gamilaraay	BEARD	j a r a j	gami1243	722
32275	Gangulu	BEARD	ŋ a ŋ g a	gang1268	733
32276	Kalali	BEARD	ŋ a n k u r u	kala1380	733
32277	Gureng Gureng	BEARD	j i n b a ɹ e	gure1255	1
32278	Gudjal	BEARD	d c a l b a ɹ a	gudj1237	729
32279	Gumatj	BEARD	b o l u t c u	guma1253	727
32280	Kumbainggar	BEARD	ŋ uː b i	kumb1268	1
32281	Gunditjmara	BEARD	ŋ a ɲ e	gund1249	1
32282	Northern Inland Yui	BEARD	j a ɹ ɹ a ŋ	nort2760	722
32283	Kunggari	BEARD	ŋ a ŋ a	kung1258	733
32284	Gunya	BEARD	ŋ a n g a ɖ	guny1241	733
32285	Gupapuyngu	BEARD	b o l u t c u	gupa1247	727
32286	Gurindji	BEARD	c i k a	guri1247	723
32287	Guugu Yimidhirr	BEARD	w a lː a ɹ	gugu1255	724
32288	Guwa	BEARD	ŋ a n k a	guwa1242	733
32289	Guyani	BEARD	u ɳ g a	guya1249	733
32290	Sydney	BEARD	w ɔ l u	sydn1236	1
32291	Jaru	BEARD	n a ŋ g a	jaru1254	733
32292	Djiwarli	BEARD	c a b u ɖ a	djiw1241	1
32293	Walmajarri	BEARD	ŋ a ɳ k u	walm1241	733
32294	Kanju	BEARD	w a t u m u	kanj1260	725
32295	Kalkutung	BEARD	j a ɳ p a r	kalk1246	1
32296	Gamilaraay	BEARD	j a r a j	gami1243	722
32297	Karadjeri	BEARD	ŋ a ɳ g a	kara1476	733
32298	Kariyarra	BEARD	ŋ a ɳ k a	kari1304	733
32300	Kartujarra	BEARD	ŋ a n k u r	kart1247	733
32301	Karruwali	BEARD	u n k a	karr1236	733
32302	Gathang	BEARD	b i n d a l	gath1234	1
32303	Kaurna	BEARD	m a l t a	kaur1267	728
32304	Northern Sunraysia	BEARD	ŋ a l k	nort2756	1
32305	Northern Sunraysia	BEARD	ŋ u l k	nort2756	1
32306	Kuku-Uwan	BEARD	t̪ aː _ p a n c i	kuku1280	1
32307	Gugadj	BEARD	t̪ a l p i ɹ	guga1239	729
32308	Kukatja	BEARD	ŋ a ŋ u ɹ	kuka1246	733
32309	Kuku-Yalanji	BEARD	w a lː a ɹ	kuku1273	724
32312	Kuungkari of Barcoo River	BEARD	ŋ a n k a	kuun1236	733
32313	Kula (Australia)	BEARD	w o kː a w oː l kː j	kula1275	733
32314	Kurrama	BEARD	c a w u ʈ a	kurr1243	736
32315	Gurdjar	BEARD	l β aː ɹ ɣ	gurd1238	1
32316	Kuuku-Ya'u	BEARD	w a t u m	kuuk1238	725
32317	Leningitij	BEARD	k o ʔ _ ŋ a	leni1238	1
32318	Kala Lagaw Ya	BEARD	i a t a	kala1377	726
32319	Malgana	BEARD	n a ŋ a	malg1242	733
32320	Malngin	BEARD	c i k a	maln1239	723
32321	Malyangapa	BEARD	ŋ a n k u ɹ u	maly1234	733
32322	Margany	BEARD	ŋ a n g a	marg1253	733
32323	Martu Wangka	BEARD	ŋ a ɳ k u r p a	mart1256	733
32325	Madhi Madhi	BEARD	ŋ a ɹ a g i	madh1244	733
32326	Mayi-Kulan	BEARD	j a n p a r	mayi1236	730
32327	Mayaguduna	BEARD	j a n p a r	maya1280	730
32328	Mayi-Thakurti	BEARD	j a n p a r	mayi1234	730
32329	Mayi-Yapi	BEARD	j a n p a r	mayi1235	730
32330	Mbabaram	BEARD	a l b e r	mbab1239	729
32331	Anguthimri	BEARD	ŋ a	angu1242	733
32332	Minjungbal	BEARD	j a r a n	minj1242	722
32333	Kalarko	BEARD	ŋ a ɭ a n a	kala1379	1
32334	Mithaka	BEARD	ŋ a n k a _ w a l a ɹ a	mith1236	733
32335	Mudburra	BEARD	ŋ a ɳ k a	mudb1240	733
32336	Muruwari	BEARD	j a r a n c	muru1266	722
32337	Narungga	BEARD	j a ŋ g a	naru1238	733
32339	Ngaanyatjarra	BEARD	k a n t c a	ngaa1240	735
32340	Ngadjunmaya	BEARD	ŋ a ŋ u r	ngad1258	733
32341	Lower Riverland	BEARD	j a r e n	lowe1402	722
32342	Ngamini	BEARD	ŋ a n k a	ngam1284	733
32343	Ngarigu	BEARD	j a ɹ ɹ a ɲ	ngar1297	722
32344	Ngarinman	BEARD	c i g a	ngar1235	723
32345	Ngarla	BEARD	ŋ a ɳ k a	ngar1296	733
32346	Ngarluma	BEARD	ŋ a ɳ k a	ngar1287	733
32347	Narrinyeri	BEARD	m a n a k a	narr1259	734
32348	Ngawun	BEARD	j a n p a r	ngaw1240	730
32349	Ngiyambaa	BEARD	j a r a j	ngiy1239	722
32350	Ngunawal	BEARD	e a ɹ i ŋ	ngun1277	1
32351	Ngunawal	BEARD	j a ɹ i ŋ	ngun1277	1
32352	Nhanda	BEARD	ŋ a ɳ g a	nhan1238	733
32353	Nhirrpi	BEARD	ŋ a ɳ k a	nhir1234	733
32354	Mangala	BEARD	ŋ a ɳ k u r a	mang1383	1
32355	Northern Coastal Nyangumarta	BEARD	ŋ a ɳ k a	nort2754	1
32356	Nyamal	BEARD	ŋ a ɳ k a	nyam1271	733
32357	Nyangumarta	BEARD	ŋ a ɳ k a	nyan1301	733
32358	Nyunga	BEARD	ŋ a ɳ a c	nyun1247	733
32359	Paakantyi	BEARD	w a k a b oː l k a	darl1243	1
32360	Pakanha	BEARD	t̪ aː _ t̪ e pː a	paka1251	1
32361	Pallanganmiddang	BEARD	j a r a	pall1243	722
32362	Panytyima	BEARD	c a w u ʈ a	pany1241	736
32363	Banggarla	BEARD	ŋ a ɳ k a	bang1339	733
32364	Bayungu	BEARD	ŋ a ɳ k a	bayu1240	733
32365	Western Victoria	BEARD	ɲ a m j g o	west2443	1
32366	Pintupi-Luritja	BEARD	ŋ a ɳ k u r p a	pint1250	733
32367	Pirriya	BEARD	ŋ a n k a	pirr1240	733
32368	Pitta Pitta	BEARD	n u ɹ c a	pitt1247	731
32369	Rirratjingu	BEARD	b o l u t c u	rirr1238	727
32370	Ritarungo	BEARD	d̪ a w a r a k	rita1239	1
32372	Dhalandji	BEARD	ŋ a ɳ k a	dhal1245	733
32373	Dhargari	BEARD	ŋ a ʈ g a	dhar1247	733
32374	Umpila	BEARD	p uː c a n	umpi1239	1
32375	Wajarri	BEARD	ŋ a ɳ k u r	waja1257	733
32376	Wagaya	BEARD	t̪ i n̪ i n k u	waga1260	1
32378	Wangganguru	BEARD	ŋ a n k a	wang1290	733
32379	Pintiini	BEARD	ŋ a ɳ k u r p a	pint1251	733
32380	Wanggamala	BEARD	w a n k a	wang1289	733
32381	Ngura	BEARD	ŋ a n k a	ngur1261	733
32382	Wardandi	BEARD	k n u ŋ a	ward1248	733
32383	Warrgamay	BEARD	c a l b a ɹ a	warr1255	729
32384	Warlmanpa	BEARD	c a ŋ a ɳ k a	warl1255	732
32385	Warlpiri	BEARD	c a ŋ a ɳ k a	warl1254	732
32386	Warluwara	BEARD	t̪ a w u ɹ u n u	warl1256	1
32387	Wanman	BEARD	ŋ a ɳ ŋ a ɲ p a	wanm1242	733
32388	Wariyangga	BEARD	c a b u ɖ a	wari1262	1
32389	Warumungu	BEARD	c a ɲ a n k a	waru1265	732
32390	Warrungo	BEARD	c a l b a ɹ	waru1264	729
32391	Wadiwadi	BEARD	ŋ e n e ŋ ɹ oː	wadi1249	1
32392	Wajuk	BEARD	k n a ɳ k e ɹ	waju1234	733
32393	Western Arrarnta	BEARD	i ŋ i ɲ a	west2441	1
32394	Wik-Mungkan	BEARD	t̪ aː ʔ _ p e n c	wikm1247	1
32395	Wiradhuri	BEARD	j a r i n	wira1262	722
32396	Wirangu-Nauo	BEARD	g a n d j a	wira1260	735
32397	Woiwurrung	BEARD	ŋ a n i	woiw1237	1
32398	Yabula Yabula	BEARD	j a r aː k	yabu1234	722
32399	Yagara	BEARD	j e ɹ e n	yaga1262	722
32400	Yalarnnga	BEARD	t a l b e r i	yala1262	729
32401	Yan-nhangu	BEARD	d̪ a w a r a k	yann1237	1
32402	Yandruwandha	BEARD	ŋ a n g a	yand1253	733
32403	Yindjibarndi	BEARD	c a w u ɖ a	yind1247	736
32404	Yindjilandji	BEARD	m w n ˀk a h	yind1248	733
32405	Bidyara	BEARD	ŋ a n k a	bidy1243	733
32406	Yirandhali	BEARD	u ŋ a	yira1239	733
32407	Yorta Yorta	BEARD	j a r i ŋ	yort1237	722
32409	Yulparitja	BEARD	ŋ a ɳ k u r	yulp1238	733
32410	Yuwaalaraay	BEARD	j a r a j	yuwa1242	722
#
1588	Adnyamathanha	BELLY	w a ɭ a	adny1235	770
1589	Aghu Tharnggalu	BELLY	ɹ o m	aghu1254	1
1590	Alyawarr	BELLY	a t n a _ a l t a	alya1239	791
1591	Alyawarr	BELLY	a t n e ʈ	alya1239	791
1592	Andegerebinha	BELLY	a t n e ʈ	ande1247	791
1593	Arabana	BELLY	k u d n a ɖ i	arab1267	787
1594	Awabakal	BELLY	b a r a	awab1243	778
1595	Badimaya	BELLY	w a ɹ i	badi1246	804
1596	Badjiri	BELLY	b a n d c u ɖ	badj1244	764
1597	Yugambeh-Bandjalang	BELLY	d oː l g o	band1339	801
1598	Kabikabi	BELLY	b a n d u ɹ	kabi1260	764
1599	Southern Maric	BELLY	g u n a	sout2765	791
1600	Biri	BELLY	b a n a	biri1256	772
1601	Birrpayi	BELLY	c a r a m a h	birr1241	783
1602	Bularnu	BELLY	w a ɖ u l u	bula1255	762
1603	Bunganditj	BELLY	p u l i	bung1264	779
1604	Colac	BELLY	w o ɹ a ɲ e n u c	cola1237	740
1605	Hawkesbury	BELLY	b i n d̪ i	hawk1239	764
1606	Dhangu	BELLY	d̪ u l m u	dhan1270	749
1607	Thurawal	BELLY	b i n d̪ i	thur1254	764
1608	Dharumbal	BELLY	g u a n a	dhar1248	791
1609	Dayi	BELLY	g u ɭ u n	dayi1244	752
1610	Dhudhuroa	BELLY	i a n a ɹ u	dhud1236	776
1611	Dhurga	BELLY	b i n ʔ d̪ eː	dhur1239	764
1612	Dhuwal	BELLY	w u w a ʔ	dhuw1249	751
1614	Dieri	BELLY	m a n d a	dier1241	754
1615	Dyaabugay	BELLY	b a l g u	dyaa1242	788
1616	Djambarrpuyngu	BELLY	d̪ u l m u	djam1256	751
1617	Djapu	BELLY	d̪ u l m u	djap1238	749
1618	Djinang	BELLY	b u d c i r i	djin1253	750
1620	Duungidjawu	BELLY	m uː	duun1241	780
1621	Dyirbal	BELLY	b a m b a	dyir1250	825
1622	Flinders Island	BELLY	w a w o	flin1247	775
1623	Wadjigu	BELLY	b a n b u	wadj1255	825
1624	Gamilaraay	BELLY	m u b a l	gami1243	761
1625	Gangulu	BELLY	ŋ a l g u	gang1268	813
1626	Kalali	BELLY	k e r i	kala1380	771
1627	Gureng Gureng	BELLY	b oː l oː	gure1255	779
1628	Gudjal	BELLY	b i n d c i	gudj1237	764
1629	Gumatj	BELLY	d̪ u l m u	guma1253	749
1630	Kumbainggar	BELLY	b u l uː ɲ	kumb1268	779
1631	Gunditjmara	BELLY	w a ɲ a	gund1249	738
1632	Northern Inland Yui	BELLY	b e n d j	nort2760	764
1633	Kunggari	BELLY	b a n d j u ɹ	kung1258	764
1634	Gunya	BELLY	b a ɲ d j u ɖ	guny1241	764
1635	Gupapuyngu	BELLY	w u w a ʔ	gupa1247	751
1636	Gurindji	BELLY	m a c u l	guri1247	746
1637	Guugu Yimidhirr	BELLY	g i pː a	gugu1255	810
1638	Guwa	BELLY	b u ɹ u	guwa1242	742
1639	Guyani	BELLY	k u d n a ŋ a m p i	guya1249	743
1640	Sydney	BELLY	u g a	sydn1236	782
1641	Jaru	BELLY	m u n d a	jaru1254	746
1643	Djiwarli	BELLY	ŋ a ɭ u	djiw1241	807
1644	Walmajarri	BELLY	ŋ a ɹ u	walm1241	807
1645	Kanju	BELLY	j u l ʔ i	kanj1260	741
1646	Kalkutung	BELLY	p u t u	kalk1246	786
1647	Gamilaraay	BELLY	m u b a l	gami1243	761
1648	Karadjeri	BELLY	ŋ a ɭ u	kara1476	774
1650	Kariyarra	BELLY	ŋ a ɭ u	kari1304	807
1652	Kartujarra	BELLY	ɲ u ɖ u	kart1247	777
1653	Karruwali	BELLY	w o p a	karr1236	775
1654	Gathang	BELLY	b i n d̪ eː	gath1234	764
1655	Kaurna	BELLY	m u n t o	kaur1267	746
1656	Northern Sunraysia	BELLY	m u ʈ	nort2756	823
1657	Kuku-Uwan	BELLY	ŋ a ŋ k a	kuku1280	800
1658	Gugadj	BELLY	p uː ɹ	guga1239	806
1659	Gugadj	BELLY	p uː ɹ	guga1239	806
1660	Kukatja	BELLY	m u n d a	kuka1246	746
1661	Kuku-Yalanji	BELLY	w a ɹ a l	kuku1273	820
1664	Kuungkari of Barcoo River	BELLY	ŋ a j i m a l a	kuun1236	759
1665	Kula (Australia)	BELLY	k oː n t o	kula1275	755
1666	Kurrama	BELLY	ŋ a ɭ u	kurr1243	807
1667	Gurdjar	BELLY	w oː ɹ ɣ	gurd1238	814
1668	Gurdjar	BELLY	n oː k i r	gurd1238	814
1669	Kuuku-Ya'u	BELLY	k a p a n t a	kuuk1238	744
1670	Leningitij	BELLY	a r a	leni1238	811
1671	Kala Lagaw Ya	BELLY	i e ɹ a	kala1377	748
1672	Malgana	BELLY	w i l g oː	malg1242	817
1673	Malngin	BELLY	m u n t a	maln1239	746
1674	Malyangapa	BELLY	c u n t a	maly1234	755
1677	Margany	BELLY	b a ʈ i	marg1253	824
1678	Martu Wangka	BELLY	w i ɭ a	mart1256	739
1680	Madhi Madhi	BELLY	p i l i	madh1244	779
1681	Mayi-Kulan	BELLY	w a j i r	mayi1236	808
1682	Mayi-Kulan	BELLY	w a j i r	mayi1236	808
1683	Mayaguduna	BELLY	t c i p a	maya1280	756
1684	Mayaguduna	BELLY	t c i p a	maya1280	756
1685	Mayi-Thakurti	BELLY	w a w b a w g oː	mayi1234	809
1686	Mayi-Thakurti	BELLY	w o p o k u	mayi1234	809
1687	Mayi-Yapi	BELLY	ŋ a p a r a	mayi1235	794
1688	Mayi-Yapi	BELLY	ŋ a p a r a	mayi1235	794
1689	Mbabaram	BELLY	m b a	mbab1239	822
1690	Anguthimri	BELLY	ɹ a	angu1242	811
1691	Minjungbal	BELLY	m oː ŋ	minj1242	819
1692	Kalarko	BELLY	m u k a l a	kala1379	812
1693	Mithaka	BELLY	w o p u	mith1236	775
1695	Mudburra	BELLY	m a c u l a	mudb1240	765
1697	Muruwari	BELLY	d u g u	muru1266	782
1698	Narungga	BELLY	b u n a	naru1238	768
1700	Ngaanyatjarra	BELLY	t c u n i	ngaa1240	821
1701	Ngadjunmaya	BELLY	k a m b a ɖ i	ngad1258	745
1702	Ngadjuri	BELLY	b u n d u k a	ngad1257	784
1703	Lower Riverland	BELLY	m ə o u n k o	lowe1402	799
1704	Ngamini	BELLY	t u n ɹ u	ngam1284	759
1705	North-western Warlpiri	BELLY	m u n t a	nort2753	746
1706	Ngarigu	BELLY	b u lː i ŋ u ɹ i ŋ u	ngar1297	805
1707	Ngarinman	BELLY	l u g u	ngar1235	766
1708	Ngarla	BELLY	ŋ a ɭ u	ngar1296	807
1709	Ngarluma	BELLY	p u ŋ a	ngar1287	807
1710	Narrinyeri	BELLY	m a ŋ k e ɹ i	narr1259	760
1711	Ngiyambaa	BELLY	b u ɹ i	ngiy1239	742
1712	Ngunawal	BELLY	d o w o ŋ	ngun1277	782
1713	Nhanda	BELLY	w i k u	nhan1238	817
1714	Nhirrpi	BELLY	t̪ u n d ɹ u	nhir1234	759
1715	Mangala	BELLY	p u r m a	mang1383	785
1716	Northern Coastal Nyangumarta	BELLY	ŋ u n t a _ p i n i	nort2754	796
1717	Nyamal	BELLY	ŋ a ɭ o	nyam1271	807
1718	Nyangumarta	BELLY	ŋ a ɭ u	nyan1301	763
1719	Nyunga	BELLY	c o ɹ p u l	nyun1247	758
1720	Paakantyi	BELLY	g u n d u	darl1243	755
1721	Pakanha	BELLY	ŋ a ŋ k a	paka1251	800
1722	Pallanganmiddang	BELLY	m u l u n a	pall1243	793
1723	Pallanganmiddang	BELLY	m u r u ŋ a	pall1243	793
1724	Panytyima	BELLY	ŋ a ɭ u	pany1241	807
1725	Banggarla	BELLY	w u r n a	bang1339	767
1726	Bayungu	BELLY	p a ɭ u ɲ u	bayu1240	792
1727	Western Victoria	BELLY	b e lː a ɲ i n	west2443	779
1728	Pintupi-Luritja	BELLY	m u k a l a	pint1250	812
1729	Pintupi-Luritja	BELLY	ɲ u ɹ u	pint1250	812
1730	Pintupi-Luritja	BELLY	t c u n i	pint1250	812
1731	Pintupi-Luritja	BELLY	k a p u n p a	pint1250	812
1732	Pintupi-Luritja	BELLY	j a p a t a	pint1250	812
1733	Pirriya	BELLY	b a n a	pirr1240	772
1734	Pitjantjatjara	BELLY	c u n i	pitj1243	821
1735	Pitjantjatjara	BELLY	m u k a l a	pitj1243	821
1736	Pitta Pitta	BELLY	c u ɳ ʈ u	pitt1247	759
1737	Rirratjingu	BELLY	g u ɭ u n	rirr1238	752
1738	Ritarungo	BELLY	g u l u n	rita1239	752
1740	Dhalandji	BELLY	p a ɭ u ɲ u	dhal1245	792
1741	Dhargari	BELLY	ŋ a ɭ u	dhar1247	807
1742	Umpila	BELLY	t̪ u l q i	umpi1239	737
1743	Wajarri	BELLY	w a r i	waja1257	804
1744	Wagaya	BELLY	u t a l	waga1260	789
1748	Wangganguru	BELLY	k u d n a k a d l a	wang1290	787
1749	Pintiini	BELLY	m u k a l a	pint1251	812
1750	Wanggamala	BELLY	c u ɳ t u	wang1289	759
1751	Ngura	BELLY	ŋ a j i m a l a	ngur1261	781
1753	Wardandi	BELLY	g o bː e l	ward1248	758
1754	Warrgamay	BELLY	g a b i n	warr1255	818
1755	Warlmanpa	BELLY	m u ŋ k u	warl1255	747
1756	Warlmanpa	BELLY	c u ŋ u l j p a	warl1255	747
1757	Warlpiri	BELLY	m i j a l u	warl1254	757
1758	Warluwara	BELLY	k u n a p a ʈ a	warl1256	791
1759	Wanman	BELLY	ɲ u ɹ u	wanm1242	777
1760	Wariyangga	BELLY	p u c u	wari1262	750
1761	Warumungu	BELLY	m u n kː u	waru1265	747
1762	Warrungo	BELLY	d u b u r ə	waru1264	803
1763	Wathawurrung	BELLY	d u ŋ	wath1238	773
1764	Wadiwadi	BELLY	w u t c u	wadi1249	790
1765	Wajuk	BELLY	g a bː e l	waju1234	758
1766	Western Arrarnta	BELLY	t n a ʈ a	west2441	791
1767	Wik-Mungkan	BELLY	t̪ i p	wikm1247	797
1768	Wiradhuri	BELLY	b i n c i	wira1262	764
1769	Wirangu-Nauo	BELLY	w a ɳ a	wira1260	769
1770	Woiwurrung	BELLY	b a b a g u ɳ	woiw1237	795
1771	Wulguru	BELLY	g a b a	wulg1239	744
1772	Yabula Yabula	BELLY	b o a d̪ a	yabu1234	786
1773	Yagara	BELLY	ŋ a ɹ	yaga1262	816
1774	Yalarnnga	BELLY	p u d̪ u	yala1262	786
1775	Yan-nhangu	BELLY	ŋ a ɹ u	yann1237	753
1776	Yandruwandha	BELLY	t u n d ɹ u	yand1253	759
1777	Yarluyandi	BELLY	t̪ u ɳ d u	yarl1238	759
1778	Yawarawarga	BELLY	b i lː i k u d n a	yawa1258	779
1779	Yidiñ	BELLY	d u b u r ə	yidi1250	802
1780	Yindjibarndi	BELLY	ŋ a ɭ u	yind1247	807
1781	Yindjilandji	BELLY	w a ɹ d aː l i	yind1248	762
1782	Bidyara	BELLY	j a bː oː	bidy1243	798
1783	Yirandhali	BELLY	j a g oː ɹ a	yira1239	815
1784	Yorta Yorta	BELLY	b u l i	yort1237	779
1786	Yulparitja	BELLY	c u n i	yulp1238	821
1787	Yuwaalaraay	BELLY	m u b a l	yuwa1242	761
#
1951	Adnyamathanha	BIG	ŋ a ɭ aː k a	adny1235	949
1952	Aghu Tharnggalu	BIG	k u ŋ a ɹ	aghu1254	915
1953	Alyawarr	BIG	i l kʷ a	alya1239	927
1954	Andegerebinha	BIG	a k n e r e c	ande1247	992
1955	Andegerebinha	BIG	i l kʷ e	ande1247	992
1956	Arabana	BIG	k a t c i w i ɹ i	arab1267	954
1957	Awabakal	BIG	g a w a l	awab1243	958
1958	Badimaya	BIG	i n d a	badi1246	1001
1959	Badjiri	BIG	m u r a	badj1244	961
1960	Yugambeh-Bandjalang	BIG	g i d j oː n	band1339	990
1961	Kabikabi	BIG	b a g u d c a ɹ	kabi1260	1002
1962	Southern Maric	BIG	w u d j a	sout2765	956
1963	Bilinara	BIG	c a ŋ g a ɳ i	bili1250	939
1964	Biri	BIG	b u d j u b a ɹ i	biri1256	956
1965	Birrpayi	BIG	m u r j	birr1241	962
1966	Bularnu	BIG	j a ʈ p u g a	bula1255	986
1967	Bunganditj	BIG	w u ɹ u ŋ	bung1264	977
1968	Colac	BIG	d e d a b u l	cola1237	921
1969	Hawkesbury	BIG	b u ɹ a g	hawk1239	964
1970	Dhangu	BIG	b a t̪ a l a	dhan1270	933
1971	Sydney	BIG	m u r j	sydn1236	962
