ID	DOCULECT	GLOTTOCODE	CONCEPT	CONCEPTICON_ID	FORM	TOKENS	ASJP	DOLGO	SCA	COGNATE_CLASS	COGID
947	W. Kayah	west2409	claw(nail)		kənɔ³³_ba¹¹	k ə n ɔ b a	K V N V P V	k I n o b a	K E N U P A	claw(nail):869	869
948	Written Tibetan	tibe1272	claw(nail)		sen_mo	s e n m o	S V N M V	s e n m o	S E N M U	claw(nail):287	287
969	Xiaxe Tibetan	amdo1237	claw(nail)		shen_mo	sʰ e n m o	S V N M V	s e n m o	S E N M U	claw(nail):287	287
972	Yeinbaw	yinb1236	claw(nail)		cə-mị³³	ts ə m ḭ	K V M V	C I m i	C E M I	claw(nail):731	731
965	Yintale	yint1235	claw(nail)		mein³³	m e i n	M V V N	m e i n	M E I N	claw(nail):731	731
975	Zeme	zeme1240	claw(nail)		penchin	p e n tsʰ i n	P V N K V N	p e n C i n	P E N C I N	claw(nail):287	287
963	Zhaba	zhab1238	claw(nail)		_siŋ²¹	s i ŋ	S V N	s i N	S I N	claw(nail):287	287
1018	Alike Tibetan	amdo1237	cloud		wćən	w tsʲ ə n	W T V N	w t I n	W T E N	cloud:1422	1422
1061	Ao-Chungli	chon1286	cloud		mepet	m e p e t	M V P V T	m e p e t	M E P E T	cloud:831	831
1008	Ao-Mongsen	mong1332	cloud		cuŋmiluŋ	ts u ŋ m i l u ŋ	K V N M V R V N	C u N m i l u N	C Y N M I L Y N	cloud:417	417
988	Apatari	apat1240	cloud		ʒómɨ	ʒ o m ɨ	S V M V	Z o m I	S U M I	cloud:322	322
1028	Batang Tibetan	kham1282	cloud		ći⁵⁵	tsʲ i	T V	t i	T I	cloud:1422	1422
1040	Beijing	mand1415	cloud		yún	y u n	V V N	i u n	Y Y N	cloud:489	489
1057	Bodo	bodo1269	cloud		zəməʔj	z ə m ə ʔ j	S V M V H J	z I m I 7 y	S E M E H J	cloud:169	169
1012	Bokar	bori1243	cloud		daŋ_muk	d a ŋ m u k	T V N M V K	d a N m u k	T A N M Y K	cloud:322	322
1063	Bola	pela1242	cloud		tʃa̲m⁵⁵	tʃ a̰ m	T V M	t a m	T A M	cloud:206	206
1059	Burmese	nucl1310	cloud		tim	t i m	T V M	t i m	T I M	cloud:1335	1335
987	Dhimal	dhim1246	cloud		badel__<_NPL	b a d e l	P V T V R	b a d e l	P A T E L	cloud:7	7
1051	Dimasa	dima1251	cloud		ʒimi	ʒ i m i	S V M V	Z i m i	S I M I	cloud:169	169
1000	Dulong	drun1238	cloud		rɨ³¹_mɨ̆t⁵⁵	r ɨ m ɨ t	R V M V T	r I m I t	R I M I T	cloud:371	371
1006	Ersu	ersu1241	cloud		cɛ⁵⁵	ts ɛ	K V	C E	C E	cloud:223	223
1058	Fuzhou	mind1253	cloud		xuŋ⁵²_chai³¹	x u ŋ tsʰ a i	K V N K V V	x u N C a i	G Y N C A I	cloud:489	489
1032	Garo	garo1247	cloud		aram	a r a m	V R V M	a r a m	A R A M	cloud:1457	1457
1016	Geba	geba1237	cloud		t̯ɛ²²_ṭo²²_b̄	ʈ ɛ ʈ o b̄	T V T V P	t E t o b	T E T U P	cloud:1255	1255
1005	Geker	geko1235	cloud		đɨʔ⁵³_ʔu⁵³	ð ɨ ʔ ʔ u	T V H H V	8 I 7 7 u	D I H H Y	cloud:489	489
1064	Guiqiong	guiq1238	cloud		ẓɔ̃³⁵_kuɛ̃³⁵	ʐ ɔ̃ k u ɛ̃ ∼	S V K V V N	Z o k u E n	S U K Y E 9	cloud:1335	1335
1030	Gurung	guru1261	cloud		nxãːm³ʒyo	n x ãː m ʒ y o	N K V M S V V	n x a m Z i o	N G A M S Y U	cloud:223	223
1037	Hakka	hakk1236	cloud		iun²	i u n	V V N	i u n	I Y N	cloud:489	489
1033	Hill-Miri	nyis1236	cloud		dumuk	d u m u k	T V M V K	d u m u k	T Y M Y K	cloud:322	322
1014	Hmar	hmar1241	cloud		suːm	s uː m	S V M	s u m	S Y M	cloud:1335	1335
1060	Horpa	horp1239	cloud		zdo	z d o	S T V	z d o	S T U	cloud:1335	1335
992	Idu	idum1241	cloud		a¹_mu¹	a m u	V M V	a m u	A M Y	cloud:260	260
1056	Jingpo	kach1280	cloud		sə³³_mui³³	s ə m u i	S V M V V	s I m u i	S E M Y I	cloud:169	169
1044	Jinuo	youl1235	cloud		m⁴²_tɛ⁴⁴	m t ɛ	M T V	m t E	M T E	cloud:1335	1335
990	Jirel	jire1238	cloud		muk_L¹pa_T¹	m u k p a	M V K P V	m u k p a	M Y K P A	cloud:322	322
1042	Kaike	kaik1246	cloud		nɔmle	n ɔ m l e	N V M R V	n o m l e	N U M L E	cloud:901	901
1023	Khaling	khal1275	cloud		kömH	k ö m	K V M	k E m	K U M	cloud:516	516
1004	Kulung	kulu1253	cloud		mɔm	m ɔ m	M V M	m o m	M U M	cloud:322	322
995	Lepcha	lepc1244	cloud		byoŋ	b y o ŋ	P V V N	b i o N	P Y U N	cloud:540	540
1031	Lhasa Tibetan	tibe1272	cloud		ćĩ⁵⁵_pə⁵⁵	tsʲ ĩ ∼ p ə	T V N P V	t i n p I	T I 9 P E	cloud:1422	1422
993	Lhota	loth1237	cloud		eloːk	e l oː k	V R V K	e l o k	E L U K	cloud:903	903
1050	Liangmai	lian1251	cloud		kamwaŋ	k a m w a ŋ	K V M W V N	k a m w a N	K A M W A N	cloud:349	349
1054	Lijiang-Naxi	lich1241	cloud		ći³¹	tsʲ i	T V	t i	T I	cloud:192	192
1034	Limbu	limb1266	cloud		khaːpmiː	kʰ aː p m iː	K V P M V	k a p m i	K A P M I	cloud:516	516
994	Lushai	lush1249	cloud		chhuːm	tʃʰ uː m	T V M	t u m	T Y M	cloud:1335	1335
1048	Lüsu	lisu1250	cloud		će⁵⁵	tsʲ e	T V	t e	T E	cloud:223	223
1017	Manu	manu1255	cloud		pu²²_u³³_lụ	p u u l ṵ	P V V R V	p u u l u	P Y Y L Y	cloud:489	489
1038	Motuo-M	dakp1242	cloud		muk_pa	m u k p a	M V K P V	m u k p a	M Y K P A	cloud:322	322
1053	N-Qiang	nort2722	cloud		zdəm	z d ə m	S T V M	z d I m	S T E M	cloud:1335	1335
1046	Namuzi	namu1246	cloud		c̣u³³	tʂ u	T V	t u	T Y	cloud:223	223
1022	Ninglang-Naxi	naxi1245	cloud		ći³¹	tsʲ i	T V	t i	T I	cloud:192	192
1015	Nusu	nusu1239	cloud		c̣huẽ³¹_mɔ⁵	tʂʰ u ẽ ∼ m ɔ	T V V N M V	t u e n m o	T Y E 9 M U	cloud:206	206
991	Old Chinese	oldc1244	cloud		u̯hən	w h ə n	W H V N	w h I n	W H E N	cloud:489	489
1002	Pa'O	paok1235	cloud		mouʔ⁵⁵_ʔe⁴⁴	m o u ʔ ʔ e	M V V H H V	m o u 7 7 e	M U Y H H E	cloud:489	489
1062	Padam	pada1257	cloud		do-muk	d o m u k	T V M V K	d o m u k	T U M Y K	cloud:322	322
986	Quueyu	quey1238	cloud		ćtie⁵⁵	tsʲ t i e	T T V V	t t i e	T T I E	cloud:1335	1335
1010	Rawang	rawa1265	cloud		rəmit	r ə m i t	R V M V T	r I m i t	R E M I T	cloud:371	371
997	Rourou	nusu1239	cloud		ćiæ̃⁵⁵	tʃ i æ̃	T V V	t i E	T I E	cloud:206	206
1045	Serdukpen	sher1257	cloud		sinti	s i n t i	S V N T V	s i n t i	S I N T I	cloud:1188	1188
996	Sgaw	sgaw1245	cloud		t̯a³³_ʔə̃ʔ⁵³	ʈ a ʔ ə̃ ∼ ʔ	T V H V N H	t a 7 I n 7	T A H E 9 H	cloud:489	489
1009	Sherpa	sher1255	cloud		mukpɛHF	m u k p ɛ	M V K P V	m u k p E	M Y K P E	cloud:322	322
985	Shixing	shix1238	cloud		ći⁵⁵_rã³³	tsʲ i r ã ∼	T V R V N	t i r a n	T I R A 9	cloud:223	223
1019	Shixing	shix1238	cloud		ći⁵⁵_rã³³	tsʲ i r ã ∼	T V R V N	t i r a n	T I R A 9	cloud:1422	1422
1001	Tangkul	tang1336	cloud		muiya	m u i y a	M V V V V	m u i i a	M Y I Y A	cloud:169	169
1039	Tujia	nort2732	cloud		mɨe³_la¹_ɣoŋ	m ɨ e l a ɣ o ŋ	M V V R V K V N	m I e l a x o N	M I E L A G U N	cloud:1422	1422
1025	W. Kayah	west2409	cloud		ɔ⁵⁵_lɨə̣⁴⁴	ɔ l ɨ ə̰	V R V V	o l I I	U L I E	cloud:489	489
1026	Written Tibetan	tibe1272	cloud		sprin	s p r i n	S P R V N	s p r i n	S P R I N	cloud:1422	1422
1047	Xiaxe Tibetan	amdo1237	cloud		śən	sʲ ə n	S V N	s I n	S E N	cloud:1422	1422
1052	Yeinbaw	yinb1236	cloud		cə¹¹_ʔvo⁴⁴	ts ə ʔ v o	K V H W V	C I 7 v o	C E H B U	cloud:489	489
1043	Yintale	yint1235	cloud		kan³³_ʔuŋ⁵⁵	k a n ʔ u ŋ	K V N H V N	k a n 7 u N	K A N H Y N	cloud:489	489
1055	Zeme	zeme1240	cloud		kemau	k e m a u	K V M V V	k e m a u	K E M A Y	cloud:349	349
1041	Zhaba	zhab1238	cloud		mu̲t⁵⁵_mau⁵⁵	m u t m a u	M V T M V V	m u t m a u	M Y T M A Y	cloud:371	371
1097	Alike Tibetan	amdo1237	cold		nśhak	n sʲ h a k	N S H V K	n s h a k	N S H A K	cold:498	498
1139	Ao-Chungli	chon1286	cold		temokoŋ	t e m o k o ŋ	T V M V K V N	t e m o k o N	T E M U K U N	cold:524	524
1088	Ao-Mongsen	mong1332	cold		tɨmukuŋ	t ɨ m u k u ŋ	T V M V K V N	t I m u k u N	T I M Y K Y N	cold:524	524
1107	Batang Tibetan	kham1282	cold		ćõ¹³_mu⁵³	tsʲ õ ∼ m u	T V N M V	t o n m u	T U 9 M Y	cold:1434	1434
1118	Beijing	mand1415	cold		xán	x a n	K V N	x a n	G A N	cold:524	524
1146	Beijing	mand1415	cold		lěŋ	l e ŋ	R V N	l e N	L E N	cold:1434	1434
1135	Bodo	bodo1269	cold		gusu_<_suʔ	g u s u	K V S V	g u s u	K Y S Y	cold:199	199
1092	Bokar	bori1243	cold		ɦɨ_ćir	ɦ ɨ tsʲ i r	H V T V R	h I t i r	H I T I R	cold:1434	1434
1141	Bola	pela1242	cold		kjaʔ³¹	k j a ʔ	K J V H	k y a 7	K J A H	cold:1434	1434
1137	Burmese	nucl1310	cold		eː	eː	V	e	E	cold:906	906
1068	Dhimal	dhim1246	cold		tirka	t i r k a	T V R K V	t i r k a	T I R K A	cold:498	498
1129	Dimasa	dima1251	cold		gasaiŋ	g a s a i ŋ	K V S V V N	g a s a i N	K A S A I N	cold:199	199
1080	Dulong	drun1238	cold		ʒɨːŋ⁵³	ʒ ɨː ŋ	S V N	Z I N	S I N	cold:105	105
1086	Ersu	ersu1241	cold		nphi⁵⁵	n pʰ i	N P V	n p i	N P I	cold:541	541
1136	Fuzhou	mind1253	cold		cheiŋ³³	tsʰ e i ŋ	K V V N	C e i N	C E I N	cold:204	204
1095	Geba	geba1237	cold		ʔəʃo³³	ʔ ə ʃ o	H V S V	7 I S o	H E S U	cold:327	327
1085	Geker	geko1235	cold		khu⁵⁵	kʰ u	K V	k u	K Y	cold:498	498
1142	Guiqiong	guiq1238	cold		qhuɔ̃⁵⁵_mu⁵⁵	q h u ɔ̃ m u	K H V V M V	q h u o m u	K H Y U M Y	cold:524	524
1109	Gurung	guru1261	cold		ŋyũ²-ba	ŋ y ũ ∼ b a	N V V N P V	N i u n b a	N Y Y 9 P A	cold:734	734
1115	Hakka	hakk1236	cold		xon²	x o n	K V N	x o n	G U N	cold:524	524
1111	Hill-Miri	nyis1236	cold		sɨkɨr	s ɨ k ɨ r	S V K V R	s I k I r	S I K I R	cold:1434	1434
1093	Hmar	hmar1241	cold		dei	d e i	T V V	d e i	T E I	cold:907	907
1138	Horpa	horp1239	cold		ṣkhu_ṣkhu	ʂ kʰ u ʂ kʰ u	S K V S K V	S k u S k u	S K Y S K Y	cold:524	524
1072	Idu	idum1241	cold		dio¹_ši¹	d i o ʃ i	T V V S V	d i o S i	T I U S I	cold:327	327
1134	Jingpo	kach1280	cold		kə³¹_šuŋ³³	k ə ʃ u ŋ	K V S V N	k I S u N	K E S Y N	cold:327	327
1122	Jinuo	youl1235	cold		tʃho⁵⁵	tʃʰ o	T V	t o	T U	cold:1434	1434
1070	Jirel	jire1238	cold		ṭhaŋ_L¹ge_L¹	ʈ h a ŋ g e	T H V N K V	t h a N g e	T H A N K E	cold:1434	1434
1120	Kaike	kaik1246	cold		khyari	kʰ y a r i	K V V R V	k i a r i	K Y A R I	cold:1434	1434
1102	Khaling	khal1275	cold		chɔkpɛH	tsʰ ɔ k p ɛ	K V K P V	C o k p E	C U K P E	cold:203	203
1084	Kulung	kulu1253	cold		cuN	ts u	K V	C u	C Y	cold:327	327
1075	Lepcha	lepc1244	cold		hyáŋ	h y a ŋ	H V V N	h i a N	H Y A N	cold:734	734
1110	Lhasa Tibetan	tibe1272	cold		ćhəŋ¹³_ŋu⁵⁵	tsʲʰ ə ŋ ŋ u	T V N N V	t I N N u	T E N N Y	cold:1434	1434
1073	Lhota	loth1237	cold		ecak	e ts a k	V K V K	e C a k	E C A K	cold:203	203
1128	Liangmai	lian1251	cold		agibu	a g i b u	V K V P V	a g i b u	A K I P Y	cold:1486	1486
1132	Lijiang-Naxi	lich1241	cold		ćhi⁵⁵	tsʲʰ i	T V	t i	T I	cold:1434	1434
1112	Limbu	limb1266	cold		kɛʒiːba	k ɛ ʒ iː b a	K V S V P V	k E Z i b a	K E S I P A	cold:204	204
1074	Lushai	lush1249	cold		vot	v o t	W V T	v o t	B U T	cold:905	905
1126	Lüsu	lisu1250	cold		de³³_nphi⁵³	d e n pʰ i	T V N P V	d e n p i	T E N P I	cold:541	541
1096	Manu	manu1255	cold		kəcɔ̣³³	k ə ts ɔ̰	K V K V	k I C o	K E C U	cold:204	204
1116	Motuo-M	dakp1242	cold		per_bu	p e r b u	P V R P V	p e r b u	P E R P Y	cold:1176	1176
1131	N-Qiang	nort2722	cold		mu_pu	m u p u	M V P V	m u p u	M Y P Y	cold:577	577
1124	Namuzi	namu1246	cold		gɛ³⁵	g ɛ	K V	g E	K E	cold:498	498
1101	Ninglang-Naxi	naxi1245	cold		ʒ̣o³³	ʒ o	S V	Z o	S U	cold:1434	1434
1094	Nusu	nusu1239	cold		gra⁵³	g r a	K R V	g r a	K R A	cold:1434	1434
1071	Old Chinese	oldc1244	cold		gān	g aː n	K V N	g a n	K A N	cold:524	524
1082	Pa'O	paok1235	cold		khwaʔ⁵⁵	kʰ w a ʔ	K W V H	k w a 7	K W A H	cold:498	498
1140	Padam	pada1257	cold		an	a n	V N	a n	A N	cold:524	524
1067	Quueyu	quey1238	cold		tʃa¹³_tʃa⁵⁵	tʃ a tʃ a	T V T V	t a t a	T A T A	cold:327	327
1090	Rawang	rawa1265	cold		kit	k i t	K V T	k i t	K I T	cold:1326	1326
1077	Rourou	nusu1239	cold		kou⁴²	k o u	K V V	k o u	K U Y	cold:1434	1434
1123	Serdukpen	sher1257	cold		achan	a tsʰ a n	V K V N	a C a n	A C A N	cold:204	204
1076	Sgaw	sgaw1245	cold		khɨʔ⁵³	kʰ ɨ ʔ	K V H	k I 7	K I H	cold:498	498
1089	Sherpa	sher1255	cold		ṭeŋe_LF	ʈ e ŋ e	T V N V	t e N e	T E N E	cold:1434	1434
1098	Shixing	shix1238	cold		ʒ́ɔ̃³³	ʒʲ ɔ̃	S V	Z o	S U	cold:327	327
1081	Tangkul	tang1336	cold		kasik	k a s i k	K V S V K	k a s i k	K A S I K	cold:203	203
1117	Tujia	nort2732	cold		sa²	s a	S V	s a	S A	cold:327	327
1104	W. Kayah	west2409	cold		rọ¹¹	r o̰	R V	r o	R U	cold:1486	1486
1105	Written Tibetan	tibe1272	cold		graŋ_mo	g r a ŋ m o	K R V N M V	g r a N m o	K R A N M U	cold:1434	1434
1125	Xiaxe Tibetan	amdo1237	cold		ćaŋ	tsʲ a ŋ	T V N	t a N	T A N	cold:1434	1434
1130	Yeinbaw	yinb1236	cold		rṿ-we⁵⁵	r v̩ w e	R W W V	r v w e	R B W E	cold:1486	1486
1121	Yintale	yint1235	cold		ʔadʒɛ³³	ʔ a dʒ ɛ	H V T V	7 a d E	H A T E	cold:204	204
1133	Zeme	zeme1240	cold		kahegeibe	k a h e g e i b e	K V H V K V V P V	k a h e g e i b e	K A H E K E I P E	cold:1486	1486
1119	Zhaba	zhab1238	cold		kjoʔ²¹	k j o ʔ	K J V H	k y o 7	K J U H	cold:1434	1434
1179	Alike Tibetan	amdo1237	come		joŋ	j o ŋ	J V N	y o N	J U N	come:485	485
1222	Ao-Chungli	chon1286	come		aru	a r u	V R V	a r u	A R Y	come:1417	1417
1169	Ao-Mongsen	mong1332	come		ra	r a	R V	r a	R A	come:1417	1417
1149	Apatari	apat1240	come		àʒi	a ʒ i	V S V	a Z i	A S I	come:1075	1075
1228	Apatari	apat1240	come		ala	a l a	V R V	a l a	A L A	come:441	441
1189	Batang Tibetan	kham1282	come		ʔõ¹³	ʔ õ ∼	H V N	7 o n	H U 9	come:485	485
1230	Batang Tibetan	kham1282	come		xhoʔ⁵³	x h o ʔ	K H V H	x h o 7	G H U H	come:321	321
1201	Beijing	mand1415	come		lái	l a i	R V V	l a i	L A I	come:1417	1417
1218	Bodo	bodo1269	come		paj	p a j	P V J	p a y	P A J	come:550	550
1173	Bokar	bori1243	come		pɨŋ	p ɨ ŋ	P V N	p I N	P I N	come:892	892
1224	Bola	pela1242	come		la⁵⁵	l a	R V	l a	L A	come:441	441
1220	Burmese	nucl1310	come		la	l a	R V	l a	L A	come:441	441
1148	Dhimal	dhim1246	come		lo	l o	R V	l o	L U	come:441	441
1212	Dimasa	dima1251	come		phai	pʰ a i	P V V	p a i	P A I	come:550	550
1161	Dulong	drun1238	come		lɔʔ⁵⁵	l ɔ ʔ	R V H	l o 7	L U H	come:441	441
1167	Ersu	ersu1241	come		la⁵⁵	l a	R V	l a	L A	come:441	441
1219	Fuzhou	mind1253	come		li⁵²	l i	R V	l i	L I	come:1417	1417
1193	Garo	garo1247	come		re-ba	r e b a	R V P V	r e b a	R E P A	come:1417	1417
1177	Geba	geba1237	come		ke³³_b̄ãʔ⁵³	k e b̄ ã ∼ ʔ	K V P V N H	k e b a n 7	K E P A 9 H	come:735	735
1166	Geker	geko1235	come		le²²_b̄e⁵⁵_jo	l e b̄ e j o	R V P V J V	l e b e y o	L E P E J U	come:441	441
1225	Guiqiong	guiq1238	come		xɛ³³_wɛ⁵⁵	x ɛ w ɛ	K V W V	x E w E	G E W E	come:485	485
1191	Gurung	guru1261	come		kha¹	kʰ a	K V	k a	K A	come:735	735
1198	Hakka	hakk1236	come		loi²	l o i	R V V	l o i	L U I	come:1417	1417
1194	Hill-Miri	nyis1236	come		a-to	a t o	V T V	a t o	A T U	come:485	485
1175	Hmar	hmar1241	come		buŋ	b u ŋ	P V N	b u N	P Y N	come:892	892
1221	Horpa	horp1239	come		lʒɛ	l ʒ ɛ	R S V	l Z E	L S E	come:441	441
1153	Idu	idum1241	come		je¹_i¹_po⁴	j e i p o	J V V P V	y e i p o	J E I P U	come:550	550
1217	Jingpo	kach1280	come		sa³³	s a	S V	s a	S A	come:351	351
1205	Jinuo	youl1235	come		lɔ⁴²	l ɔ	R V	l o	L U	come:441	441
1151	Jirel	jire1238	come		woŋ_L¹	w o ŋ	W V N	w o N	W U N	come:485	485
1203	Kaike	kaik1246	come		sɔw	s ɔ w	S V W	s o w	S U W	come:351	351
1184	Khaling	khal1275	come		pi_L	p i	P V	p i	P I	come:550	550
1165	Kulung	kulu1253	come		ban	b a n	P V N	b a n	P A N	come:550	550
1156	Lepcha	lepc1244	come		di	d i	T V	d i	T I	come:1533	1533
1192	Lhasa Tibetan	tibe1272	come		joŋ¹³	j o ŋ	J V N	y o N	J U N	come:485	485
1231	Lhasa Tibetan	tibe1272	come		śo⁵²	sʲ o	S V	s o	S U	come:321	321
1154	Lhota	loth1237	come		yi	y i	V V	i i	Y I	come:1417	1417
1211	Liangmai	lian1251	come		waŋ	w a ŋ	W V N	w a N	W A N	come:485	485
1215	Lijiang-Naxi	lich1241	come		lɨ³³	l ɨ	R V	l I	L I	come:441	441
1195	Limbu	limb1266	come		phɛmmaʔ	pʰ ɛ m m a ʔ	P V M M V H	p E m m a 7	P E M M A H	come:550	550
1155	Lushai	lush1249	come		lo-kal	l o k a l	R V K V R	l o k a l	L U K A L	come:441	441
1209	Lüsu	lisu1250	come		læ³¹	l æ	R V	l E	L E	come:441	441
1178	Manu	manu1255	come		he¹¹	h e	H V	h e	H E	come:485	485
1199	Motuo-M	dakp1242	come		ʔu	ʔ u	H V	7 u	H Y	come:485	485
1214	N-Qiang	nort2722	come		ly	l y	R V	l i	L Y	come:441	441
1207	Namuzi	namu1246	come		dɛ³⁵	d ɛ	T V	d E	T E	come:1533	1533
1183	Ninglang-Naxi	naxi1245	come		źu³³	zʲ u	S V	z u	S Y	come:908	908
1176	Nusu	nusu1239	come		la³⁵	l a	R V	l a	L A	come:441	441
1152	Old Chinese	oldc1244	come		rə̄	r ə	R V	r I	R E	come:1417	1417
1163	Pa'O	paok1235	come		lʌn²²	l ʌ n	R V N	l o n	L E N	come:441	441
1223	Padam	pada1257	come		gi-aːŋ	g i aː ŋ	K V V N	g i a N	K I A N	come:1075	1075
1147	Quueyu	quey1238	come		kɨ⁵⁵_ty¹³	k ɨ t y	K V T V	k I t i	K I T Y	come:1533	1533
1171	Rawang	rawa1265	come		di	d i	T V	d i	T I	come:735	735
1158	Rourou	nusu1239	come		le³⁵	l e	R V	l e	L E	come:441	441
1206	Serdukpen	sher1257	come		ago	a g o	V K V	a g o	A K U	come:485	485
1157	Sgaw	sgaw1245	come		hɛ⁴⁴	h ɛ	H V	h E	H E	come:485	485
1170	Sherpa	sher1255	come		gi_LH	g i	K V	g i	K I	come:1159	1159
1180	Shixing	shix1238	come		liu⁵⁵	l i u	R V V	l i u	L I Y	come:441	441
1162	Tangkul	tang1336	come		ra	r a	R V	r a	R A	come:1417	1417
1200	Tujia	nort2732	come		ən⁴_ci⁴	ə n ts i	V N K V	I n C i	E N C I	come:1273	1273
1186	W. Kayah	west2409	come		hia³³	h i a	H V V	h i a	H I A	come:485	485
1187	Written Tibetan	tibe1272	come		joŋ	j o ŋ	J V N	y o N	J U N	come:485	485
1229	Written Tibetan	tibe1272	come		śog	sʲ o g	S V K	s o g	S U K	come:321	321
1208	Xiaxe Tibetan	amdo1237	come		joŋ	j o ŋ	J V N	y o N	J U N	come:485	485
1232	Xiaxe Tibetan	amdo1237	come		xhok	x h o k	K H V K	x h o k	G H U K	come:321	321
1213	Yeinbaw	yinb1236	come		lại³³	l a̰ i	R V V	l a i	L A I	come:441	441
1204	Yintale	yint1235	come		ha⁵⁵	h a	H V	h a	H A	come:485	485
1216	Zeme	zeme1240	come		waŋ	w a ŋ	W V N	w a N	W A N	come:485	485
1202	Zhaba	zhab1238	come		le⁵⁵	l e	R V	l e	L E	come:441	441
1265	Alike Tibetan	amdo1237	die		xhə	x h ə	K H V	x h I	G H E	die:299	299
1308	Ao-Chungli	chon1286	die		asɨ	a s ɨ	V S V	a s I	A S I	die:299	299
1255	Ao-Mongsen	mong1332	die		sɨ	s ɨ	S V	s I	S I	die:299	299
1235	Apatari	apat1240	die		sɨ	s ɨ	S V	s I	S I	die:299	299
1275	Batang Tibetan	kham1282	die		xhi⁵⁵	x h i	K H V	x h i	G H I	die:299	299
1287	Beijing	mand1415	die		sǐ	s i	S V	s i	S I	die:299	299
1304	Bodo	bodo1269	die		təj	t ə j	T V J	t I y	T E J	die:299	299
1259	Bokar	bori1243	die		šiː	ʃ iː	S V	S i	S I	die:299	299
1310	Bola	pela1242	die		ʃɨ⁵⁵	ʃ ɨ	S V	S I	S I	die:299	299
1306	Burmese	nucl1310	die		se	s e	S V	s e	S E	die:299	299
1234	Dhimal	dhim1246	die		si	s i	S V	s i	S I	die:299	299
1298	Dimasa	dima1251	die		thi	tʰ i	T V	t i	T I	die:299	299
1247	Dulong	drun1238	die		śi⁵³	sʲ i	S V	s i	S I	die:299	299
1253	Ersu	ersu1241	die		ṣo⁵⁵	ʂ o	S V	S o	S U	die:299	299
1305	Fuzhou	mind1253	die		si³³	s i	S V	s i	S I	die:299	299
1279	Garo	garo1247	die		sia	s i a	S V V	s i a	S I A	die:299	299
1263	Geba	geba1237	die		ṭi⁴⁴	ʈ i	T V	t i	T I	die:299	299
1252	Geker	geko1235	die		ṭɨ⁵⁵	ʈ ɨ	T V	t I	T I	die:299	299
1311	Guiqiong	guiq1238	die		sɨ⁵⁵	s ɨ	S V	s I	S I	die:299	299
1277	Gurung	guru1261	die		si¹	s i	S V	s i	S I	die:299	299
1284	Hakka	hakk1236	die		si³	s i	S V	s i	S I	die:299	299
1280	Hill-Miri	nyis1236	die		si	s i	S V	s i	S I	die:299	299
1261	Hmar	hmar1241	die		thi	tʰ i	T V	t i	T I	die:299	299
1307	Horpa	horp1239	die		shɛ	sʰ ɛ	S V	s E	S E	die:299	299
1239	Idu	idum1241	die		ši¹	ʃ i	S V	S i	S I	die:299	299
1303	Jingpo	kach1280	die		si³³	s i	S V	s i	S I	die:299	299
1291	Jinuo	youl1235	die		ʃi⁴²	ʃ i	S V	S i	S I	die:299	299
1237	Jirel	jire1238	die		ši_L¹	ʃ i	S V	S i	S I	die:299	299
1289	Kaike	kaik1246	die		ši	ʃ i	S V	S i	S I	die:299	299
1270	Khaling	khal1275	die		mɔnH	m ɔ n	M V N	m o n	M U N	die:1397	1397
1251	Kulung	kulu1253	die		siː	s iː	S V	s i	S I	die:299	299
1242	Lepcha	lepc1244	die		mak	m a k	M V K	m a k	M A K	die:1471	1471
1278	Lhasa Tibetan	tibe1272	die		śi⁵⁵	sʲ i	S V	s i	S I	die:299	299
1240	Lhota	loth1237	die		chhi	tʃʰ i	T V	t i	T I	die:299	299
1297	Liangmai	lian1251	die		sai	s a i	S V V	s a i	S A I	die:299	299
1301	Lijiang-Naxi	lich1241	die		ṣɨ³³	ʂ ɨ	S V	S I	S I	die:299	299
1281	Limbu	limb1266	die		simaʔ	s i m a ʔ	S V M V H	s i m a 7	S I M A H	die:299	299
1241	Lushai	lush1249	die		thi	tʰ i	T V	t i	T I	die:299	299
1295	Lüsu	lisu1250	die		the³³_ṣu⁵³	tʰ e ʂ u	T V S V	t e S u	T E S Y	die:299	299
1264	Manu	manu1255	die		si¹¹	s i	S V	s i	S I	die:299	299
1285	Motuo-M	dakp1242	die		śi	sʲ i	S V	s i	S I	die:299	299
1300	N-Qiang	nort2722	die		śi	sʲ i	S V	s i	S I	die:299	299
1293	Namuzi	namu1246	die		ṣɨ³³_qo⁵⁵	ʂ ɨ q o	S V K V	S I q o	S I K U	die:299	299
1269	Ninglang-Naxi	naxi1245	die		ṣɨ³³	ʂ ɨ	S V	S I	S I	die:299	299
1262	Nusu	nusu1239	die		ṣ́i³⁵	ʂ i	S V	S i	S I	die:299	299
1238	Old Chinese	oldc1244	die		sĳʔ	s i j ʔ	S V J H	s i y 7	S I J H	die:299	299
1249	Pa'O	paok1235	die		si²²	s i	S V	s i	S I	die:299	299
1309	Padam	pada1257	die		ši	ʃ i	S V	S i	S I	die:299	299
1233	Quueyu	quey1238	die		si⁵⁵	s i	S V	s i	S I	die:299	299
1257	Rawang	rawa1265	die		ši	ʃ i	S V	S i	S I	die:299	299
1244	Rourou	nusu1239	die		śi⁵⁵	sʲ i	S V	s i	S I	die:299	299
1292	Serdukpen	sher1257	die		iya	i y a	V V V	i i a	I Y A	die:299	299
