# Wordlist

# DATA
ID	DOCULECT	CONCEPT	TOKENS	GLOTTOCODE	COGID
9770	Yindjibarndi	FEAR (BE AFRAID)	w aː	yind1247	3936
9771	Yindjilandji	FEAR (BE AFRAID)	ʔ c ʊ g o g a ɹ ɪ dʒ ɪ ɹ ɪ	yind1248	3955
9772	Yorta Yorta	FEAR (BE AFRAID)	d c i j a m a n	yort1237	3952
9774	Yulparitja	FEAR (BE AFRAID)	ŋ u ɭ u	yulp1238	3958
9775	Yuwaalaraay	FEAR (BE AFRAID)	g a ɹ i g a ɹ i	yuwa1242	3914
9776	Yuwaalaraay	FEAR (BE AFRAID)	g i j a l	yuwa1242	3914
9777	Yuwaalaraay	FEAR (BE AFRAID)	g u n g u n	yuwa1242	3914
#
9778	Adnyamathanha	FEATHER	v a ɖ l u	adny1235	3988
9779	Adnyamathanha	FEATHER	v u n c u	adny1235	3988
9780	Alyawarr	FEATHER	a j m p e l̪	alya1239	4009
9781	Andegerebinha	FEATHER	u r a ɲ	ande1247	4027
9782	Arabana	FEATHER	j a t̪ i	arab1267	3994
9783	Awabakal	FEATHER	j i r i g	awab1243	4001
9784	Badimaya	FEATHER	ŋ a ɭ b u	badi1246	3965
9785	Yugambeh-Bandjalang	FEATHER	b i d c a ɹ	band1339	1
9786	Southern Maric	FEATHER	g a n g a l	sout2765	4020
9787	Bilinara	FEATHER	b u l a m b u l a	bili1250	3974
9788	Biri	FEATHER	b u m b u	biri1256	3993
9789	Birrpayi	FEATHER	t e ɹ ɹ a l	birr1241	4006
9790	Bularnu	FEATHER	d j i d i d i	bula1255	4013
9791	Bunganditj	FEATHER	w i ʈ i ɹ	bung1264	3971
9792	Dhangu	FEATHER	b u l k a ʔ	dhan1270	3969
9793	Thurawal	FEATHER	b u ɹ u n b u ɹ e n	thur1254	3998
9794	Sydney	FEATHER	w i lː b i ŋ a l	sydn1236	3999
9795	Dayi	FEATHER	b i n b a r	dayi1244	3981
9797	Dieri	FEATHER	k u t c a	dier1241	3980
9798	Dyaabugay	FEATHER	d i l a	dyaa1242	4026
9799	Djinang	FEATHER	g i l i ŋ k a ɭ	djin1253	3970
9800	Duungidjawu	FEATHER	b o w a ŋ b i	duun1241	4024
9801	Wadjigu	FEATHER	p b a g o m u n d e lː a	wadj1255	4008
9802	Gamilaraay	FEATHER	w i r iː l	gami1243	3971
9803	Gamilaraay	FEATHER	j a d̪ aː r	gami1243	3971
9804	Gangulu	FEATHER	g a ŋ a	gang1268	4020
9805	Gumatj	FEATHER	b u ɭ u k	guma1253	3972
9806	Kumbainggar	FEATHER	w u r uː n	kumb1268	4015
9807	Gunditjmara	FEATHER	k u ɹ i tː n o ŋ	gund1249	1
9808	Northern Inland Yui	FEATHER	g i lː a ŋ	nort2760	1
9809	Gupapuyngu	FEATHER	b u t c u	gupa1247	3982
9810	Gurindji	FEATHER	p i n k i r	guri1247	3966
9811	Guugu Yimidhirr	FEATHER	ŋ a ŋ a	gugu1255	1
9812	Guyani	FEATHER	k u k a	guya1249	3984
9813	Sydney	FEATHER	ŋ ɔ ɲ u l	sydn1236	1
9814	Jaru	FEATHER	b i n g i l	jaru1254	3966
9816	Djiwarli	FEATHER	w a m b u r a	djiw1241	4007
9817	Walmajarri	FEATHER	c i m p i r i	walm1241	3983
9818	Kalkutung	FEATHER	p u ɭ u n	kalk1246	4005
9819	Gamilaraay	FEATHER	w i r i l	gami1243	3971
9820	Karadjeri	FEATHER	m a d o g o ɹ a	kara1476	1
9821	Kariyarra	FEATHER	p a ʈ u	kari1304	4036
9822	Kartujarra	FEATHER	ŋ a ɭ p i	kart1247	3965
9823	Gathang	FEATHER	k i l l u ŋ	gath1234	3996
9824	Kaurna	FEATHER	w o pː a	kaur1267	3990
9825	Northern Sunraysia	FEATHER	g i t c	nort2756	4021
9826	Gugadj	FEATHER	p iː n k	guga1239	3966
9827	Gugadj	FEATHER	p iː n k	guga1239	3966
9828	Kukatja	FEATHER	ɲ a ɭ p i	kuka1246	3965
9829	Kuku-Yalanji	FEATHER	b u c u	kuku1273	3982
9831	Kula (Australia)	FEATHER	m oː l tː a ɹ a	kula1275	4022
9832	Kurrama	FEATHER	p a r u	kurr1243	4036
9833	Gurdjar	FEATHER	m aː ɹ k	gurd1238	4031
9834	Kuuku-Ya'u	FEATHER	p u n t̪ a	kuuk1238	4030
9835	Leningitij	FEATHER	i m a l	leni1238	1
9836	Kala Lagaw Ya	FEATHER	k a i k a i	kala1377	3968
9837	Malgana	FEATHER	w a l g a b u d a	malg1242	3977
9838	Malngin	FEATHER	m a r a p a r a	maln1239	3985
9840	Margany	FEATHER	b u d a	marg1253	3986
9841	Martu Wangka	FEATHER	ɲ a ɭ p i	mart1256	3965
9843	Madhi Madhi	FEATHER	w i d̪ i n i	madh1244	4028
9844	Mayi-Kulan	FEATHER	k u t̪ i	mayi1236	3980
9845	Mayi-Kulan	FEATHER	k u t̪ i	mayi1236	3980
9846	Mayi-Yapi	FEATHER	k u t̪ i	mayi1235	3980
9847	Mayi-Yapi	FEATHER	k u t̪ i	mayi1235	3980
9848	Anguthimri	FEATHER	j e ɹ i	angu1242	4001
9849	Minjungbal	FEATHER	b i o m b i o m	minj1242	4029
9850	Mudburra	FEATHER	b i n k i r	mudb1240	3966
9852	Narungga	FEATHER	w a l d a	naru1238	3989
9854	Ngaanyatjarra	FEATHER	ɲ a ɭ p i	ngaa1240	3965
9855	Ngadjunmaya	FEATHER	t u l b u	ngad1258	1
9856	Lower Riverland	FEATHER	k u i c u	lowe1402	4021
9857	Ngamini	FEATHER	t i l i p u ɹ u	ngam1284	3979
9858	Ngarigu	FEATHER	k i l a k i l a	ngar1297	3996
9859	Ngarinman	FEATHER	m a r a b a r a	ngar1235	3985
9860	Ngarla	FEATHER	p a ʈ u	ngar1296	4036
9861	Ngarluma	FEATHER	b a ɖ u	ngar1287	4036
9862	Narrinyeri	FEATHER	j u n d a	narr1259	3995
9863	Ngiyambaa	FEATHER	g u ɹ u ŋ u nː a	ngiy1239	4004
9864	Nhanda	FEATHER	ɲ i m i	nhan1238	3997
9865	Nhirrpi	FEATHER	t̪ i r i p u ɖ u	nhir1234	3979
9866	Mangala	FEATHER	c i m p i r i	mang1383	3983
9867	Northern Coastal Nyangumarta	FEATHER	w i p i j a	nort2754	4035
9868	Nyamal	FEATHER	m a r i l i	nyam1271	1
9869	Nyamal	FEATHER	p a ɹ p u	nyam1271	1
9870	Nyamal	FEATHER	p a ʈ u	nyam1271	1
9871	Nyamal	FEATHER	w i r u	nyam1271	1
9872	Nyangumarta	FEATHER	w i r u	nyan1301	4018
9873	Nyunga	FEATHER	d c i r a l j	nyun1247	3978
9874	Paakantyi	FEATHER	b u l g i	darl1243	3976
9875	Pakanha	FEATHER	p u t̪ː u	paka1251	4030
9876	Banggarla	FEATHER	j a r i	bang1339	3991
9877	Bayungu	FEATHER	k u r u	bayu1240	3992
9878	Pintupi-Luritja	FEATHER	p i n k i r p a	pint1250	3966
9879	Pintupi-Luritja	FEATHER	ɲ a l p i	pint1250	3966
9880	Pitjantjatjara	FEATHER	ɲ a l p i	pitj1243	3965
9881	Pitjantjatjara	FEATHER	k a l p i	pitj1243	3965
9882	Pitta Pitta	FEATHER	t̪ a t̪ i	pitt1247	4012
9883	Rirratjingu	FEATHER	b u t c u	rirr1238	3982
9884	Ritarungo	FEATHER	b u ɭ u k	rita1239	3972
9885	Dhalandji	FEATHER	w a ŋ u ɹ a	dhal1245	4014
9886	Dhargari	FEATHER	w a p u r a	dhar1247	4007
9887	Umpila	FEATHER	m u n̪ a	umpi1239	4023
9888	Wajarri	FEATHER	ŋ a l b u	waja1257	3965
9889	Wagaya	FEATHER	i nː j u	waga1260	4019
9893	Wangganguru	FEATHER	w i l i l i	wang1290	3975
9894	Ngura	FEATHER	t̪ i r i b u l u	ngur1261	3979
9896	Wardandi	FEATHER	d c i d i d c	ward1248	1
9897	Warlmanpa	FEATHER	p i n k i r p a	warl1255	3966
9898	Warlpiri	FEATHER	c i n c i l c i n c i l p a	warl1254	3987
9899	Warluwara	FEATHER	j i r ɣ i j i	warl1256	4017
9900	Wanman	FEATHER	w i ʈ a w i ʈ a	wanm1242	4000
9901	Wariyangga	FEATHER	w a m b u r a	wari1262	4007
9902	Warumungu	FEATHER	l i m pː i	waru1265	3967
9903	Wathawurrung	FEATHER	k u r a n	wath1238	3992
9904	Western Arrarnta	FEATHER	t̪ e p a _ i l p a l̪ a	west2441	4025
9905	Wik-Mungkan	FEATHER	w oː t̪ a m	wikm1247	4016
9906	Wiradhuri	FEATHER	g a w uː r a	wira1262	4003
9907	Woiwurrung	FEATHER	g a ŋ a n	woiw1237	4010
9908	Yagara	FEATHER	e u l w e u	yaga1262	4033
9909	Yalarnnga	FEATHER	t d i l i j a r a	yala1262	4034
9910	Yan-nhangu	FEATHER	g u ʈ k u ʈ	yann1237	3973
9911	Yandruwandha	FEATHER	t̪ i r i p u ɖ u	yand1253	3979
9912	Yanyuwa	FEATHER	n a b u r k u b u r k u	yany1243	4011
9913	Yawarawarga	FEATHER	k u t c a	yawa1258	3980
9914	Yindjibarndi	FEATHER	b a ɖ u	yind1247	4036
9915	Yirandhali	FEATHER	m oː ɹ oː ŋ g u lː a	yira1239	4032
9916	Yorta Yorta	FEATHER	d u n a	yort1237	4002
9918	Yulparitja	FEATHER	ɲ a ɭ p i	yulp1238	3965
9919	Yuwaalaraay	FEATHER	j a d̪ aː r	yuwa1242	3994
#
30890	Adnyamathanha	FEMALE PERSON	a ʈ u	adny1235	13010
30891	Aghu Tharnggalu	FEMALE PERSON	n d̪ i n̪ d̪ ə m	aghu1254	12977
30892	Alyawarr	FEMALE PERSON	a ɹ e l̪	alya1239	13042
30893	Andegerebinha	FEMALE PERSON	a r w e kʷ e c	ande1247	13052
30894	Arabana	FEMALE PERSON	u l c u ɭ a	arab1267	13038
30895	Awabakal	FEMALE PERSON	p o ɹ i k æ n b a i	awab1243	13024
30896	Badimaya	FEMALE PERSON	m u ɳ i	badi1246	13054
30897	Badjiri	FEMALE PERSON	w a ɭ g a	badj1244	13001
30898	Yugambeh-Bandjalang	FEMALE PERSON	d oː b u ɹ j	band1339	13067
30899	Kabikabi	FEMALE PERSON	g i n	kabi1260	13057
30900	Southern Maric	FEMALE PERSON	g a m b i	sout2765	13017
30901	Bilinara	FEMALE PERSON	g i r i	bili1250	13004
30902	Biri	FEMALE PERSON	g a m b i	biri1256	13017
30903	Birrpayi	FEMALE PERSON	d eː j i n	birr1241	13023
30904	Bularnu	FEMALE PERSON	g i r i ŋ u l u	bula1255	13004
30905	Bunganditj	FEMALE PERSON	p a ɭ a ɹ p a ɭ a ɹ	bung1264	13014
30906	Colac	FEMALE PERSON	n oː d n u w e tː	cola1237	12978
30907	Hawkesbury	FEMALE PERSON	d c i n	hawk1239	13023
30908	Dhangu	FEMALE PERSON	b a ʈ a m i	dhan1270	12998
30909	Thurawal	FEMALE PERSON	m u l d̪ a	thur1254	13028
30910	Sydney	FEMALE PERSON	g i n	sydn1236	13023
30911	Dharumbal	FEMALE PERSON	i n g i l	dhar1248	13055
30912	Dayi	FEMALE PERSON	m a ɖ a j p u l u	dayi1244	13011
30913	Dhudhuroa	FEMALE PERSON	c a i ɹ e	dhud1236	13019
30914	Dhurga	FEMALE PERSON	w a ŋ ʔ g a n	dhur1239	13069
30915	Dhuwal	FEMALE PERSON	g u ɖ i ŋ g u ɖ i ŋ	dhuw1249	1
30917	Dieri	FEMALE PERSON	w i l̪ a	dier1241	13040
30918	Dyaabugay	FEMALE PERSON	b a n c i l	dyaa1242	13062
30919	Djambarrpuyngu	FEMALE PERSON	w a ʈ a	djam1256	13077
30920	Djapu	FEMALE PERSON	w a ʈ a	djap1238	13077
30921	Djinang	FEMALE PERSON	b a r p i	djin1253	12997
30923	Duungidjawu	FEMALE PERSON	w o ŋ a n	duun1241	13075
30924	Dyirbal	FEMALE PERSON	j i b i	dyir1250	12995
30925	Wadjigu	FEMALE PERSON	a m i n	wadj1255	12975
30926	Gamilaraay	FEMALE PERSON	eː n a ɹ	gami1243	13032
30927	Gangulu	FEMALE PERSON	g a m b i	gang1268	13017
30928	Kalali	FEMALE PERSON	d̪ a r a ɲ a	kala1380	13066
30929	Gureng Gureng	FEMALE PERSON	m oː n eː	gure1255	13054
30930	Gudjal	FEMALE PERSON	g a j u	gudj1237	13079
30931	Gumatj	FEMALE PERSON	b a ʈ a m i	guma1253	12998
30932	Kumbainggar	FEMALE PERSON	ɲ a m i	kumb1268	13044
30933	Gunditjmara	FEMALE PERSON	b a ŋ b a ŋ o	gund1249	12982
30934	Northern Inland Yui	FEMALE PERSON	b u lː a n	nort2760	13027
30935	Kunggari	FEMALE PERSON	g a m b i	kung1258	13017
30936	Gunya	FEMALE PERSON	w a n ŋ u	guny1241	12990
30937	Gupapuyngu	FEMALE PERSON	w a ʈ a	gupa1247	13077
30938	Gurindji	FEMALE PERSON	c a n k a	guri1247	12994
30939	Guugu Yimidhirr	FEMALE PERSON	m oː t c e l	gugu1255	13026
30940	Guwa	FEMALE PERSON	p a ɲ a	guwa1242	13080
30941	Guwa	FEMALE PERSON	p a ɲ a n a	guwa1242	13080
30942	Guwa	FEMALE PERSON	p a ɲ a n̪ a	guwa1242	13080
30943	Guyani	FEMALE PERSON	k a d ɹ u	guya1249	13010
30944	Sydney	FEMALE PERSON	c i n	sydn1236	13023
30945	Jaru	FEMALE PERSON	g a o l i n	jaru1254	13009
30947	Djiwarli	FEMALE PERSON	p u r a ɖ i	djiw1241	13049
30948	Walmajarri	FEMALE PERSON	m a ɳ i n	walm1241	12989
30949	Kanju	FEMALE PERSON	w a j i m u	kanj1260	13072
30950	Kalkutung	FEMALE PERSON	m a ɹ a p a i	kalk1246	13034
30951	Gamilaraay	FEMALE PERSON	i n a ɹ	gami1243	13032
30952	Karadjeri	FEMALE PERSON	w a k a l a	kara1476	13033
30954	Kariyarra	FEMALE PERSON	m a ŋ a	kari1304	13064
30956	Kartujarra	FEMALE PERSON	w a n t i	kart1247	13030
30957	Karruwali	FEMALE PERSON	p u ŋ a	karr1236	12985
30958	Gathang	FEMALE PERSON	k i d n	gath1234	13023
30959	Kaurna	FEMALE PERSON	ŋ a mː a i c a	kaur1267	13013
30960	Northern Sunraysia	FEMALE PERSON	k u ɹ a m	nort2756	13059
30961	Northern Sunraysia	FEMALE PERSON	k u ɹ a m p	nort2756	13059
30962	Northern Sunraysia	FEMALE PERSON	k oː r m	nort2756	13059
30963	Northern Sunraysia	FEMALE PERSON	k oː r m p	nort2756	13059
30964	Northern Sunraysia	FEMALE PERSON	k oː ɹ m u p	nort2756	13059
30965	Kuku-Uwan	FEMALE PERSON	k u j u	kuku1280	13061
30966	Gugadj	FEMALE PERSON	j aː k e n	guga1239	13076
30967	Gugadj	FEMALE PERSON	j aː k e n	guga1239	13076
30968	Kukatja	FEMALE PERSON	m aː n i n	kuka1246	12989
30969	Kuku-Yalanji	FEMALE PERSON	c a l b u	kuku1273	12988
30973	Kuungkari of Barcoo River	FEMALE PERSON	w o n d t̪ o w e r j	kuun1236	12992
30974	Kula (Australia)	FEMALE PERSON	b u r u kː a	kula1275	13065
30975	Kurrama	FEMALE PERSON	p u ŋ k a ɲ u	kurr1243	12986
30976	Gurdjar	FEMALE PERSON	w a c i w a c	gurd1238	13030
30977	Gurdjar	FEMALE PERSON	m oː e r	gurd1238	13030
30978	Kuuku-Ya'u	FEMALE PERSON	u k u l ŋ k u m u	kuuk1238	13068
30979	Leningitij	FEMALE PERSON	n d ɹ a m	leni1238	13081
30980	Kala Lagaw Ya	FEMALE PERSON	i p i k a z i l	kala1377	13002
30981	Malgana	FEMALE PERSON	ŋ a l u k	malg1242	12979
30982	Malngin	FEMALE PERSON	c a n k a	maln1239	12994
30983	Malyangapa	FEMALE PERSON	w a l k a	maly1234	13001
30986	Margany	FEMALE PERSON	b i d̪ a l	marg1253	12983
30987	Martu Wangka	FEMALE PERSON	m i r k a c a r a	mart1256	12996
30989	Madhi Madhi	FEMALE PERSON	l i o	madh1244	13039
30990	Mayi-Kulan	FEMALE PERSON	p a ɲ a	mayi1236	13080
30991	Mayi-Kulan	FEMALE PERSON	p a ɲ a	mayi1236	13080
30992	Mayaguduna	FEMALE PERSON	p a ɲ a	maya1280	13080
30993	Mayaguduna	FEMALE PERSON	p a ɲ a	maya1280	13080
30994	Mayi-Thakurti	FEMALE PERSON	b u ɲ a	mayi1234	13063
30995	Mayi-Thakurti	FEMALE PERSON	b u ɲ a	mayi1234	13063
30996	Mayi-Yapi	FEMALE PERSON	b u ɲ a h	mayi1235	13063
30997	Mayi-Yapi	FEMALE PERSON	b u ɲ a h	mayi1235	13063
30998	Mbabaram	FEMALE PERSON	j a r g u l	mbab1239	12993
30999	Anguthimri	FEMALE PERSON	n d r w a m r a	angu1242	13081
31000	Minjungbal	FEMALE PERSON	w oː l b u ŋ	minj1242	13012
31001	Minjungbal	FEMALE PERSON	c u l g u n	minj1242	13012
31002	Kalarko	FEMALE PERSON	t̪ u k a p u	kala1379	12987
31003	Mithaka	FEMALE PERSON	p u l u ɭ u	mith1236	13048
31005	Mudburra	FEMALE PERSON	k i r i	mudb1240	13004
31007	Muruwari	FEMALE PERSON	m u g i n	muru1266	13036
31008	Narungga	FEMALE PERSON	g u ŋ a ɲ a _ n̪ a ɳ d i g u	naru1238	12981
31010	Ngaanyatjarra	FEMALE PERSON	m i ɲ m a	ngaa1240	12981
31011	Ngaanyatjarra	FEMALE PERSON	m u m u n i	ngaa1240	12981
31012	Ngadjunmaya	FEMALE PERSON	c a g a	ngad1258	12994
31013	Ngadjuri	FEMALE PERSON	a t u n i	ngad1257	13010
31014	Lower Riverland	FEMALE PERSON	ŋ a mː a i c u	lowe1402	13013
31015	Ngamini	FEMALE PERSON	w i d l a	ngam1284	13040
31016	North-western Warlpiri	FEMALE PERSON	ŋ a ɹ i ŋ k a	nort2753	13007
31017	Ngarigu	FEMALE PERSON	g o a n ʔ d i t c	ngar1297	13060
31018	Ngarinman	FEMALE PERSON	b a ɳ m a r a	ngar1235	13015
31019	Ngarla	FEMALE PERSON	k u ɲ c a ʈ a	ngar1296	13058
31020	Ngarluma	FEMALE PERSON	m a ŋ a	ngar1287	13064
31021	Narrinyeri	FEMALE PERSON	j a ʈ u w e	narr1259	13020
31022	Ngawun	FEMALE PERSON	p a ɲ a	ngaw1240	13080
31023	Ngawun	FEMALE PERSON	p a ɲ a	ngaw1240	13080
31024	Ngiyambaa	FEMALE PERSON	w i _ ɹ u _ ŋ g a #	ngiy1239	13037
31025	Ngunawal	FEMALE PERSON	b u lː o ŋ	ngun1277	13027
31026	Nhanda	FEMALE PERSON	ɲ a ɭ u	nhan1238	13074
31027	Nhirrpi	FEMALE PERSON	i w a	nhir1234	13056
31028	Mangala	FEMALE PERSON	m a ɳ i n	mang1383	12989
31029	Northern Coastal Nyangumarta	FEMALE PERSON	m i ɭ k a r	nort2754	13053
31030	Nyamal	FEMALE PERSON	m u ŋ a l a	nyam1271	13073
31031	Nyangumarta	FEMALE PERSON	m i ʈ a w a	nyan1301	13022
31032	Nyunga	FEMALE PERSON	j oː ŋ a _ j a g o	nyun1247	13000
31033	Paakantyi	FEMALE PERSON	n o ŋ o	darl1243	13006
31034	Pakanha	FEMALE PERSON	w a ɲ c u	paka1251	13030
31035	Panytyima	FEMALE PERSON	p a l j a	pany1241	13082
31036	Banggarla	FEMALE PERSON	b a l a ɹ a	bang1339	13014
31037	Bayungu	FEMALE PERSON	ɲ a n c i l	bayu1240	13045
31038	Western Victoria	FEMALE PERSON	l a i oː ɹ k i	west2443	13039
31039	Pintupi-Luritja	FEMALE PERSON	m i ɲ m a	pint1250	12981
31040	Pintupi-Luritja	FEMALE PERSON	t u t c u	pint1250	12981
31041	Pintupi-Luritja	FEMALE PERSON	k u ŋ k a	pint1250	12981
31042	Pirriya	FEMALE PERSON	w a r u ŋ o	pirr1240	13078
31043	Pitjantjatjara	FEMALE PERSON	k u ŋ k a	pitj1243	12981
31044	Pitjantjatjara	FEMALE PERSON	m i ɲ m a	pitj1243	12981
31045	Pitta Pitta	FEMALE PERSON	p a r a c a	pitt1247	13046
31046	Rirratjingu	FEMALE PERSON	b a ʈ a m i	rirr1238	12998
31047	Rirratjingu	FEMALE PERSON	m i j a l k	rirr1238	12998
31048	Rirratjingu	FEMALE PERSON	d̪ aː j k a	rirr1238	12998
31049	Ritarungo	FEMALE PERSON	d̪ i ŋ ʔ	rita1239	12999
31050	Dhalandji	FEMALE PERSON	w a l j u n	dhal1245	13050
31051	Dhargari	FEMALE PERSON	m a c a ŋ u	dhar1247	13043
31052	Umpila	FEMALE PERSON	w a j i m u	umpi1239	13072
31053	Wajarri	FEMALE PERSON	m u n i	waja1257	13054
31054	Wagaya	FEMALE PERSON	k i ɹ i r	waga1260	13004
31058	Wangganguru	FEMALE PERSON	b u k u	wang1290	12984
31059	Pintiini	FEMALE PERSON	m i ɲ m a	pint1251	12981
31060	Wanggamala	FEMALE PERSON	w a r a	wang1289	13071
31061	Ngura	FEMALE PERSON	w a ɭ g a	ngur1261	13001
31063	Wardandi	FEMALE PERSON	j o ɹ k a	ward1248	13031
31064	Warrgamay	FEMALE PERSON	ŋ u l m b u ɽ u	warr1255	12980
31065	Warlmanpa	FEMALE PERSON	k a ɳ t a	warl1255	13003
31066	Warlpiri	FEMALE PERSON	k a ɳ t a	warl1254	13003
31067	Warluwara	FEMALE PERSON	j a r a j a n a	warl1256	13051
31068	Wanman	FEMALE PERSON	w a n a c a r a	wanm1242	13029
31069	Wariyangga	FEMALE PERSON	p u r a ɖ i	wari1262	13049
31070	Warumungu	FEMALE PERSON	k i r i c i	waru1265	13004
31071	Warrungo	FEMALE PERSON	w a r ŋ u	waru1264	1
31072	Wathawurrung	FEMALE PERSON	b a g u r k	wath1238	13018
31073	Wadiwadi	FEMALE PERSON	l ʔ e j oː ɹ	wadi1249	13039
31074	Wajuk	FEMALE PERSON	c a kː e ɹ	waju1234	13031
31075	Western Arrarnta	FEMALE PERSON	a r k u t c a	west2441	13052
31076	Wik-Mungkan	FEMALE PERSON	w a n c	wikm1247	13030
31077	Wiradhuri	FEMALE PERSON	e nː a ɹ	wira1262	13032
31078	Wirangu-Nauo	FEMALE PERSON	w i j a n a	wira1260	13016
31079	Woiwurrung	FEMALE PERSON	b a d c u r	woiw1237	13047
31080	Wulguru	FEMALE PERSON	g u ɹ a	wulg1239	13059
31081	Yabula Yabula	FEMALE PERSON	m u r a k e	yabu1234	12976
31082	Yagara	FEMALE PERSON	d z i u n d a h l	yaga1262	13083
31083	Yalarnnga	FEMALE PERSON	m i ɳ m i r i	yala1262	13035
31084	Yan-nhangu	FEMALE PERSON	m u ɳ k a ŋ u	yann1237	13005
31085	Yandruwandha	FEMALE PERSON	j i w a	yand1253	13021
31086	Yandruwandha	FEMALE PERSON	n̪ i w a	yand1253	13021
31087	Yanyuwa	FEMALE PERSON	a j i b a w u ɲ a r a	yany1243	13041
31088	Yarluyandi	FEMALE PERSON	w i d l a	yarl1238	13040
31089	Yawarawarga	FEMALE PERSON	t c i w a ɹ a	yawa1258	13008
31090	Yidiñ	FEMALE PERSON	w a ɹ a j w a ɹ a j	yidi1250	13070
31091	Yindjibarndi	FEMALE PERSON	w a ɖ i r a	yind1247	12974
31092	Yindjilandji	FEMALE PERSON	g ɪ ɹ e ɹ ɪ	yind1248	13004
31093	Bidyara	FEMALE PERSON	w o ɹ m e g oː n a	bidy1243	12991
31094	Yirandhali	FEMALE PERSON	w j m u r j	yira1239	13072
31095	Yorta Yorta	FEMALE PERSON	w i ɲ a r	yort1237	13025
31097	Yulparitja	FEMALE PERSON	m i r k a c a r a	yulp1238	12996
#
9920	Adnyamathanha	FIRE	a ɖ ɭ a	adny1235	4129
9921	Aghu Tharnggalu	FIRE	m o	aghu1254	4099
9922	Alyawarr	FIRE	r w a	alya1239	4113
9923	Andegerebinha	FIRE	u ɹ e	ande1247	4113
9924	Arabana	FIRE	m a k a	arab1267	4100
9925	Awabakal	FIRE	k o i j u g	awab1243	4089
9926	Badimaya	FIRE	g a ɭ a	badi1246	4129
9927	Badjiri	FIRE	w i c i	badj1244	4083
9928	Yugambeh-Bandjalang	FIRE	w eː b ɹ a	band1339	4106
9929	Kabikabi	FIRE	g i ɹ a	kabi1260	4118
9930	Southern Maric	FIRE	b u ɖ i	sout2765	4084
9931	Bilinara	FIRE	b u b a	bili1250	4123
9932	Biri	FIRE	b u ɹ i	biri1256	4084
9933	Birrpayi	FIRE	u e a n	birr1241	4089
9934	Bularnu	FIRE	m a n̪ a l i	bula1255	4092
9935	Bunganditj	FIRE	w i j n	bung1264	4083
9936	Colac	FIRE	w eː i ŋ	cola1237	4083
9937	Hawkesbury	FIRE	g u j u ŋ	hawk1239	4089
9938	Dhangu	FIRE	d̪ a ŋ u t̪ a	dhan1270	4079
9939	Thurawal	FIRE	k a n b i	thur1254	4091
9940	Sydney	FIRE	g u i n o n	sydn1236	4089
9941	Dharumbal	FIRE	b u l i	dhar1248	4080
9942	Dayi	FIRE	g u ʈ h a	dayi1244	4078
9943	Dhudhuroa	FIRE	k u r a	dhud1236	4088
9944	Dhurga	FIRE	k u n ʔ b eː	dhur1239	4091
9945	Dhuwal	FIRE	g u ʈ h a	dhuw1249	4078
9947	Dieri	FIRE	t u d u	dier1241	4098
9948	Dyaabugay	FIRE	b i ɹ i	dyaa1242	4112
9949	Djambarrpuyngu	FIRE	g u ʈ h a	djam1256	4078
9950	Djapu	FIRE	g u ʈ h a	djap1238	4078
9951	Djinang	FIRE	d c u ŋ g i	djin1253	4075
9953	Duungidjawu	FIRE	g oː j oː m	duun1241	4089
9954	Dyirbal	FIRE	b u n i	dyir1250	4114
9955	Wadjigu	FIRE	b u ɖ i	wadj1255	4084
9956	Gamilaraay	FIRE	w a g i	gami1243	4085
9957	Gangulu	FIRE	b u ɹ i	gang1268	4084
9958	Kalali	FIRE	w i	kala1380	4083
9959	Gureng Gureng	FIRE	n oː n	gure1255	4110
9960	Gudjal	FIRE	d a ɹ u	gudj1237	4097
9961	Gumatj	FIRE	g u ʈ h a	guma1253	4078
9962	Kumbainggar	FIRE	w aː g a j	kumb1268	4085
9963	Gunditjmara	FIRE	w eː	gund1249	4083
9964	Northern Inland Yui	FIRE	c a n b e	nort2760	4091
9965	Kunggari	FIRE	b u ɹ i	kung1258	4084
9966	Gunya	FIRE	b u ɖ i	guny1241	4084
9967	Gupapuyngu	FIRE	g u ʈ h a	gupa1247	4078
9968	Gurindji	FIRE	w a ɭ u	guri1247	4113
9969	Guugu Yimidhirr	FIRE	m e a n a ŋ	gugu1255	4092
9970	Guwa	FIRE	w u l a	guwa1242	4122
9971	Guyani	FIRE	i t l a	guya1249	4129
9972	Sydney	FIRE	g u e j o ŋ	sydn1236	4089
9973	Jaru	FIRE	d c a o	jaru1254	4086
9975	Djiwarli	FIRE	k a ɭ a	djiw1241	4129
9976	Walmajarri	FIRE	w a ɭ u	walm1241	4113
9977	Kanju	FIRE	j u m a	kanj1260	4099
9978	Kalkutung	FIRE	u c a n	kalk1246	4128
9979	Gamilaraay	FIRE	w i	gami1243	4083
9980	Karadjeri	FIRE	k a ɹ i t a	kara1476	4075
9982	Kariyarra	FIRE	p u k a r a	kari1304	4127
9984	Kartujarra	FIRE	ŋ u j i m p u ɹ a	kart1247	4090
9985	Karruwali	FIRE	t oː ɹ oː	karr1236	4098
9986	Gathang	FIRE	w u t t a	gath1234	4095
9987	Kaurna	FIRE	g a d l a	kaur1267	4129
9988	Kaurna	FIRE	p eː a	kaur1267	4129
9989	Northern Sunraysia	FIRE	n i k	nort2756	4126
9990	Kuku-Uwan	FIRE	t̪ u m a	kuku1280	4099
