Subgroup	Language	GlossID	Gloss	PhonemecizedForm	CognateCode
Kanyara-Mantharta	Tharrgari	11	bad	puka	4
Paman	Thaynakwith	11	bad	ŋkapɹ	93
Paman	Umpila	11	bad	wuʔuma	51
Paman	Uradhi	11	bad	oiyopa	112
Garrwan	Waanyi	11	bad	patkitikiti	127
Central NSW	Wailwan	11	bad	yoːɹal	117
Kartu	Wajarri	11	bad	wiɲaːn	70
Warluwaric	Wakaya	11	bad	ŋupuŋupu	32
Wati	Wangkajunga	11	bad	waʎku	8
Karnic	Wangkumara	11	bad	winne-winne	124
Nyungar	Wardandi	11	bad	wokkine	103
Dyirbalic	Wargamay	11	bad	wiːkina	25
Ngumpin-Yapa	Warlmanpa	11	bad	puːwayara-ma-nta	12
Ngumpin-Yapa	Warlpiri	11	bad	ŋawu	12
Warluwaric	Warluwarra	11	bad	pit̪ina	12
Wati	Warnman	11	bad	ŋaɭkacuwa	46
Kanyara-Mantharta	Warriyangga	11	bad	wal̪i-ri-a	4
WestVictoria	Warrnambool	11	bad	ŋamincaɹ	118
Warumungic	Warumungu	11	bad	waŋu	28
Maric	Warungu	11	bad	walwacari	69
Nyungar	Watjuk	11	bad	woʈhy	47
Kulin	Wemba-Wemba	11	bad	yat̪aŋka	26
Arandic	Western Arrarnta	11	bad	kuɳe	123
Paman	Wik-Ngathan	11	bad	way	10
Central NSW	Wiradjuri	11	bad	yiŋil	52
Thura-Yura	Wirangu	11	bad	ŋont̪a	31
Wororan	Worrorra	11	bad	iwari; -wari	148
Dyirbalic	Wulguru	11	bad	wuɹaŋ	35
Wororan	Wunambal	11	bad	ˈɑɾiwɑ	152
Kalkatungic	Yalarnnga	11	bad	nokkeɖi	54
Karnic	Yandruwandha	11	bad	muɭundi	24
Warluwaric	Yanyuwa	11	bad	yincirkincir	62
Karnic	Yarluyandi	11	bad	man̪a	25
Eastern Nyulnyulan	Yawuru	11	bad	puka	4
Paman	Yidiny	11	bad	yaɹpul	82
Ngayarta	Yindjibarndi	11	bad	yuɳtiɹi	10
Kartu	Yingkarta	11	bad	wampu	14
Paman	Yir Yoront	11	bad	wiɹʈyi+ɹ	35
Yotayotic	Yorta Yorta	11	bad	mutːheː	12
Wati	Yulparija	11	bad	puta	13
Central NSW	Yuwaalaraay	11	bad	kakɹil	50
Thura-Yura	Adnyamathanha	100	be alive	ipini	13
Arandic	Alyawarr	100	be alive	itət̪	25
Karnic	Arabana	100	be alive	ŋaŋka	5
Western Nyulnyulan	Bardi	100	be alive	cuː cu	73
Paman	Barrow Point	100	be alive	ampuːrkhu	18
Maric	Bidyara-Gungabula	100	be alive	t̪uwaʈ	48
Maric	Biri	100	be alive	tunpi	20
Warluwaric	Bularnu	100	be alive	wakakama	5
Maningrida	Burarra	100	be alive	wanŋu nega	9
Yuin-Kuri	Darkinyung	100	be alive	mutaŋ	14
Yuin-Kuri	Dharawal	100	be alive	ngala	14
Yuin-Kuri	Dharuk	100	be alive	mutuŋ	14
Maric	Dharumbal	100	be alive	muntar	58
Yolngu	Dhayyi	100	be alive	walŋa	9
Yuin-Kuri	Dhurga	100	be alive	maɹåwan	14
Karnic	Diyari	100	be alive	t̪ipie	13
Paman	Djabugay	100	be alive	tukir	34
Yolngu	Djinang	100	be alive	wanŋi ɲiniɟi	9
Waka-Kabi	Duungidjawu	100	be alive	mil	53
Dyirbalic	Dyirbal	100	be alive	kunka	26
Central NSW	Gamilaraay	100	be alive	yínaɹ	14
Maric	Gangulu	100	be alive	tunpi	20
Garrwan	Garrwa	100	be alive	wankicpa	5
Bandjalangic	Githabul	100	be alive	yeːnka- (yeːnka-)	57
Yolngu	Golpa	100	be alive	ɲiːna	54
Bunuban	Gooniyandi	100	be alive	wanka	5
Yolngu	Gumatj	100	be alive	walŋa	9
Gumbaynggiric	Gumbaynggir	100	be alive	kuːnu	36
Yolngu	Gupapuyngu	100	be alive	walŋa	9
Ngumpin-Yapa	Gurindji	100	be alive	wiʈan manana	4
Thura-Yura	Guyani	100	be alive	tepi	13
Ngumpin-Yapa	Jaru	100	be alive	waɲci	4
Kanyara-Mantharta	Jiwarli	100	be alive	wanka	39
Kalkatungic	Kalkatungu	100	be alive	it̪i	51
Marrngu	Karajarri	100	be alive	winaɲ	5
Wati	Kartujarra	100	be alive	wanka	5
Thura-Yura	Kaurna	100	be alive	wantenti	12
Paman	Koko-Bera	100	be alive	karént̪əl	59
Paman	Kugu Nganhcara	100	be alive	yet̪ala	51
NorthernIsolate	Kukatj	100	be alive	yiːc	51
Wati	Kukatja	100	be alive	waŋaɹi-kona	5
Karnic	Kungadutyi	100	be alive	t̪iba	13
Paman	Kunjen	100	be alive	udn-g	41
Ngayarta	Kurrama	100	be alive	wanka	5
Paman	Kuuk Thaayorre	100	be alive	kunka	26
Paman	Kuuku-Ya’u	100	be alive	yalumana	50
Yardli	Malyangapa	100	be alive	t̪ipi	13
Wati	Martu Wangka	100	be alive	wanka	5
Paman	Mbabaram	100	be alive	(a)mɛr(ə)	63
Paman	Mbakwithi	100	be alive	lat̪imi	3
Mirniny	Mirniny	100	be alive	ŋuɳta	27
Ngumpin-Yapa	Mudburra	100	be alive	wanka	5
Muruwaric	Muruwari	100	be alive	pat̪a	31
Thura-Yura	Narrungga	100	be alive	mampaliya	16
Karnic	Ngamini	100	be alive	ŋamana	32
Ngumpin-Yapa	Ngardily	100	be alive	wankaɹu	5
Ngumpin-Yapa	Ngarinyman	100	be alive	waɲci	4
Ngayarta	Ngarla	100	be alive	wanka	5
Ngayarta	Ngarluma	100	be alive	wanka	5
Lower Murray	Ngarrindjeri	100	be alive	tumpa	19
Central NSW	Ngiyambaa	100	be alive	måwan	7
Kartu	Nhanta	100	be alive	wawɭa	6
Paman	Ntra’ngith	100	be alive	ʔanʔin	64
Thura-Yura	Nukunu	100	be alive	puru	12
Marrngu	Nyangumarta	100	be alive	wanka	5
Eastern Nyulnyulan	Nyikina	100	be alive	nōnci	73
Western Nyulnyulan	Nyulnyul	100	be alive	niɲci	73
Paakantyi	Paakantyi	100	be alive	puriɲa	12
Paman	Pakanh	100	be alive	yet̪a	51
Ngayarta	Panyjima	100	be alive	wanka	5
Thura-Yura	Parnkala	100	be alive	waririti	13
Kanyara-Mantharta	Payungu	100	be alive	waɹul̪a	5
Wati	Pintupi-Luritja	100	be alive	wankaɹu	5
Karnic	Pitta-Pitta	100	be alive	kimpa	1
Yolngu	Ritharrngu	100	be alive	walŋa	9
Kanyara-Mantharta	Thalanyji	100	be alive	wanka	5
Yuin-Kuri	Thanggati	100	be alive	ɲina	14
Kanyara-Mantharta	Tharrgari	100	be alive	yukari	5
Paman	Umpila	100	be alive	yiːʔilama	42
Paman	Uradhi	100	be alive	aⁿtima	21
Paman	Uw Oykangand	100	be alive	utn.	26
Garrwan	Waanyi	100	be alive	wanka	5
Central NSW	Wailwan	100	be alive	muwan	7
Kartu	Wajarri	100	be alive	wanka	5
Warluwaric	Wakaya	100	be alive	wanku	5
Wati	Wangkajunga	100	be alive	wankari	5
Karnic	Wangkumara	100	be alive	t̪iba	13
Nyungar	Wardandi	100	be alive	ŋanta-pat	68
Dyirbalic	Wargamay	100	be alive	kunga	26
Ngumpin-Yapa	Warlpiri	100	be alive	yukuɹi	5
Warluwaric	Warluwarra	100	be alive	waka	5
Wati	Warnman	100	be alive	wanka	5
Kanyara-Mantharta	Warriyangga	100	be alive	wanka	39
WestVictoria	Warrnambool	100	be alive	yuloɲ	40
Warumungic	Warumungu	100	be alive	wankka	5
Nyungar	Watjuk	100	be alive	wongin	5
Kulin	Wemba-Wemba	100	be alive	yuma	14
Arandic	Western Arrarnta	100	be alive	itet̪e	25
Central NSW	Wiradjuri	100	be alive	yantu-nt̪u palun-kiri.	14
Thura-Yura	Wirangu	100	be alive	yaniɲ	17
Dyirbalic	Wulguru	100	be alive	walama	43
Kalkatungic	Yalarnnga	100	be alive	yut̪uwara	30
Karnic	Yandruwandha	100	be alive	t̪ipin̪ina	13
Warluwaric	Yanyuwa	100	be alive	l̪uŋkurincara	37
Karnic	Yarluyandi	100	be alive	t̪ipaɳaŋka	13
Eastern Nyulnyulan	Yawuru	100	be alive	nōnja	73
Paman	Yidiny	100	be alive	tukiɹ	49
Ngayarta	Yindjibarndi	100	be alive	wankari	7
Kartu	Yingkarta	100	be alive	wanka	5
Paman	Yir Yoront	100	be alive	yirkuwr	26
Yotayotic	Yorta Yorta	100	be alive	t̪ona	24
Wati	Yulparija	100	be alive	wanka	5
Central NSW	Yuwaalaraay	100	be alive	wila-y	14
Thura-Yura	Adnyamathanha	209	beard	ŋoːɾaka	6
Paman	Aghu-Tharrnggala	209	beard	wukəɹ	45
Arandic	Alyawarr	209	beard	arwəʈ	1
Arandic	Antekerrepenhe	209	beard	arult	1
Karnic	Arabana	209	beard	ŋanka	6
Kartu	Badimaya	209	beard	ŋaŋu	6
Western Nyulnyulan	Bardi	209	beard	ŋuʎku	48
Paman	Barrow Point	209	beard	walar	11
Waka-Kabi	Batyala	209	beard	yeɹan	1
Maric	Bidyara-Gungabula	209	beard	ŋankaʈ	1
Maric	Biri	209	beard	ŋaŋka	6
Bunuban	Bunuba	209	beard	t̪awuɹu	17
Arandic	Central Anmatyerr	209	beard	aralt	1
Yuin-Kuri	Darkinyung	209	beard	yaring	1
Yolngu	Dhangu	209	beard	buːlucu(ʔ)	14
Yuin-Kuri	Dharawal	209	beard	yaɹaɲ	11
Maric	Dharawala	209	beard	ŋanka	6
Yuin-Kuri	Dharuk	209	beard	yariŋ	1
Maric	Dharumbal	209	beard	ŋanka	26
Yuin-Kuri	Dhurga	209	beard	yaɹaɲ	1
Karnic	Diyari	209	beard	ŋanka	6
Paman	Djabugay	209	beard	ɲuŋka	6
Yolngu	Djinang	209	beard	ɟabirmar	22
Waka-Kabi	Duungidjawu	209	beard	yeːtcaɹ	47
Dyirbalic	Dyirbal	209	beard	ɲumpul	34
Central NSW	Gamilaraay	209	beard	yiri	1
Maric	Gangulu	209	beard	ŋaŋka	6
Garrwan	Garrwa	209	beard	camuka	5
Bandjalangic	Githabul	209	beard	yaɹayn	1
Bunuban	Gooniyandi	209	beard	ŋoːɲcoːŋoːɲcoː	58
Maric	Gugu-Badhun	209	beard	tɑlpɑɹ̌	2
Yolngu	Gumatj	209	beard	d̪awarak	14
Gumbaynggiric	Gumbaynggir	209	beard	ŋuːpi	37
Maric	Gunggari	209	beard	ŋaŋa	6
Yolngu	Gupapuyngu	209	beard	d̪awarak	14
Ngumpin-Yapa	Gurindji	209	beard	cika	10
Maric	Guwamu	209	beard	ŋaŋa	6
Thura-Yura	Guyani	209	beard	ŋeɳka	6
Jaminjungan	Jaminjung	209	beard	t̪awiric	17
Ngumpin-Yapa	Jaru	209	beard	ŋaṇka	6
Kanyara-Mantharta	Jiwarli	209	beard	capuʈa	20
Paman	Kaanju	209	beard	watumu	12
Kalkatungic	Kalkatungu	209	beard	yaɳpar	24
Marrngu	Karajarri	209	beard	ŋulku	6
Ngayarta	Kariyarra	209	beard	ŋaɹŋka	6
Wati	Kartujarra	209	beard	ŋankur	6
Thura-Yura	Kaurna	209	beard	ŋaɹkeaɹu	16
Arandic	Kaytetye	209	beard	arwete	28
Paman	Koko-Bera	209	beard	t̪aw moŋór	41
Paman	Kugu Nganhcara	209	beard	t̪aː panci	21
NorthernIsolate	Kukatj	209	beard	t̪alpiɹ	2
Wati	Kukatja	209	beard	ŋaŋuṛ	6
Paman	Kuku Yalanji	209	beard	wallaɹ	11
Karnic	Kungadutyi	209	beard	ŋaɳka/ŋanka	6
Paman	Kunjen	209	beard	agom	25
Ngayarta	Kurrama	209	beard	cawuʈa	9
Paman	Kuuku-Ya’u	209	beard	watum	12
Paman	Linngithigh	209	beard	koʔ-ŋa	6
Kartu	Malgana	209	beard	ŋaɲka	6
Yardli	Malyangapa	209	beard	ŋankuɾu	6
Maric	Margany	209	beard	ŋaŋa	6
Wati	Martu Wangka	209	beard	ŋaɳkurpa	6
Kulin	Mathi-Mathi	209	beard	ŋaɹaki	6
Mayi	Mayi-Kulan	209	beard	yanpar	3
Mayi	Mayi-Yapi	209	beard	yanpar	3
Paman	Mbabaram	209	beard	t̪ulba	2
Paman	Mbakwithi	209	beard	ŋgaʔu-ŋa	6
Mirniny	Mirniny	209	beard	ŋaɳkur	35
Karnic	Mithaka	209	beard	ŋanka walaɹa	6
Ngumpin-Yapa	Mudburra	209	beard	ŋaɳka	6
Muruwaric	Muruwari	209	beard	yaraɲ	1
Thura-Yura	Narrungga	209	beard	yaŋka	6
Karnic	Ngamini	209	beard	ŋanka	6
Wororan	Ngarinyin	209	beard	oyoɳtu (minti)	59
Ngumpin-Yapa	Ngarinyman	209	beard	cika	10
Ngayarta	Ngarla	209	beard	ŋaɳka	6
Ngayarta	Ngarluma	209	beard	ŋaɳka	6
Lower Murray	Ngarrindjeri	209	beard	mɳaki	7
Central NSW	Ngiyambaa	209	beard	yaray	1
Kartu	Nhanta	209	beard	ŋaɳkur	6
Thura-Yura	Nukunu	209	beard	ŋaɾŋka	6
Marrngu	Nyangumarta	209	beard	ŋaɳka	6
Eastern Nyulnyulan	Nyikina	209	beard	ŋuʎku	48
Western Nyulnyulan	Nyulnyul	209	beard	ci.(ɹ)t	50
Paakantyi	Paakantyi	209	beard	woːka bulki	43
Paman	Pakanh	209	beard	t̪aː t̪epːa	21
Ngayarta	Panyjima	209	beard	cawuʈa	9
Thura-Yura	Parnkala	209	beard	ŋaɳka	6
Kanyara-Mantharta	Payungu	209	beard	ŋaɳka	6
Wati	Pintupi-Luritja	209	beard	ŋaɳkurpa	6
Karnic	Pitta-Pitta	209	beard	nuɹca	4
Lower Murray	Pytu Reach	209	beard	mɳaki	7
Yolngu	Ritharrngu	209	beard	d̪awarak	17
Kanyara-Mantharta	Thalanyji	209	beard	ŋaɳka	6
Yuin-Kuri	Thanggati	209	beard	yi-ɹin	1
Kanyara-Mantharta	Tharrgari	209	beard	ŋaʈka	6
Paman	Umpila	209	beard	puːcan	21
Paman	Uradhi	209	beard	aŋwocomo	27
Garrwan	Waanyi	209	beard	camanku	5
Central NSW	Wailwan	209	beard	yeɹine	1
Kartu	Wajarri	209	beard	ŋaɹŋur	6
Warluwaric	Wakaya	209	beard	cin̪inku	42
Wati	Wangkajunga	209	beard	ŋaɳkurpa	6
Karnic	Wangkumara	209	beard	ŋanka	6
Nyungar	Wardandi	209	beard	nuɳga	6
Dyirbalic	Wargamay	209	beard	calpaɹa	2
Ngumpin-Yapa	Warlmanpa	209	beard	caŋaɳka	5
Ngumpin-Yapa	Warlpiri	209	beard	cimiɭi	5
Warluwaric	Warluwarra	209	beard	t̪awuɹunu	17
Wati	Warnman	209	beard	ŋaɳŋaɲpa	6
Kanyara-Mantharta	Warriyangga	209	beard	capuʈa	20
Warumungic	Warumungu	209	beard	caɲanka	5
Maric	Warungu	209	beard	ŋanka	2
Nyungar	Watjuk	209	beard	nanache	6
Kulin	Wemba-Wemba	209	beard	ŋininuk	23
Arandic	Western Arrarnta	209	beard	iŋiɲa	29
Central NSW	Wiradjuri	209	beard	yaŋnayin	1
Thura-Yura	Wirangu	209	beard	ŋoɳka	8
Wororan	Worrorra	209	beard	tawuɹuma	17
Wororan	Wunambal	209	beard	ˈtoɹu	17
Kalkatungic	Yalarnnga	209	beard	yunpul	2
Karnic	Yandruwandha	209	beard	ŋanka	6
Eastern Nyulnyulan	Yawuru	209	beard	ŋuʎku	48
Ngayarta	Yindjibarndi	209	beard	cawuʈa	9
Kartu	Yingkarta	209	beard	ŋuŋa	6
Paman	Yir Yoront	209	beard	t̪aw mitin	40
Yotayotic	Yorta Yorta	209	beard	yariŋ	1
Wati	Yulparija	209	beard	ŋaɳkur(pa)	6
Central NSW	Yuwaalaraay	209	beard	yaray	1
Thura-Yura	Adnyamathanha	12	belly	waɭɭa	36
Paman	Aghu-Tharrnggala	12	belly	ɹom	124
Arandic	Alyawarr	12	belly	atnəʈ	55
Arandic	Antekerrepenhe	12	belly	atneʈ	55
Karnic	Arabana	12	belly	yarakoːɹa	51
Kartu	Badimaya	12	belly	wari	67
Western Nyulnyulan	Bardi	12	belly	nuŋu [-ŋu]	138
Paman	Barrow Point	12	belly	ɑmbul	78
Waka-Kabi	Batyala	12	belly	tuŋuɲ	30
Maric	Bidyara-Gungabula	12	belly	pancuʈ	55
Maric	Biri	12	belly	ŋalku	38
Warluwaric	Bularnu	12	belly	waʈulu	29
Maningrida	Burarra	12	belly	mela	81
Arandic	Central Anmatyerr	12	belly	mweɭk	55
Yuin-Kuri	Darkinyung	12	belly	yukul	30
Yolngu	Dhangu	12	belly	guɭun(ʔ)	15
Yuin-Kuri	Dharawal	12	belly	pint̪i	30
Maric	Dharawala	12	belly	pancuʈ	97
Yuin-Kuri	Dharuk	12	belly	paraŋ	30
Maric	Dharumbal	12	belly	pulu	55
Yolngu	Dhayyi	12	belly	guɭun	18
Yuin-Kuri	Dhurga	12	belly	pinci	30
Karnic	Diyari	12	belly	mundɹa koːdnabidie	2
Paman	Djabugay	12	belly	wupiy	52
Yolngu	Djinang	12	belly	guɳgi ɟiricar	16
Waka-Kabi	Duungidjawu	12	belly	taweɹiɹ	45
Dyirbalic	Dyirbal	12	belly	pampa	97
Central NSW	Gamilaraay	12	belly	wy-yeːɹ	28
Maric	Gangulu	12	belly	ŋalku	75
Garrwan	Garrwa	12	belly	wutu	130
Bandjalangic	Githabul	12	belly	muŋ	20
Yolngu	Golpa	12	belly	ŋund̪urk	115
Yolngu	Gumatj	12	belly	ŋun̪d̪urk	15
Gumbaynggiric	Gumbaynggir	12	belly	puluŋ	44
Maric	Gunggari	12	belly	pinci	30
Yolngu	Gupapuyngu	12	belly	ŋun̪d̪urk	17
Ngumpin-Yapa	Gurindji	12	belly	wilpirwaɹi	31
Maric	Guwamu	12	belly	pancuʈ	30
Thura-Yura	Guyani	12	belly	cuɭpa	107
Paman	Ikarranggal	12	belly	oɹom	109
Jaminjungan	Jaminjung	12	belly	puru	140
Ngumpin-Yapa	Jaru	12	belly	ŋimal	12
Kanyara-Mantharta	Jiwarli	12	belly	ŋaɭu	7
Paman	Kaanju	12	belly	yulqi	104
Kalkatungic	Kalkatungu	12	belly	putu	50
Marrngu	Karajarri	12	belly	ŋaɭu	4
Ngayarta	Kariyarra	12	belly	ŋaɭu	7
Wati	Kartujarra	12	belly	wiɭa	42
Thura-Yura	Kaurna	12	belly	ŋaŋkimunto	12
Arandic	Kaytetye	12	belly	atnete	55
Paman	Koko-Bera	12	belly	marp	92
Paman	Kugu Nganhcara	12	belly	ŋaŋka	63
NorthernIsolate	Kukatj	12	belly	puːɹ	69
Wati	Kukatja	12	belly	ŋamuluɹa	12
Paman	Kuku Yalanji	12	belly	tepaɹ	86
Karnic	Kungadutyi	12	belly	mira	37
Paman	Kunjen	12	belly	orkol	116
Ngayarta	Kurrama	12	belly	ŋaɭu	7
Paman	Kuuk Thaayorre	12	belly	ŋeːŋka	63
Paman	Kuuku-Ya’u	12	belly	t̪ulʔi	108
Kartu	Malgana	12	belly	wiɭku	8
Yardli	Malyangapa	12	belly	yuɳda	21
Maric	Margany	12	belly	ɹolgo	96
Wati	Martu Wangka	12	belly	wiɭa	102
Kulin	Mathi-Mathi	12	belly	wichopi	44
Mayi	Mayi-Kulan	12	belly	ŋapara	70
Mayi	Mayi-Yapi	12	belly	ŋapara	58
Paman	Mbabaram	12	belly	pungiɹ	93
Paman	Mbakwithi	12	belly	ɹa	73
Mirniny	Mirniny	12	belly	wiɭa	74
Karnic	Mithaka	12	belly	wopu	40
Ngumpin-Yapa	Mudburra	12	belly	macula	31
Muruwaric	Muruwari	12	belly	tuku	47
Thura-Yura	Narrungga	12	belly	waŋki	34
Karnic	Ngamini	12	belly	tunɾu	26
Ngumpin-Yapa	Ngardily	12	belly	munta	12
Ngumpin-Yapa	Ngarinyman	12	belly	macul	32
Ngayarta	Ngarla	12	belly	ŋayiɲ	7
Ngayarta	Ngarluma	12	belly	ŋaɭu	7
Lower Murray	Ngarrindjeri	12	belly	ŋuʈe [?]	27
Central NSW	Ngiyambaa	12	belly	puɹpitiʈ	105
Kartu	Nhanta	12	belly	witku	8
Thura-Yura	Nukunu	12	belly	yuku	12
Marrngu	Nyangumarta	12	belly	ŋaɭu	3
Eastern Nyulnyulan	Nyikina	12	belly	nuŋu	138
Western Nyulnyulan	Nyulnyul	12	belly	noŋ	138
Paakantyi	Paakantyi	12	belly	munt̪a	21
Paman	Pakanh	12	belly	ŋaŋka	63
Ngayarta	Panyjima	12	belly	ŋaɭu	7
Thura-Yura	Parnkala	12	belly	ŋaŋkalla	33
Kanyara-Mantharta	Payungu	12	belly	paɭuɲu	56
Wati	Pintupi-Luritja	12	belly	yapata	74
Karnic	Pitta-Pitta	12	belly	ŋampa	26
Lower Murray	Pytu Reach	12	belly	ŋuʈe [?]	27
Gunwinyguan	Rembarrnga	12	belly	wuru-na	144
Yolngu	Ritharrngu	12	belly	ŋuːy	18
Kanyara-Mantharta	Thalanyji	12	belly	paɭuɲu	56
Yuin-Kuri	Thanggati	12	belly	t̪ukul	30
Kanyara-Mantharta	Tharrgari	12	belly	ŋaɭu	7
Paman	Thaynakwith	12	belly	ara	73
Paman	Umpila	12	belly	t̪ulqi	10
Paman	Uradhi	12	belly	tǐpa	90
Paman	Uw Oykangand	12	belly	alŋka-	88
Garrwan	Waanyi	12	belly	muwa	134
Central NSW	Wailwan	12	belly	tuku	105
Kartu	Wajarri	12	belly	wari	67
Warluwaric	Wakaya	12	belly	wutal	53
Wati	Wangkajunga	12	belly	ɲaʈu	74
Karnic	Wangkumara	12	belly	ŋuɹunta	46
Nyungar	Wardandi	12	belly	kupil	25
Dyirbalic	Wargamay	12	belly	yulku	82
Ngumpin-Yapa	Warlmanpa	12	belly	cuŋuʎpa	13
Ngumpin-Yapa	Warlpiri	12	belly	miyalu	24
Wati	Warnman	12	belly	ɲuɹu	42
Kanyara-Mantharta	Warriyangga	12	belly	t̪uɭi	16
WestVictoria	Warrnambool	12	belly	wiɹik	126
Warumungic	Warumungu	12	belly	wacirki	13
Maric	Warungu	12	belly	ŋami	66
Nyungar	Watjuk	12	belly	kobbalo	25
Kulin	Wemba-Wemba	12	belly	wucəpuk	44
Arandic	Western Arrarnta	12	belly	tneʈe	55
Paman	Wik-Ngathan	12	belly	t̪œlp	10
Central NSW	Wiradjuri	12	belly	ŋuɹuwi	30
Thura-Yura	Wirangu	12	belly	waɳa	35
Dyirbalic	Wulguru	12	belly	kapa	108
Kalkatungic	Yalarnnga	12	belly	pud̪u	50
Karnic	Yandruwandha	12	belly	tundɹu	26
Karnic	Yarluyandi	12	belly	tundiɹu	26
Eastern Nyulnyulan	Yawuru	12	belly	nuŋu	138
Paman	Yidiny	12	belly	walŋka	65
Ngayarta	Yindjibarndi	12	belly	ŋaɭu	7
Kartu	Yingkarta	12	belly	waelko	8
Paman	Yir Yoront	12	belly	ŋere(l)	100
Yotayotic	Yorta Yorta	12	belly	pulli	44
Wati	Yulparija	12	belly	cuni	9
Central NSW	Yuwaalaraay	12	belly	mupal	28
Thura-Yura	Adnyamathanha	13	below	yutuyutu	22
Paman	Aghu-Tharrnggala	13	below	ruytə	86
Arandic	Alyawarr	13	below	kwutnəŋ	41
Arandic	Antekerrepenhe	13	below	kwen	41
Karnic	Arabana	13	below	tuɹu	23
Western Nyulnyulan	Bardi	13	below	yur ni	102
Paman	Barrow Point	13	below	ata	18
Ngumpin-Yapa	Bilinarra	13	below	kaɲcura	14
Maric	Biri	13	below	paɹa	18
Bunuban	Bunuba	13	below	papuru	102
Arandic	Central Anmatyerr	13	below	kune	41
Yuin-Kuri	Dharuk	13	below	kati	27
Yuin-Kuri	Dhurga	13	below	gudd̪a	51
Karnic	Diyari	13	below	tuɹu	23
Paman	Djabugay	13	below	ciwari	36
Dyirbalic	Dyirbal	13	below	-i	85
Central NSW	Gamilaraay	13	below	ŋataː	15
Maric	Gangulu	13	below	paɹa	18
Garrwan	Garrwa	13	below	wayka	48
Bandjalangic	Githabul	13	below	cuy	92
Bunuban	Gooniyandi	13	below	paɹpiri	102
Maric	Gugu-Badhun	13	below	patamali	18
Maric	Gunggari	13	below	parantu	18
Yolngu	Gupapuyngu	13	below	ŋurugu	8
Ngumpin-Yapa	Gurindji	13	below	kaɲcura	14
Thura-Yura	Guyani	13	below	paɹaɹi	18
Ngumpin-Yapa	Jaru	13	below	cuɹi	7
Kanyara-Mantharta	Jiwarli	13	below	puɭu-kuci	43
Paman	Kaanju	13	below	pakay	42
Kalkatungic	Kalkatungu	13	below	ŋampupia	33
Marrngu	Karajarri	13	below	cur	3
Ngayarta	Kariyarra	13	below	kaʈaŋka	4
Wati	Kartujarra	13	below	wuɳa	3
Thura-Yura	Kaurna	13	below	yakki	21
Arandic	Kaytetye	13	below	erweɲe	91
Paman	Koko-Bera	13	below	yákariy	88
Paman	Kugu Nganhcara	13	below	pake	42
NorthernIsolate	Kukatj	13	below	t̪uɹal	76
Wati	Kukatja	13	below	ŋunapiti	3
Paman	Kuku-Wura	13	below	ku	57
Karnic	Kungadutyi	13	below	wariɹa	47
Paman	Kunjen	13	below	ermon	1
Paman	Kuuk Thaayorre	13	below	maŋka	58
Paman	Kuuku-Ya’u	13	below	pakay	42
Paman	Linngithigh	13	below	kaɹam	57
Kartu	Malgana	13	below	ŋaʈiŋa	95
Yardli	Malyangapa	13	below	wiɾinuŋka	13
Wati	Martu Wangka	13	below	ɲiri	28
Paman	Mbakwithi	13	below	kaɹa	57
Mirniny	Mirniny	13	below	yapuru	2
Ngumpin-Yapa	Mudburra	13	below	catur	20
Muruwaric	Muruwari	13	below	paɹu	18
Karnic	Ngamini	13	below	ŋaɹini	15
Ngumpin-Yapa	Ngardily	13	below	kaniɲ	3
Ngumpin-Yapa	Ngarinyman	13	below	kaɲcupal	14
Ngayarta	Ngarluma	13	below	t̪uɳu-ŋka-ŋuɹu	4
Lower Murray	Ngarrindjeri	13	below	ŋupe	25
Central NSW	Ngiyambaa	13	below	ŋanicaɹ	30
Kartu	Nhanta	13	below	ididiŋgada	5
Paman	Ntra’ngith	13	below	kaɹ	57
Marrngu	Nyangumarta	13	below	kaniɲ-kaʈi	3
Eastern Nyulnyulan	Nyikina	13	below	cuʈuk	102
Ngayarta	Nyiyaparli	13	below	kaniɲ-ŋu	3
Western Nyulnyulan	Nyulnyul	13	below	yoɹ	102
Paakantyi	Paakantyi	13	below	n̪ipana	12
Paman	Pakanh	13	below	paki	42
Thura-Yura	Parnkala	13	below	yampara	18
Kanyara-Mantharta	Payungu	13	below	ŋaʈicu	37
Karnic	Pitta-Pitta	13	below	kawuru	39
Yolngu	Ritharrngu	13	below	ɹuːl	8
Kanyara-Mantharta	Thalanyji	13	below	yiraɹa	37
Yuin-Kuri	Thanggati	13	below	ŋantata	93
Kanyara-Mantharta	Tharrgari	13	below	t̪aʈarpa	46
Paman	Umpila	13	below	pakay	42
Paman	Uradhi	13	below	gwanogo	83
Garrwan	Waanyi	13	below	wacka	48
Central NSW	Wailwan	13	below	ŋataː	15
Kartu	Wajarri	13	below	itiŋa	34
Warluwaric	Wakaya	13	below	kenteŋa	35
Karnic	Wangkumara	13	below	-wari	47
Nyungar	Wardandi	13	below	ŋati	95
Dyirbalic	Wargamay	13	below	yuːnu	89
Ngumpin-Yapa	Warlmanpa	13	below	luʈ	14
Ngumpin-Yapa	Warlpiri	13	below	kanuɲcuɳi	3
Wati	Warnman	13	below	kaniɲcara	3
Kanyara-Mantharta	Warriyangga	13	below	t̪aɳtarpa	46
WestVictoria	Warrnambool	13	below	wiɲu	90
Warumungic	Warumungu	13	below	kantu	9
Maric	Warungu	13	below	kana	3
Nyungar	Watjuk	13	below	cuwu	26
