ID	DOCULECT	GLOTTOCODE	CONCEPT	CONCEPTICON_ID	FORM	TOKENS	ASJP	DOLGO	SCA	COGNATE_CLASS	COGID	ASJP1	id	svmCC	lpCC
9012	Pitjantjatjara	pitj1243	FALL		pataŋaɹaɲi	p a t a ŋ a ɹ a ɲ i	p a t a N a r a H i	P V T V N V R V N V	P A T A N A R A N I	FALL:3616	3616	pataNaraNi	3003	FALL:40	1489
9013	Pitta Pitta	pitt1247	FALL		kurha	k u r h a	k u r h a	K V R H V	K Y R H A	FALL:3612	3612	kurha	3004	FALL:41	1508
9015	Ritarungo	rita1239	FALL		galki	g a l k i	g a l k i	K V R K V	K A L K I	FALL:3658	3658	galki	3005	FALL:3	1485
9016	Dhalandji	dhal1245	FALL		waɳilgin	w a ɳ i l g i n	w a n i l g i n	W V N V R K V N	W A N I L K I N	FALL:3642	3642	wanilgin	3006	FALL:42	1484
9017	Dhargari	dhar1247	FALL		waɳi	w a ɳ i	w a n i	W V N V	W A N I	FALL:3642	3642	wani	3007	FALL:43	1484
9021	Wagaya	waga1260	FALL		inp	i n p	i n p	V N P	I N P	FALL:3653	3653	inp	3008	FALL:44	1510
9032	Ngura	ngur1261	FALL		puli	p u l i	p u l i	P V R V	P Y L I	FALL:3628	3628	puli	3009	FALL:45	1506
9037	Warlpiri	warl1254	FALL		wantimi	w a n t i m i	w a n t i m i	W V N T V M V	W A N T I M I	FALL:3627	3627	wantimi	3010	FALL:46	1484
9039	Wanman	wanm1242	FALL		punkala	p u n k a l a	p u n k a l a	P V N K V R V	P Y N K A L A	FALL:3616	3616	punkala	3011	FALL:1	1483
9040	Wariyangga	wari1262	FALL		waɳiŋgu	w a ɳ i ŋ g u	w a n i N g u	W V N V N K V	W A N I N K Y	FALL:3642	3642	waniNgu	3012	FALL:5	1484
9041	Warumungu	waru1265	FALL		wanpːan	w a n pː a n	w a n p a n	W V N P V N	W A N P A N	FALL:3669	3669	wanpan	3013	FALL:47	1484
9043	Wathawurrung	wath1238	FALL		bapwiri	b a p w i r i	b a p w i r i	P V P W V R V	P A P W I R I	FALL:3623	3623	bapwiri	3014	FALL:48	1511
9046	Wik-Mungkan	wikm1247	FALL		eɲc	e ɲ c	e H T	V N K	E N C	FALL:3646	3646	eNT	3015	FALL:49	1512
9047	Wiradhuri	wira1262	FALL		bundiŋ	b u n d i ŋ	b u n d i N	P V N T V N	P Y N T I N	FALL:3633	3633	bundiN	3016	FALL:2	1483
9048	Wirangu-Nauo	wira1260	FALL		waːɳ	w aː ɳ	w a n	W V N	W A N	FALL:3630	3630	wan	3017	FALL:50	1484
9053	Yan-nhangu	yann1237	FALL		d̪ululuʔʲun	d̪ u l u l u ʔʲ u n	d u l u l u 7 u n	T V R V R V H V N	T Y L Y L Y H Y N	FALL:3658	3658	dululu7un	3018	FALL:51	1513
9054	Yandruwandha	yand1253	FALL		kaɹi	k a ɹ i	k a r i	K V R V	K A R I	FALL:3612	3612	kari	3019	FALL:52	1514
9055	Yandruwandha	yand1253	FALL		waɭka	w a ɭ k a	w a L k a	W V R K V	W A L K A	FALL:3612	3612	waLka	3020	FALL:53	1485
9056	Yandruwandha	yand1253	FALL		waɭkat̪ara	w a ɭ k a t̪ a r a	w a L k a t a r a	W V R K V T V R V	W A L K A T A R A	FALL:3612	3612	waLkatara	3021	FALL:54	1485
9058	Yawarawarga	yawa1258	FALL		panpaŋaɹiɹi	p a n p a ŋ a ɹ i ɹ i	p a n p a N a r i r i	P V N P V N V R V R V	P A N P A N A R I R I	FALL:3648	3648	panpaNariri	3022	FALL:55	1515
9060	Yindjibarndi	yind1247	FALL		buŋga	b u ŋ g a	b u N g a	P V N K V	P Y N K A	FALL:3616	3616	buNga	3023	FALL:6	1483
9061	Yorta Yorta	yort1237	FALL		dati	d a t i	d a t i	T V T V	T A T I	FALL:3631	3631	dati	3024	FALL:56	1487
9063	Yulparitja	yulp1238	FALL		puŋkala	p u ŋ k a l a	p u N k a l a	P V N K V R V	P Y N K A L A	FALL:3616	3616	puNkala	3025	FALL:1	1483
9064	Yuwaalaraay	yuwa1242	FALL		bundaːgi	b u n d aː g i	b u n d a g i	P V N T V K V	P Y N T A K I	FALL:3633	3633	bundagi	3026	FALL:2	1483
9065	Adnyamathanha	adny1235	FAR		idni	i d n i	i d n i	V T N V	I T N I	FAR:3699	3699	idni	3027	FAR:57	1563
9067	Alyawarr	alya1239	FAR		aɭeŋ	a ɭ e ŋ	a L e N	V R V N	A L E N	FAR:3718	3718	aLeN	3028	FAR:14	1531
9069	Arabana	arab1267	FAR		paɹantcal̪i	p a ɹ a n t c a l̪ i	p a r a n t T a l i	P V R V N T K V R V	P A R A N T C A L I	FAR:3693	3693	parantTali	3029	FAR:56	1530
9073	Yugambeh-Bandjalang	band1339	FAR		gawul_j	g a w u l j	g a w u l y	K V W V R J	K A W Y L J	FAR:3706	3706	gawuly	3030	FAR:13	1536
9074	Yugambeh-Bandjalang	band1339	FAR		bagaɹ_g	b a g a ɹ g	b a g a r g	P V K V R K	P A K A R K	FAR:3706	3706	bagarg	3031	FAR:55	1533
9075	Yugambeh-Bandjalang	band1339	FAR		w	w	w	W	W	FAR:3706	3706	w	3032	FAR:54	1526
9076	Yugambeh-Bandjalang	band1339	FAR		gajuhjnbaɹ_w	g a j u h j n b a ɹ w	g a y u h y n b a r w	K V J V H J N P V R W	K A J Y H J N P A R W	FAR:3706	3706	gayuhynbarw	3033	FAR:12	1532
9077	Yugambeh-Bandjalang	band1339	FAR		wi	w i	w i	W V	W I	FAR:3706	3706	wi	3034	FAR:53	1526
9084	Dhangu	dhan1270	FAR		bærku	b æ r k u	b E r k u	P V R K V	P E R K Y	FAR:3685	3685	bErku	3035	FAR:1	1522
9085	Sydney	sydn1236	FAR		ŋguɹʔɹawaŋ	ŋ g u ɹ ʔ ɹ a w a ŋ	N g u r 7 r a w a N	N K V R H R V W V N	N K Y R H R A W A N	FAR:3711	3711	Ngur7rawaN	3036	FAR:52	1544
9088	Dhuwal	dhuw1249	FAR		barku	b a r k u	b a r k u	P V R K V	P A R K Y	FAR:3685	3685	barku	3037	FAR:1	1522
9090	Dieri	dier1241	FAR		wadit̪a	w a d i t̪ a	w a d i t a	W V T V T V	W A T I T A	FAR:3739	3739	wadita	3038	FAR:51	1527
9091	Dyaabugay	dyaa1242	FAR		gagaj	g a g a j	g a g a y	K V K V J	K A K A J	FAR:3723	3723	gagay	3039	FAR:50	1564
9092	Djambarrpuyngu	djam1256	FAR		barku	b a r k u	b a r k u	P V R K V	P A R K Y	FAR:3685	3685	barku	3040	FAR:1	1522
9094	Djinang	djin1253	FAR		walaŋgara	w a l a ŋ g a r a	w a l a N g a r a	W V R V N K V R V	W A L A N K A R A	FAR:3688	3688	walaNgara	3041	FAR:11	1560
9096	Gamilaraay	gami1243	FAR		biɹuː	b i ɹ uː	b i r u	P V R V	P I R Y	FAR:3714	3714	biru	3042	FAR:49	1522
9099	Kumbainggar	kumb1268	FAR		mariːɹ	m a r iː ɹ	m a r i r	M V R V R	M A R I R	FAR:3680	3680	marir	3043	FAR:10	1553
9103	Gupapuyngu	gupa1247	FAR		barku	b a r k u	b a r k u	P V R K V	P A R K Y	FAR:3685	3685	barku	3044	FAR:1	1522
9104	Gurindji	guri1247	FAR		jikili	j i k i l i	y i k i l i	J V K V R V	J I K I L I	FAR:3696	3696	yikili	3045	FAR:9	1528
9106	Jaru	jaru1254	FAR		maɖijawu	m a ɖ i j a w u	m a d i y a w u	M V T V J V W V	M A T I J A W Y	FAR:3701	3701	madiyawu	3046	FAR:47	1558
9108	Djiwarli	djiw1241	FAR		t̪uɭi	t̪ u ɭ i	t u L i	T V R V	T Y L I	FAR:3717	3717	tuLi	3047	FAR:4	1529
9111	Kalkutung	kalk1246	FAR		jarka	j a r k a	y a r k a	J V R K V	J A R K A	FAR:3715	3715	yarka	3048	FAR:7	1522
9112	Gamilaraay	gami1243	FAR		biru	b i r u	b i r u	P V R V	P I R Y	FAR:3714	3714	biru	3049	FAR:48	1522
9113	Karadjeri	kara1476	FAR		kacaɹi	k a c a ɹ i	k a T a r i	K V K V R V	K A C A R I	FAR:3690	3690	kaTari	3050	FAR:8	1523
9116	Kartujarra	kart1247	FAR		tiːwa	t iː w a	t i w a	T V W V	T I W A	FAR:3682	3682	tiwa	3051	FAR:3	1525
9117	Kaurna	kaur1267	FAR		nuɳtianda	n u ɳ t i a n d a	n u n t i a n d a	N V N T V V N T V	N Y N T I A N T A	FAR:3702	3702	nuntianda	3052	FAR:46	1556
9119	Kukatja	kuka1246	FAR		maɹunpuɹu	m a ɹ u n p u ɹ u	m a r u n p u r u	M V R V N P V R V	M A R Y N P Y R Y	FAR:3720	3720	marunpuru	3053	FAR:45	1555
9120	Kuku-Yalanji	kuku1273	FAR		kalakalbaj	k a l a k a l b a j	k a l a k a l b a y	K V R V K V R P V J	K A L A K A L P A J	FAR:3700	3700	kalakalbay	3054	FAR:44	1554
9123	Gurdjar	gurd1238	FAR		ruaːj	r u aː j	r u a y	R V V J	R Y A J	FAR:3735	3735	ruay	3055	FAR:43	1559
9124	Kuuku-Ya'u	kuuk1238	FAR		kaci	k a c i	k a T i	K V K V	K A C I	FAR:3690	3690	kaTi	3056	FAR:17	1523
9127	Kala Lagaw Ya	kala1377	FAR		poitai	p o i t a i	p o i t a i	P V V T V V	P U I T A I	FAR:3687	3687	poitai	3057	FAR:42	1557
9133	Margany	marg1253	FAR		gambari	g a m b a r i	g a m b a r i	K V M P V R V	K A M P A R I	FAR:3719	3719	gambari	3058	FAR:16	1552
9134	Martu Wangka	mart1256	FAR		tiwa	t i w a	t i w a	T V W V	T I W A	FAR:3682	3682	tiwa	3059	FAR:3	1525
9140	Mudburra	mudb1240	FAR		jiːkajiːka	j iː k a j iː k a	y i k a y i k a	J V K V J V K V	J I K A J I K A	FAR:3696	3696	yikayika	3060	FAR:41	1528
9142	Muruwari	muru1266	FAR		guaɹe	g u a ɹ e	g u a r e	K V V R V	K Y A R E	FAR:3716	3716	guare	3061	FAR:40	1551
9144	Ngaanyatjarra	ngaa1240	FAR		tiwa	t i w a	t i w a	T V W V	T I W A	FAR:3682	3682	tiwa	3062	FAR:3	1525
9146	Ngamini	ngam1284	FAR		waɹada	w a ɹ a d a	w a r a d a	W V R V T V	W A R A T A	FAR:3739	3739	warada	3063	FAR:6	1527
9148	Ngarinman	ngar1235	FAR		jinburu	j i n b u r u	y i n b u r u	J V N P V R V	J I N P Y R Y	FAR:3705	3705	yinburu	3064	FAR:39	1549
9150	Ngarluma	ngar1287	FAR		warba	w a r b a	w a r b a	W V R P V	W A R P A	FAR:3697	3697	warba	3065	FAR:2	1524
9151	Narrinyeri	narr1259	FAR		ku_un	k u u n	k u u n	K V V N	K Y Y N	FAR:3707	3707	kuun	3066	FAR:38	1550
9156	Northern Coastal Nyangumarta	nort2754	FAR		wumaji	w u m a j i	w u m a y i	W V M V J V	W Y M A J I	FAR:3730	3730	wumayi	3067	FAR:37	1547
9157	Nyamal	nyam1271	FAR		jarka	j a r k a	y a r k a	J V R K V	J A R K A	FAR:3715	3715	yarka	3068	FAR:7	1546
9158	Nyangumarta	nyan1301	FAR		kaca	k a c a	k a T a	K V K V	K A C A	FAR:3690	3690	kaTa	3069	FAR:36	1523
9159	Nyunga	nyun1247	FAR		kudca	k u d c a	k u d T a	K V T K V	K Y T C A	FAR:3690	3690	kudTa	3070	FAR:35	1523
9160	Nyunga	nyun1247	FAR		boːj	b oː j	b o y	P V J	P U J	FAR:3690	3690	boy	3071	FAR:34	1534
9161	Paakantyi	darl1243	FAR		baɹidciɹi	b a ɹ i d c i ɹ i	b a r i d T i r i	P V R V T K V R V	P A R I T C I R I	FAR:3693	3693	baridTiri	3072	FAR:15	1530
9164	Panytyima	pany1241	FAR		warpa	w a r p a	w a r p a	W V R P V	W A R P A	FAR:3697	3697	warpa	3073	FAR:2	1524
9165	Banggarla	bang1339	FAR		nureɹi	n u r e ɹ i	n u r e r i	N V R V R V	N Y R E R I	FAR:3703	3703	nureri	3074	FAR:33	1562
9166	Bayungu	bayu1240	FAR		kajiri	k a j i r i	k a y i r i	K V J V R V	K A J I R I	FAR:3690	3690	kayiri	3075	FAR:32	1561
9171	Pitjantjatjara	pitj1243	FAR		patu	p a t u	p a t u	P V T V	P A T Y	FAR:3683	3683	patu	3076	FAR:31	1545
9172	Pitta Pitta	pitt1247	FAR		warhaɹa	w a r h a ɹ a	w a r h a r a	W V R H V R V	W A R H A R A	FAR:3739	3739	warhara	3077	FAR:6	1524
9174	Ritarungo	rita1239	FAR		barku	b a r k u	b a r k u	P V R K V	P A R K Y	FAR:3685	3685	barku	3078	FAR:1	1522
9175	Dhalandji	dhal1245	FAR		kat̪aɹa	k a t̪ a ɹ a	k a t a r a	K V T V R V	K A T A R A	FAR:3690	3690	katara	3079	FAR:5	1523
9176	Dhargari	dhar1247	FAR		t̪uɭi	t̪ u ɭ i	t u L i	T V R V	T Y L I	FAR:3717	3717	tuLi	3080	FAR:4	1529
9179	Wagaya	waga1260	FAR		miŋkit̪eɭ	m i ŋ k i t̪ e ɭ	m i N k i t e L	M V N K V T V R	M I N K I T E L	FAR:3725	3725	miNkiteL	3081	FAR:30	1543
9184	Ngura	ngur1261	FAR		kampa	k a m p a	k a m p a	K V M P V	K A M P A	FAR:3719	3719	kampa	3082	FAR:29	1548
9188	Warlpiri	warl1254	FAR		wuɳturu	w u ɳ t u r u	w u n t u r u	W V N T V R V	W Y N T Y R Y	FAR:3695	3695	wunturu	3083	FAR:28	1541
9189	Wanman	wanm1242	FAR		wirili	w i r i l i	w i r i l i	W V R V R V	W I R I L I	FAR:3713	3713	wirili	3084	FAR:27	1542
9190	Wariyangga	wari1262	FAR		kat̪aɹa	k a t̪ a ɹ a	k a t a r a	K V T V R V	K A T A R A	FAR:3690	3690	katara	3085	FAR:5	1523
9191	Warumungu	waru1265	FAR		watːi	w a tː i	w a t i	W V T V	W A T I	FAR:3686	3686	wati	3086	FAR:26	1540
9194	Wik-Mungkan	wikm1247	FAR		kac	k a c	k a T	K V K	K A C	FAR:3690	3690	kaT	3087	FAR:25	1539
9195	Wiradhuri	wira1262	FAR		biraŋ	b i r a ŋ	b i r a N	P V R V N	P I R A N	FAR:3714	3714	biraN	3088	FAR:24	1522
9196	Wirangu-Nauo	wira1260	FAR		jamba	j a m b a	y a m b a	J V M P V	J A M P A	FAR:3704	3704	yamba	3089	FAR:23	1538
9201	Yan-nhangu	yann1237	FAR		d̪awal	d̪ a w a l	d a w a l	T V W V R	T A W A L	FAR:3689	3689	dawal	3090	FAR:22	1525
9202	Yandruwandha	yand1253	FAR		jundɹa	j u n d ɹ a	y u n d r a	J V N T R V	J Y N T R A	FAR:3708	3708	yundra	3091	FAR:21	1537
9205	Yindjibarndi	yind1247	FAR		warwa	w a r w a	w a r w a	W V R W V	W A R W A	FAR:3697	3697	warwa	3092	FAR:2	1524
9206	Yorta Yorta	yort1237	FAR		buraja	b u r a j a	b u r a y a	P V R V J V	P Y R A J A	FAR:3714	3714	buraya	3093	FAR:20	1522
9208	Yulparitja	yulp1238	FAR		pina	p i n a	p i n a	P V N V	P I N A	FAR:3684	3684	pina	3094	FAR:19	1535
9209	Yuwaalaraay	yuwa1242	FAR		biu	b i u	b i u	P V V	P I Y	FAR:3714	3714	biu	3095	FAR:18	1522
27805	Adnyamathanha	adny1235	FASTEN		juɳɖa	j u ɳ ɖ a	y u n d a	J V N T V	J Y N T A	FASTEN:11856	11856	yunda	3096	FASTEN:9	1569
27806	Alyawarr	alya1239	FASTEN		aɹeɳejel	a ɹ e ɳ e j e l	a r e n e y e l	V R V N V J V R	A R E N E J E L	FASTEN:11869	11869	areneyel	3097	FASTEN:10	1598
27807	Arabana	arab1267	FASTEN		kara	k a r a	k a r a	K V R V	K A R A	FASTEN:11857	11857	kara	3098	FASTEN:6	1572
27810	Yugambeh-Bandjalang	band1339	FASTEN		gani	g a n i	g a n i	K V N V	K A N I	FASTEN:11862	11862	gani	3099	FASTEN:11	1567
27815	Dhangu	dhan1270	FASTEN		garpijun	g a r p i j u n	g a r p i y u n	K V R P V J V N	K A R P I J Y N	FASTEN:11890	11890	garpiyun	3100	FASTEN:2	1565
27816	Sydney	sydn1236	FASTEN		ŋara	ŋ a r a	N a r a	N V R V	N A R A	FASTEN:11863	11863	Nara	3101	FASTEN:12	1581
27821	Dhuwal	dhuw1249	FASTEN		garwiʔʲun	g a r w i ʔʲ u n	g a r w i 7 u n	K V R W V H V N	K A R W I H Y N	FASTEN:11890	11890	garwi7un	3102	FASTEN:2	1599
27823	Dieri	dier1241	FASTEN		waɹkamanra	w a ɹ k a m a n r a	w a r k a m a n r a	W V R K V M V N R V	W A R K A M A N R A	FASTEN:11874	11874	warkamanra	3103	FASTEN:5	1571
27824	Dyaabugay	dyaa1242	FASTEN		ganil	g a n i l	g a n i l	K V N V R	K A N I L	FASTEN:11862	11862	ganil	3104	FASTEN:14	1567
27825	Djambarrpuyngu	djam1256	FASTEN		garpin	g a r p i n	g a r p i n	K V R P V N	K A R P I N	FASTEN:11890	11890	garpin	3105	FASTEN:2	1565
27827	Djinang	djin1253	FASTEN		garpigi	g a r p i g i	g a r p i g i	K V R P V K V	K A R P I K I	FASTEN:11890	11890	garpigi	3106	FASTEN:15	1565
27831	Kumbainggar	kumb1268	FASTEN		gani	g a n i	g a n i	K V N V	K A N I	FASTEN:11862	11862	gani	3107	FASTEN:58	1567
27834	Gupapuyngu	gupa1247	FASTEN		ɖamarˀmaɹama	ɖ a m a r ˀm a ɹ a m a	d a m a r m a r a m a	T V M V R M V R V M V	T A M A R M A R A M A	FASTEN:11847	11847	damarmarama	3108	FASTEN:16	1597
27835	Gurindji	guri1247	FASTEN		calar_juwanana	c a l a r j u w a n a n a	T a l a r y u w a n a n a	K V R V R J V W V N V N V	C A L A R J Y W A N A N A	FASTEN:11844	11844	Talaryuwanana	3109	FASTEN:17	1595
27837	Guyani	guya1249	FASTEN		muɹumuɹugutanta	m u ɹ u m u ɹ u g u t a n t a	m u r u m u r u g u t a n t a	M V R V M V R V K V T V N T V	M Y R Y M Y R Y K Y T A N T A	FASTEN:11849	11849	murumurugutanta	3110	FASTEN:18	1594
27838	Sydney	sydn1236	FASTEN		daɲi	d a ɲ i	d a H i	T V N V	T A N I	FASTEN:1	1	daNi	3111	FASTEN:13	1568
27839	Jaru	jaru1254	FASTEN		wirin_manan	w i r i n m a n a n	w i r i n m a n a n	W V R V N M V N V N	W I R I N M A N A N	FASTEN:11854	11854	wirinmanan	3112	FASTEN:19	1593
27841	Djiwarli	djiw1241	FASTEN		cankaːɹu	c a n k aː ɹ u	T a n k a r u	K V N K V R V	C A N K A R Y	FASTEN:11889	11889	Tankaru	3113	FASTEN:3	1566
27843	Kalkutung	kalk1246	FASTEN		kanima	k a n i m a	k a n i m a	K V N V M V	K A N I M A	FASTEN:11862	11862	kanima	3114	FASTEN:20	1567
27844	Karadjeri	kara1476	FASTEN		kurminpa	k u r m i n p a	k u r m i n p a	K V R M V N P V	K Y R M I N P A	FASTEN:11875	11875	kurminpa	3115	FASTEN:21	1565
27846	Kartujarra	kart1247	FASTEN		karpi	k a r p i	k a r p i	K V R P V	K A R P I	FASTEN:11890	11890	karpi	3116	FASTEN:1	1565
27848	Kaurna	kaur1267	FASTEN		mamandi	m a m a n d i	m a m a n d i	M V M V N T V	M A M A N T I	FASTEN:11848	11848	mamandi	3117	FASTEN:22	1569
27851	Kukatja	kuka1246	FASTEN		karpila	k a r p i l a	k a r p i l a	K V R P V R V	K A R P I L A	FASTEN:11890	11890	karpila	3118	FASTEN:4	1565
27852	Kuku-Yalanji	kuku1273	FASTEN		kaca	k a c a	k a T a	K V K V	K A C A	FASTEN:11858	11858	kaTa	3119	FASTEN:7	1568
27853	Gurdjar	gurd1238	FASTEN		mokampilk	m o k a m p i l k	m o k a m p i l k	M V K V M P V R K	M U K A M P I L K	FASTEN:11860	11860	mokampilk	3120	FASTEN:23	1596
27854	Kuuku-Ya'u	kuuk1238	FASTEN		kat̪ana	k a t̪ a n a	k a t a n a	K V T V N V	K A T A N A	FASTEN:11858	11858	katana	3121	FASTEN:54	1568
27856	Kala Lagaw Ya	kala1377	FASTEN		doɖimai	d o ɖ i m a i	d o d i m a i	T V T V M V V	T U T I M A I	FASTEN:11839	11839	dodimai	3122	FASTEN:24	1592
27859	Margany	marg1253	FASTEN		gacu	g a c u	g a T u	K V K V	K A C Y	FASTEN:11858	11858	gaTu	3123	FASTEN:55	1568
27860	Martu Wangka	mart1256	FASTEN		karpiɳu	k a r p i ɳ u	k a r p i n u	K V R P V N V	K A R P I N Y	FASTEN:1	1	karpinu	3124	FASTEN:1	1565
27863	Mudburra	mudb1240	FASTEN		dirk	d i r k	d i r k	T V R K	T I R K	FASTEN:11852	11852	dirk	3125	FASTEN:25	1590
27865	Muruwari	muru1266	FASTEN		paɹi	p a ɹ i	p a r i	P V R V	P A R I	FASTEN:11866	11866	pari	3126	FASTEN:26	1589
27867	Ngaanyatjarra	ngaa1240	FASTEN		karpilpa	k a r p i l p a	k a r p i l p a	K V R P V R P V	K A R P I L P A	FASTEN:11890	11890	karpilpa	3127	FASTEN:4	1565
27869	Lower Riverland	lowe1402	FASTEN		namenamun	n a m e n a m u n	n a m e n a m u n	N V M V N V M V N	N A M E N A M Y N	FASTEN:11883	11883	namenamun	3128	FASTEN:56	1591
27870	Ngamini	ngam1284	FASTEN		woɹkamandɹana	w o ɹ k a m a n d ɹ a n a	w o r k a m a n d r a n a	W V R K V M V N T R V N V	W U R K A M A N T R A N A	FASTEN:1	1	workamandrana	3129	FASTEN:5	1571
27871	Ngarinman	ngar1235	FASTEN		dirb_mani	d i r b m a n i	d i r b m a n i	T V R P M V N V	T I R P M A N I	FASTEN:11853	11853	dirbmani	3130	FASTEN:8	1587
27873	Ngarluma	ngar1287	FASTEN		canka	c a n k a	T a n k a	K V N K V	C A N K A	FASTEN:11889	11889	Tanka	3131	FASTEN:27	1566
27874	Narrinyeri	narr1259	FASTEN		pɹim	p ɹ i m	p r i m	P R V M	P R I M	FASTEN:11859	11859	prim	3132	FASTEN:28	1588
27879	Northern Coastal Nyangumarta	nort2754	FASTEN		marca_kuɲmana	m a r c a k u ɲ m a n a	m a r T a k u H m a n a	M V R K V K V N M V N V	M A R C A K Y N M A N A	FASTEN:11888	11888	marTakuNmana	3133	FASTEN:29	1585
27880	Nyamal	nyam1271	FASTEN		kuɲcipi	k u ɲ c i p i	k u H T i p i	K V N K V P V	K Y N C I P I	FASTEN:1	1	kuNTipi	3134	FASTEN:30	1570
27881	Nyangumarta	nyan1301	FASTEN		karpiɳi	k a r p i ɳ i	k a r p i n i	K V R P V N V	K A R P I N I	FASTEN:11864	11864	karpini	3135	FASTEN:1	1565
27882	Nyunga	nyun1247	FASTEN		judaɳ	j u d a ɳ	y u d a n	J V T V N	J Y T A N	FASTEN:11846	11846	yudan	3136	FASTEN:31	1584
27883	Paakantyi	darl1243	FASTEN		muni	m u n i	m u n i	M V N V	M Y N I	FASTEN:11842	11842	muni	3137	FASTEN:57	1583
27884	Panytyima	pany1241	FASTEN		cacal	c a c a l	T a T a l	K V K V R	C A C A L	FASTEN:11871	11871	TaTal	3138	FASTEN:32	1566
27885	Banggarla	bang1339	FASTEN		nunantata	n u n a n t a t a	n u n a n t a t a	N V N V N T V T V	N Y N A N T A T A	FASTEN:11850	11850	nunantata	3139	FASTEN:33	1601
27886	Bayungu	bayu1240	FASTEN		ciːluɳinma	c iː l u ɳ i n m a	T i l u n i n m a	K V R V N V N M V	C I L Y N I N M A	FASTEN:11873	11873	Tiluninma	3140	FASTEN:34	1600
27889	Pitjantjatjara	pitj1243	FASTEN		kaɹpini	k a ɹ p i n i	k a r p i n i	K V R P V N V	K A R P I N I	FASTEN:11890	11890	karpini	3141	FASTEN:1	1565
27890	Pitta Pitta	pitt1247	FASTEN		karha	k a r h a	k a r h a	K V R H V	K A R H A	FASTEN:11857	11857	karha	3142	FASTEN:35	1572
27891	Ritarungo	rita1239	FASTEN		ɳiɳiʔʲun	ɳ i ɳ i ʔʲ u n	n i n i 7 u n	N V N V H V N	N I N I H Y N	FASTEN:11843	11843	nini7un	3143	FASTEN:36	1582
27892	Dhalandji	dhal1245	FASTEN		cankuralgin	c a n k u r a l g i n	T a n k u r a l g i n	K V N K V R V R K V N	C A N K Y R A L K I N	FASTEN:11889	11889	Tankuralgin	3144	FASTEN:37	1566
27893	Dhargari	dhar1247	FASTEN		karbiɹu	k a r b i ɹ u	k a r b i r u	K V R P V R V	K A R P I R Y	FASTEN:11890	11890	karbiru	3145	FASTEN:38	1565
27895	Wagaya	waga1260	FASTEN		int	i n t	i n t	V N T	I N T	FASTEN:11879	11879	int	3146	FASTEN:39	1580
27900	Ngura	ngur1261	FASTEN		kariwari	k a r i w a r i	k a r i w a r i	K V R V W V R V	K A R I W A R I	FASTEN:11857	11857	kariwari	3147	FASTEN:40	1586
27903	Warlpiri	warl1254	FASTEN		kuɲukuɲupiɲi	k u ɲ u k u ɲ u p i ɲ i	k u H u k u H u p i H i	K V N V K V N V P V N V	K Y N Y K Y N Y P I N I	FASTEN:11864	11864	kuNukuNupiNi	3148	FASTEN:41	1579
27905	Wanman	wanm1242	FASTEN		karpi	k a r p i	k a r p i	K V R P V	K A R P I	FASTEN:11890	11890	karpi	3149	FASTEN:1	1565
27906	Wariyangga	wari1262	FASTEN		canda	c a n d a	T a n d a	K V N T V	C A N T A	FASTEN:11886	11886	Tanda	3150	FASTEN:42	1566
27907	Warumungu	waru1265	FASTEN		karpːanta	k a r pː a n t a	k a r p a n t a	K V R P V N T V	K A R P A N T A	FASTEN:11890	11890	karpanta	3151	FASTEN:43	1565
27909	Wathawurrung	wath1238	FASTEN		ɲuna	ɲ u n a	H u n a	N V N V	N Y N A	FASTEN:11876	11876	Nuna	3152	FASTEN:44	1578
27910	Wik-Mungkan	wikm1247	FASTEN		muːntaŋ	m uː n t a ŋ	m u n t a N	M V N T V N	M Y N T A N	FASTEN:11842	11842	muntaN	3153	FASTEN:45	1569
27911	Wiradhuri	wira1262	FASTEN		bandara	b a n d a r a	b a n d a r a	P V N T V R V	P A N T A R A	FASTEN:11865	11865	bandara	3154	FASTEN:46	1577
27912	Wirangu-Nauo	wira1260	FASTEN		gaɹbiɳ	g a ɹ b i ɳ	g a r b i n	K V R P V N	K A R P I N	FASTEN:11890	11890	garbin	3155	FASTEN:2	1565
27916	Yan-nhangu	yann1237	FASTEN		d̪aɹˀt̪un	d̪ a ɹ ˀt̪ u n	d a r t u n	T V R T V N	T A R T Y N	FASTEN:11838	11838	dartun	3156	FASTEN:47	1576
27917	Yandruwandha	yand1253	FASTEN		karapada	k a r a p a d a	k a r a p a d a	K V R V P V T V	K A R A P A T A	FASTEN:11857	11857	karapada	3157	FASTEN:48	1565
27919	Yawarawarga	yawa1258	FASTEN		dupudupukindɹi	d u p u d u p u k i n d ɹ i	d u p u d u p u k i n d r i	T V P V T V P V K V N T R V	T Y P Y T Y P Y K I N T R I	FASTEN:11872	11872	dupudupukindri	3158	FASTEN:49	1575
27921	Yindjibarndi	yind1247	FASTEN		cankagu	c a n k a g u	T a n k a g u	K V N K V K V	C A N K A K Y	FASTEN:11889	11889	Tankagu	3159	FASTEN:3	1566
27923	Yorta Yorta	yort1237	FASTEN		guna	g u n a	g u n a	K V N V	K Y N A	FASTEN:11868	11868	guna	3160	FASTEN:50	1567
27924	Yorta Yorta	yort1237	FASTEN		mondala	m o n d a l a	m o n d a l a	M V N T V R V	M U N T A L A	FASTEN:11868	11868	mondala	3161	FASTEN:51	1573
