ID	DOCULECT	ISO_CODE	CONCEPT	CONCEPTICON_ID	FORM	TOKENS	ASJP	DOLGO	SCA	COGNATE_CLASS	COGID	ASJP1	id	svmCC	lpCC
1179	FAROESE	fao	four		ˈfʊiːɹa	ˈf ʊiː ɹ a	f u r a	P V R V	B Y R A	four:N	658	fura	2842	four:2	733
1180	NORWEGIAN_RIKSMAL	nor	four		ˈfìːɾə	ˈf ìː ɾ ə	f i r I	P V R V	B I R E	four:N	658	fir3	2843	four:2	733
1181	STAVANGERSK		four		ˈfìːʁa	ˈf ìː ʁ a	f i G a	P V R V	B I R A	four:N	658	fiGa	2844	four:2	733
1182	OLD_SWEDISH		four		ˈfjuːrir	ˈf j uː r i r	f y u r i r	P J V R V R	B J Y R I R	four:N	658	fyurir	2845	four:5	733
1183	SWEDISH	swe	four		ˈfỳːra	ˈf yː r a	f i r a	P V R V	B Y R A	four:N	658	fira	2846	four:2	733
1184	ELFDALIAN	qov	four		ˈfỳːrɑ	ˈf yː r ɑ	f i r o	P V R V	B Y R A	four:N	658	firo	2847	four:2	733
1185	DANISH	dan	four		ˈfi:ʌ	ˈf i:ʌ	f i	P V	B I	four:N	658	fi	2848	four:6	733
1186	DANISH_FJOLDE		four		ˈfejəɹ	ˈf e j ə ɹ	f e y I r	P V J V R	B E J E R	four:N	658	fey3r	2849	four:11	733
1187	GUTNISH_LAU		four		ˈfɛɪrɛ	ˈf ɛɪ r ɛ	f E r E	P V R V	B E R E	four:N	658	fErE	2850	four:2	733
1188	ENGLISH	eng	four		fɔ:	f ɔ:	f o	P V	B U	four:N	658	fo	2851	four:10	733
1190	DUTCH	nld	four		vir	v i r	v i r	W V R	B I R	four:N	658	vir	2852	four:2	733
1191	GERMAN	deu	four		fi:ɐ̯	f i:ɐ̯	f i	P V	B I	four:N	658	fi	2853	four:6	733
1192	LATIN	lat	four		ˈkʷatːuor	ˈkʷ a tː uo r	k a t u r	K V T V R	K A T Y R	four:N	658	katur	2854	four:3	734
1193	CATALAN	cat	four		kwatɾə	k w a t ɾ ə	k w a t r I	K W V T R V	K W A T R E	four:N	658	kwatr3	2855	four:3	734
1194	PORTUGUESE	por	four		ˈkuatɾu	ˈk ua t ɾ u	k u t r u	K V T R V	K Y T R Y	four:N	658	kutru	2856	four:3	734
1195	SPANISH	spa	four		kwatɾo	k w a t ɾ o	k w a t r o	K W V T R V	K W A T R U	four:N	658	kwatro	2857	four:3	734
1196	FRENCH	fra	four		katʀ	k a t ʀ	k a t r	K V T R	K A T R	four:N	658	katr	2858	four:3	734
1197	ITALIAN	ita	four		kwattro	k w a tt r o	k w a t r o	K W V T R V	K W A T R U	four:N	658	kwatro	2859	four:3	734
1198	OLD_IRISH	sga	four		kʹeθərʹ	kʹ e θ ə rʹ	k e 8 I r	K V T V R	K E D E R	four:N	658	ke83r	2860	four:9	734
5754	ANCIENT_GREEK	grc	freeze		pɛ́ːgnumai̯	p ɛ́ː g n u m ai̯	p E g n u m a	P V K N V M V	P E K N Y M A	freeze:K	663	pEgnuma	2861	freeze:16	740
5755	GREEK	ell	freeze		paˈɣo̞no̞	p a ˈɣ o̞ n o̞	p a x o n o	P V K V N V	P A G U N U	freeze:K	663	paxono	2862	freeze:17	744
5759	OSSETIC_IRON	oss	freeze		šɐl	š ɐ l	S a l	S V R	S E L	freeze:M	664	Sal	2863	freeze:4	739
5760	OSSETIC_DIGOR	oss	freeze		sɐl	s ɐ l	s a l	S V R	S E L	freeze:M	664	sal	2864	freeze:4	739
5762	ORIYA	ori	freeze		bɔsiǰiba	b ɔ s i ǰ i b a	b o s i j i b a	P V S V K V P V	P U S I C I P A	freeze:V	669	bosijiba	2865	freeze:6	748
5763	BIHARI	mai	freeze		jəməb	j ə m ə b	y I m I b	J V M V P	J E M E P	freeze:F	661	y3m3b	2866	freeze:7	741
5765	URDU	urd	freeze		ʤəmnə	ʤ ə m n ə	j I m n I	K V M N V	C E M N E	freeze:F	661	j3mn3	2867	freeze:8	749
5766	MARATHI	mar	freeze		goʈʰɳe	g o ʈʰ ɳ e	g o t n e	K V T N V	K U T N E	freeze:U	668	gotne	2868	freeze:9	745
5767	OLD_CHURCH_SLAVONIC	chu	freeze		po	p o	p o	P V	P U	freeze:C	660	po	2869	freeze:10	746
5768	SERBO-CROATIAN	srp	freeze		ˈsmr̂znuti	ˈs m r̂ z n u t i	s m r z n u t i	S M R S N V T V	S M R S N Y T I	freeze:C	660	smrznuti	2870	freeze:2	738
5769	BULGARIAN	bul	freeze		zəˈmrɤzvəm	z ə ˈm r ɤ z v ə m	z I m r o z v I m	S V M R V S W V M	S E M R E S B E M	freeze:C	660	z3mrozv3m	2871	freeze:11	742
5770	MACEDONIAN	mkd	freeze		ˈmərznɛ	ˈm ə r z n ɛ	m I r z n E	M V R S N V	M E R S N E	freeze:C	660	m3rznE	2872	freeze:2	738
5771	RUSSIAN	rus	freeze		zamʲɛrzatʲ	z a mʲ ɛ r z a tʲ	z a m E r z a t	S V M V R S V T	S A M E R S A T	freeze:C	660	zamErzat	2873	freeze:2	738
5772	POLISH	pol	freeze		zaˈmarzatɕ	z a ˈm a r z a t ɕ	z a m a r z a t S	S V M V R S V T S	S A M A R S A T S	freeze:C	660	zamarzatS	2874	freeze:2	738
5773	BELARUSIAN	bel	freeze		zamʲarzatsʲ	z a mʲ a r z a t sʲ	z a m a r z a t s	S V M V R S V T S	S A M A R S A T S	freeze:C	660	zamarzats	2875	freeze:2	738
5774	UKRAINIAN	ukr	freeze		zamɛrˈzatɪ	z a m ɛ r ˈz a t ɪ	z a m E r z a t i	S V M V R S V T V	S A M E R S A T I	freeze:C	660	zamErzati	2876	freeze:2	738
5775	SLOVAK	slk	freeze		ˈmr̩znuc	ˈm r̩ z n u c	m r z n u T	M R S N V K	M R S N Y C	freeze:C	660	mrznuT	2877	freeze:2	738
5776	CZECH	ces	freeze		ˈmr̩znɔut	ˈm r̩ z n ɔu t	m r z n o t	M R S N V T	M R S N U T	freeze:C	660	mrznot	2878	freeze:2	738
5777	SORBIAN_UPPER	hsb	freeze		ˈmĕɛʀznɘ̟tʃ	ˈm ĕɛ ʀ z n ɘ̟ t ʃ	m e r z n I t S	M V R S N V T S	M E R S N E T S	freeze:C	660	merzn3tS	2879	freeze:2	738
5778	SORBIAN_LOWER	dsb	freeze		ˈmarznuɕ	ˈm a r z n u ɕ	m a r z n u S	M V R S N V S	M A R S N Y S	freeze:C	660	marznuS	2880	freeze:2	738
5779	SLOVENIAN	slv	freeze		ˈmə̌ːrzniti	ˈm ə̌ː r z n i t i	m I r z n i t i	M V R S N V T V	M E R S N I T I	freeze:C	660	m3rzniti	2881	freeze:2	738
5780	OLD_NORSE	non	freeze		ˈkala	ˈk a l a	k a l a	K V R V	K A L A	freeze:R	666	kala	2882	freeze:12	739
5781	OLD_NORSE	non	freeze		ˈfrjoːsa	ˈf r j oː s a	f r y o s a	P R J V S V	B R J U S A	freeze:B	659	fryosa	2883	freeze:1	737
5782	ICELANDIC	isl	freeze		ˈfrjouːsa	ˈf r j ouː s a	f r y o s a	P R J V S V	B R J U S A	freeze:B	659	fryosa	2884	freeze:1	737
5783	FAROESE	fao	freeze		ˈfɹɪsta	ˈf ɹ ɪ s t a	f r i s t a	P R V S T V	B R I S T A	freeze:B	659	frista	2885	freeze:1	737
5784	NORWEGIAN_RIKSMAL	nor	freeze		ˈfɾỳːsə	ˈf ɾ yː s ə	f r i s I	P R V S V	B R Y S E	freeze:B	659	fris3	2886	freeze:1	737
5785	STAVANGERSK		freeze		ˈfʁyːsa	ˈf ʁ yː s a	f G i s a	P R V S V	B R Y S A	freeze:B	659	fGisa	2887	freeze:1	737
5786	OLD_SWEDISH		freeze		ˈfryːsa	ˈf r yː s a	f r i s a	P R V S V	B R Y S A	freeze:B	659	frisa	2888	freeze:1	737
5787	SWEDISH	swe	freeze		ˈfrỳ:sa	ˈf r yː s a	f r i s a	P R V S V	B R Y S A	freeze:B	659	frisa	2889	freeze:1	737
5788	ELFDALIAN	qov	freeze		tyœ̀lɔ	t yœ̀ l ɔ	t i l o	T V R V	T Y L U	freeze:Q	665	tilo	2890	freeze:13	743
5789	DANISH	dan	freeze		ˈfʁy:sə	ˈf ʁ y: s ə	f G i s I	P R V S V	B R Y S E	freeze:B	659	fGis3	2891	freeze:1	737
5790	DANISH_FJOLDE		freeze		fɹyːs	f ɹ yː s	f r i s	P R V S	B R Y S	freeze:B	659	fris	2892	freeze:1	737
5791	GUTNISH_LAU		freeze		ˈfrausɛ	ˈf r au s ɛ	f r a s E	P R V S V	B R A S E	freeze:B	659	frasE	2893	freeze:1	737
5792	ENGLISH	eng	freeze		fri:z	f r i: z	f r i z	P R V S	B R I S	freeze:B	659	friz	2894	freeze:1	737
5793	DUTCH	nld	freeze		vrizən	v r i z ə n	v r i z I n	W R V S V N	B R I S E N	freeze:B	659	vriz3n	2895	freeze:5	737
5794	GERMAN	deu	freeze		fri:rən	f r i: r ə n	f r i r I n	P R V R V N	B R I R E N	freeze:B	659	frir3n	2896	freeze:5	737
5795	LATIN	lat	freeze		geˈlaːre	g e ˈl aː r e	g e l a r e	K V R V R V	K E L A R E	freeze:G	662	gelare	2897	freeze:3	739
5796	CATALAN	cat	freeze		ʒəla	ʒ ə l a	Z I l a	S V R V	S E L A	freeze:G	662	Z3la	2898	freeze:3	739
5797	PORTUGUESE	por	freeze		ʒɨˈlaɾ	ʒ ɨ ˈl a ɾ	Z I l a r	S V R V R	S I L A R	freeze:G	662	Z3lar	2899	freeze:3	739
5798	SPANISH	spa	freeze		elaɾ	e l a ɾ	e l a r	V R V R	E L A R	freeze:G	662	elar	2900	freeze:3	739
5799	FRENCH	fra	freeze		ʒəle	ʒ ə l e	Z I l e	S V R V	S E L E	freeze:G	662	Z3le	2901	freeze:3	739
5800	ITALIAN	ita	freeze		dʒelare	d ʒ e l a r e	d Z e l a r e	T S V R V R V	T S E L A R E	freeze:G	662	dZelare	2902	freeze:3	739
5801	OLD_IRISH	sga	freeze		rʹe:oðəðʹ	rʹ e:o ð ə ðʹ	r e 8 I 8	R V T V T	R E D E D	freeze:B	659	re838	2903	freeze:14	747
5802	OLD_IRISH	sga	freeze		sʹekəðʹ	sʹ e k ə ðʹ	s e k I 8	S V K V T	S E K E D	freeze:S	667	sek38	2904	freeze:15	750
9591	ANCIENT_GREEK	grc	fruit		karpós	k a r p ó s	k a r p o s	K V R P V S	K A R P U S	fruit:D	671	karpos	2905	fruit:11	755
9592	GREEK	ell	fruit		ˈfruto̞	ˈf r u t o̞	f r u t o	P R V T V	B R Y T U	fruit:B	670	fruto	2906	fruit:1	751
9595	OSSETIC_IRON	oss	fruit		dyrʁ	d y r ʁ	d i r G	T V R R	T Y R R	fruit:N	677	dirG	2907	fruit:12	758
9596	OSSETIC_DIGOR	oss	fruit		rɐzɐ	r ɐ z ɐ	r a z a	R V S V	R E S E	fruit:Q	678	raza	2908	fruit:13	759
9598	ORIYA	ori	fruit		phɔɭɔ	p h ɔ ɭ ɔ	p h o L o	P H V R V	P H U L U	fruit:E	672	phoLo	2909	fruit:3	754
9599	BIHARI	mai	fruit		phal	p h a l	p h a l	P H V R	P H A L	fruit:E	672	phal	2910	fruit:3	754
9601	URDU	urd	fruit		pʰəl	pʰ ə l	p I l	P V R	P E L	fruit:E	672	p3l	2911	fruit:3	754
9602	MARATHI	mar	fruit		pʰəɭ	pʰ ə ɭ	p I L	P V R	P E L	fruit:E	672	p3L	2912	fruit:3	754
9603	OLD_CHURCH_SLAVONIC	chu	fruit		plɔdʊ̆	p l ɔ d ʊ̆	p l o d u	P R V T V	P L U T Y	fruit:G	673	plodu	2913	fruit:2	752
9604	SERBO-CROATIAN	srp	fruit		plôːd	p l ôː d	p l o d	P R V T	P L U T	fruit:G	673	plod	2914	fruit:2	752
9605	BULGARIAN	bul	fruit		pɫɔd	p ɫ ɔ d	p l o d	P R V T	P L U T	fruit:G	673	plod	2915	fruit:2	752
9606	MACEDONIAN	mkd	fruit		plod	p l o d	p l o d	P R V T	P L U T	fruit:G	673	plod	2916	fruit:2	752
9607	RUSSIAN	rus	fruit		pɫɔd	p ɫ ɔ d	p l o d	P R V T	P L U T	fruit:G	673	plod	2917	fruit:2	752
9608	POLISH	pol	fruit		ˈɔvɔts	ˈɔ v ɔ t s	o v o t s	V W V T S	U B U T S	fruit:H	674	ovots	2918	fruit:5	757
9609	BELARUSIAN	bel	fruit		pɫɔd	p ɫ ɔ d	p l o d	P R V T	P L U T	fruit:G	673	plod	2919	fruit:2	752
9610	UKRAINIAN	ukr	fruit		plʲid	p lʲ i d	p l i d	P R V T	P L I T	fruit:G	673	plid	2920	fruit:2	752
9611	SLOVAK	slk	fruit		plɔd	p l ɔ d	p l o d	P R V T	P L U T	fruit:G	673	plod	2921	fruit:2	752
9612	CZECH	ces	fruit		plɔd	p l ɔ d	p l o d	P R V T	P L U T	fruit:G	673	plod	2922	fruit:2	752
9613	SORBIAN_UPPER	hsb	fruit		pwʊd	p w ʊ d	p w u d	P W V T	P W Y T	fruit:G	673	pwud	2923	fruit:2	752
9614	SORBIAN_LOWER	dsb	fruit		pwɔd	p w ɔ d	p w o d	P W V T	P W U T	fruit:G	673	pwod	2924	fruit:2	752
9615	SLOVENIAN	slv	fruit		plôːd	p l ôː d	p l o d	P R V T	P L U T	fruit:G	673	plod	2925	fruit:2	752
9616	OLD_NORSE	non	fruit		fruktr	f r u k t r	f r u k t r	P R V K T R	B R Y K T R	fruit:B	670	fruktr	2926	fruit:1	751
9617	OLD_NORSE	non	fruit		ˈaldin	ˈa l d i n	a l d i n	V R T V N	A L T I N	fruit:S	679	aldin	2927	fruit:4	753
9618	ICELANDIC	isl	fruit		ˈald̥ɪn	ˈa l d̥ ɪ n	a l d i n	V R T V N	A L T I N	fruit:S	679	aldin	2928	fruit:4	753
9619	ICELANDIC	isl	fruit		ˈauːvœxstʏr	ˈauː v œ x s t ʏ r	a v E x s t i r	V W V K S T V R	A B U G S T Y R	fruit:U	681	avExstir	2929	fruit:6	756
9620	FAROESE	fao	fruit		ˈald̥an	ˈa l d̥ a n	a l d a n	V R T V N	A L T A N	fruit:S	679	aldan	2930	fruit:4	753
9621	FAROESE	fao	fruit		fɹʊkt	f ɹ ʊ k t	f r u k t	P R V K T	B R Y K T	fruit:B	670	frukt	2931	fruit:1	751
9622	NORWEGIAN_RIKSMAL	nor	fruit		fɾʉkt	f ɾ ʉ k t	f r I k t	P R V K T	B R Y K T	fruit:B	670	fr3kt	2932	fruit:1	751
9623	STAVANGERSK		fruit		fʁukt	f ʁ u k t	f G u k t	P R V K T	B R Y K T	fruit:B	670	fGukt	2933	fruit:1	751
9624	OLD_SWEDISH		fruit		frukt	f r u k t	f r u k t	P R V K T	B R Y K T	fruit:B	670	frukt	2934	fruit:1	751
9625	OLD_SWEDISH		fruit		ˈaldin	ˈa l d i n	a l d i n	V R T V N	A L T I N	fruit:S	679	aldin	2935	fruit:4	753
9626	SWEDISH	swe	fruit		frɵkt	f r ɵ k t	f r I k t	P R V K T	B R U K T	fruit:B	670	fr3kt	2936	fruit:1	751
9627	ELFDALIAN	qov	fruit		frʉkt	f r ʉ k t	f r I k t	P R V K T	B R Y K T	fruit:B	670	fr3kt	2937	fruit:1	751
9628	DANISH	dan	fruit		fʁɔg̥d̥ʰ	f ʁ ɔ g̥ d̥ʰ	f G o g d	P R V K T	B R U K T	fruit:B	670	fGogd	2938	fruit:1	751
9629	DANISH_FJOLDE		fruit		fɹoɡd	f ɹ o ɡ d	f r o g d	P R V K T	B R U K T	fruit:B	670	frogd	2939	fruit:1	751
9630	GUTNISH_LAU		fruit		ˈskɑːvɛl	ˈs k ɑː v ɛ l	s k o v E l	S K V W V R	S K A B E L	fruit:T	680	skovEl	2940	fruit:7	762
9631	GUTNISH_LAU		fruit		frukt	f r u k t	f r u k t	P R V K T	B R Y K T	fruit:B	670	frukt	2941	fruit:1	751
9632	ENGLISH	eng	fruit		fru:t	f r u: t	f r u t	P R V T	B R Y T	fruit:B	670	frut	2942	fruit:1	751
9634	DUTCH	nld	fruit		vrʏχt	v r ʏ χ t	v r i G t	W R V K T	B R Y G T	fruit:B	670	vriGt	2943	fruit:1	751
9635	GERMAN	deu	fruit		fruxt	f r u x t	f r u x t	P R V K T	B R Y G T	fruit:B	670	fruxt	2944	fruit:1	751
9636	LATIN	lat	fruit		ˈpoːmum	ˈp oː m u m	p o m u m	P V M V M	P U M Y M	fruit:M	676	pomum	2945	fruit:8	761
9637	CATALAN	cat	fruit		frui	f r ui	f r u	P R V	B R Y	fruit:B	670	fru	2946	fruit:1	751
9638	PORTUGUESE	por	fruit		ˈfɾutɐ	ˈf ɾ u t ɐ	f r u t a	P R V T V	B R Y T E	fruit:B	670	fruta	2947	fruit:1	751
9639	SPANISH	spa	fruit		fɾuta	f ɾ u t a	f r u t a	P R V T V	B R Y T A	fruit:B	670	fruta	2948	fruit:1	751
9640	FRENCH	fra	fruit		fʀɥi	f ʀ ɥ i	f r y i	P R J V	B R J I	fruit:B	670	fryi	2949	fruit:9	751
9641	ITALIAN	ita	fruit		frutto	f r u tt o	f r u t o	P R V T V	B R Y T U	fruit:B	670	fruto	2950	fruit:1	751
9642	OLD_IRISH	sga	fruit		torəð	t o r ə ð	t o r I 8	T V R V T	T U R E D	fruit:J	675	tor38	2951	fruit:10	760
10306	ANCIENT_GREEK	grc	full		mestós	m e s t ó s	m e s t o s	M V S T V S	M E S T U S	full:G	685	mestos	2952	full:5	766
10307	ANCIENT_GREEK	grc	full		plɛ́ːrɛs	p l ɛ́ː r ɛ s	p l E r E s	P R V R V S	P L E R E S	full:A	682	plErEs	2953	full:6	765
10308	GREEK	ell	full		ʝe̞ˈmato̞s	ʝ e̞ ˈm a t o̞ s	S e m a t o s	S V M V T V S	S E M A T U S	full:F	684	Sematos	2954	full:5	766
10312	ORIYA	ori	full		bhɔrti	b h ɔ r t i	b h o r t i	P H V R T V	P H U R T I	full:C	683	bhorti	2955	full:7	767
10313	ORIYA	ori	full		purɳɳɔ	p u r ɳɳ ɔ	p u r n o	P V R N V	P Y R N U	full:A	682	purno	2956	full:4	763
10314	BIHARI	mai	full		bhərəl	b h ə r ə l	b h I r I l	P H V R V R	P H E R E L	full:C	683	bh3r3l	2957	full:8	767
10316	URDU	urd	full		puɾə	p u ɾ ə	p u r I	P V R V	P Y R E	full:A	682	pur3	2958	full:4	767
10317	OLD_CHURCH_SLAVONIC	chu	full		pl̩nʊ̆	p l̩ n ʊ̆	p l n u	P R N V	P L N Y	full:A	682	plnu	2959	full:1	763
10318	SERBO-CROATIAN	srp	full		pûn	p u n	p u n	P V N	P Y N	full:A	682	pun	2960	full:1	763
10319	BULGARIAN	bul	full		ˈpɤlɘn	ˈp ɤ l ɘ n	p o l I n	P V R V N	P E L E N	full:A	682	pol3n	2961	full:1	763
10320	MACEDONIAN	mkd	full		poln	p o l n	p o l n	P V R N	P U L N	full:A	682	poln	2962	full:1	763
10321	RUSSIAN	rus	full		pɔɫnɨj	p ɔ ɫ n ɨ j	p o l n I y	P V R N V J	P U L N I J	full:A	682	poln3y	2963	full:1	763
10322	POLISH	pol	full		ˈpɛwnɘ̟	ˈp ɛ w n ɘ̟	p E w n I	P V W N V	P E W N E	full:A	682	pEwn3	2964	full:1	763
10323	BELARUSIAN	bel	full		ˈpɔwnɨ	ˈp ɔ w n ɨ	p o w n I	P V W N V	P U W N I	full:A	682	pown3	2965	full:1	763
10324	UKRAINIAN	ukr	full		ˈpɔʋnɪj	ˈp ɔ ʋ n ɪ j	p o w n i y	P V W N V J	P U W N I J	full:A	682	powniy	2966	full:1	763
10325	SLOVAK	slk	full		ˈpl̩niː	ˈp l̩ n iː	p l n i	P R N V	P L N I	full:A	682	plni	2967	full:1	763
10326	CZECH	ces	full		ˈpl̩niː	ˈp l̩ n iː	p l n i	P R N V	P L N I	full:A	682	plni	2968	full:1	763
10327	SORBIAN_UPPER	hsb	full		ˈponɘ̟	ˈp o n ɘ̟	p o n I	P V N V	P U N E	full:A	682	pon3	2969	full:1	763
10328	SORBIAN_LOWER	dsb	full		ˈpownɘ̟	ˈp o w n ɘ̟	p o w n I	P V W N V	P U W N E	full:A	682	pown3	2970	full:1	763
10329	SLOVENIAN	slv	full		pɔ̂ːwn	p ɔ̂ː w n	p o w n	P V W N	P U W N	full:A	682	pown	2971	full:1	763
10330	OLD_NORSE	non	full		fulːr	f u lː r	f u l r	P V R R	B Y L R	full:A	682	fulr	2972	full:2	764
10331	ICELANDIC	isl	full		ˈfʏd̥lʏr	ˈf ʏ d̥ l ʏ r	f i d l i r	P V T R V R	B Y T L Y R	full:A	682	fidlir	2973	full:2	764
10332	FAROESE	fao	full		ˈfʊd̥lʊɹ	ˈf ʊ d̥ l ʊ ɹ	f u d l u r	P V T R V R	B Y T L Y R	full:A	682	fudlur	2974	full:2	764
10333	NORWEGIAN_RIKSMAL	nor	full		fʉlː	f ʉ lː	f I l	P V R	B Y L	full:A	682	f3l	2975	full:2	764
10334	STAVANGERSK		full		ˈfudlə	ˈf u d l ə	f u d l I	P V T R V	B Y T L E	full:A	682	fudl3	2976	full:2	764
10335	OLD_SWEDISH		full		ˈfulder	ˈf u l d e r	f u l d e r	P V R T V R	B Y L T E R	full:A	682	fulder	2977	full:2	764
10336	SWEDISH	swe	full		fɵlː	f ɵ lː	f I l	P V R	B U L	full:A	682	f3l	2978	full:2	764
10337	ELFDALIAN	qov	full		fʉlː	f ʉ lː	f I l	P V R	B Y L	full:A	682	f3l	2979	full:2	764
10338	DANISH	dan	full		fulˀ	f u lˀ	f u l	P V R	B Y L	full:A	682	ful	2980	full:2	764
10339	DANISH_FJOLDE		full		fulʲ	f u lʲ	f u l	P V R	B Y L	full:A	682	ful	2981	full:2	764
10340	GUTNISH_LAU		full		ˈfulːar	ˈf u lː a r	f u l a r	P V R V R	B Y L A R	full:A	682	fular	2982	full:2	764
10341	DUTCH	nld	full		vɔl	v ɔ l	v o l	W V R	B U L	full:A	682	vol	2983	full:2	764
10342	GERMAN	deu	full		fɔl	f ɔ l	f o l	P V R	B U L	full:A	682	fol	2984	full:2	764
10343	LATIN	lat	full		pleːnus	p l eː n u s	p l e n u s	P R V N V S	P L E N Y S	full:A	682	plenus	2985	full:3	765
10344	SPANISH	spa	full		ʎeno	ʎ e n o	l e n o	R V N V	L E N U	full:A	682	leno	2986	full:3	765
10345	FRENCH	fra	full		plɛ̃	p l ɛ̃	p l E	P R V	P L E	full:A	682	plE	2987	full:9	765
10346	ITALIAN	ita	full		pjɛno	p j ɛ n o	p y E n o	P J V N V	P J E N U	full:A	682	pyEno	2988	full:3	765
10347	OLD_IRISH	sga	full		la:n	l a: n	l a n	R V N	L A N	full:A	682	lan	2989	full:10	768
2856	ANCIENT_GREEK	grc	give		dídɔːmi	d í d ɔː m i	d i d o m i	T V T V M V	T I T U M I	give:B	687	didomi	2990	give:9	769
2857	GREEK	ell	give		ˈðino̞	ˈð i n o̞	8 i n o	T V N V	D I N U	give:B	687	8ino	2991	give:11	772
2861	OSSETIC_IRON	oss	give		dɐtt	d ɐ tt	d a t	T V T	T E T	give:B	687	dat	2992	give:1	769
2862	OSSETIC_DIGOR	oss	give		dɐtt	d ɐ tt	d a t	T V T	T E T	give:B	687	dat	2993	give:1	769
2864	ORIYA	ori	give		de	d e	d e	T V	T E	give:B	687	de	2994	give:7	771
2865	BIHARI	mai	give		deb	d e b	d e b	T V P	T E P	give:B	687	deb	2995	give:7	771
2867	URDU	urd	give		d̪enə	d̪ e n ə	d e n I	T V N V	T E N E	give:B	687	den3	2996	give:3	772
2868	MARATHI	mar	give		deɳe	d e ɳ e	d e n e	T V N V	T E N E	give:B	687	dene	2997	give:3	772
2869	OLD_CHURCH_SLAVONIC	chu	give		dɑti	d ɑ t i	d o t i	T V T V	T A T I	give:B	687	doti	2998	give:1	769
2870	SERBO-CROATIAN	srp	give		ˈdâti	ˈd â t i	d a t i	T V T V	T A T I	give:B	687	dati	2999	give:1	769
2871	BULGARIAN	bul	give		ˈdavəm	ˈd a v ə m	d a v I m	T V W V M	T A B E M	give:B	687	dav3m	3000	give:1	769
2872	MACEDONIAN	mkd	give		ˈdadɛ	ˈd a d ɛ	d a d E	T V T V	T A T E	give:B	687	dadE	3001	give:1	769
2873	RUSSIAN	rus	give		davatʲ	d a v a tʲ	d a v a t	T V W V T	T A B A T	give:B	687	davat	3002	give:1	769
2874	POLISH	pol	give		ˈdavatɕ	ˈd a v a t ɕ	d a v a t S	T V W V T S	T A B A T S	give:B	687	davatS	3003	give:1	769
2875	BELARUSIAN	bel	give		daˈvatsʲ	d a ˈv a t sʲ	d a v a t s	T V W V T S	T A B A T S	give:B	687	davats	3004	give:1	769
2876	UKRAINIAN	ukr	give		daˈvatɪ	d a ˈv a t ɪ	d a v a t i	T V W V T V	T A B A T I	give:B	687	davati	3005	give:1	769
2877	SLOVAK	slk	give		dac	d a c	d a T	T V K	T A C	give:B	687	daT	3006	give:1	769
2878	CZECH	ces	give		daːvat	d aː v a t	d a v a t	T V W V T	T A B A T	give:B	687	davat	3007	give:1	769
2879	SORBIAN_UPPER	hsb	give		datʃ	d a t ʃ	d a t S	T V T S	T A T S	give:B	687	datS	3008	give:1	769
2880	SORBIAN_LOWER	dsb	give		daɕ	d a ɕ	d a S	T V S	T A S	give:B	687	daS	3009	give:1	769
2881	SLOVENIAN	slv	give		ˈdǎːti	ˈd ǎː t i	d a t i	T V T V	T A T I	give:B	687	dati	3010	give:1	769
2882	OLD_NORSE	non	give		ˈɡeva	ˈɡ e v a	g e v a	K V W V	K E B A	give:A	686	geva	3011	give:2	770
2883	ICELANDIC	isl	give		ˈcɛːva	ˈc ɛː v a	T E v a	K V W V	C E B A	give:A	686	TEva	3012	give:2	770
2884	FAROESE	fao	give		ˈd̥ʒeːva	ˈd̥ ʒ eː v a	d Z e v a	T S V W V	T S E B A	give:A	686	dZeva	3013	give:2	770
2885	NORWEGIAN_RIKSMAL	nor	give		jiː	j iː	y i	J V	J I	give:A	686	yi	3014	give:5	773
2886	STAVANGERSK		give		jeː	j eː	y e	J V	J E	give:A	686	ye	3015	give:5	773
2887	OLD_SWEDISH		give		ˈɡiːva	ˈɡ iː v a	g i v a	K V W V	K I B A	give:A	686	giva	3016	give:2	770
2888	SWEDISH	swe	give		je:	j e:	y e	J V	J E	give:A	686	ye	3017	give:5	773
2889	ELFDALIAN	qov	give		ˈdʒæ̀vɔ	ˈd ʒ æ̀ v ɔ	d Z E v o	T S V W V	T S E B U	give:A	686	dZEvo	3018	give:2	770
2890	DANISH	dan	give		g̥i	g̥ i	g i	K V	K I	give:A	686	gi	3019	give:6	770
2891	DANISH_FJOLDE		give		ɡi	ɡ i	g i	K V	K I	give:A	686	gi	3020	give:6	770
2892	GUTNISH_LAU		give		ɡɪː	ɡ ɪː	g i	K V	K I	give:A	686	gi	3021	give:6	770
2893	ENGLISH	eng	give		gɪv	g ɪ v	g i v	K V W	K I B	give:A	686	giv	3022	give:2	770
2894	DUTCH	nld	give		ɣevən	ɣ e v ə n	x e v I n	K V W V N	G E B E N	give:A	686	xev3n	3023	give:8	770
2895	GERMAN	deu	give		ge:bn̩	g e: b n̩	g e b n	K V P N	K E P N	give:A	686	gebn	3024	give:8	770
2896	LATIN	lat	give		ˈdare	ˈd a r e	d a r e	T V R V	T A R E	give:B	687	dare	3025	give:4	771
2897	CATALAN	cat	give		duna	d u n a	d u n a	T V N V	T Y N A	give:B	687	duna	3026	give:3	772
2898	PORTUGUESE	por	give		daɾ	d a ɾ	d a r	T V R	T A R	give:B	687	dar	3027	give:4	771
2899	SPANISH	spa	give		daɾ	d a ɾ	d a r	T V R	T A R	give:B	687	dar	3028	give:4	771
